,Related APIs,Category,Published,Meta_Url,Languages,Related Frameworks,Architectural Style,Provider,Asset URL,Repository,Terms Of Service,Type,Docs Home,Request Formats,Response Formats
33,Google App Engine,"Tools, Cloud, Webhooks",11.27.2014,https://www.programmableweb.com/library/google-apps-engine-javascript-endpoints-library,"JavaScript, Python",,,Google,https://cloud.google.com/appengine/docs/python/endpoints/consume_js,https://cloud.google.com/appengine/docs/python/endpoints/consume_js,,Library,,,
34,Google App Engine,"Tools, Cloud, Webhooks",11.27.2014,https://www.programmableweb.com/library/google-apps-engine-android-endpoints-library,Python,,,Google,https://cloud.google.com/appengine/docs/python/endpoints/consume_android,https://cloud.google.com/appengine/docs/python/endpoints/consume_android,,Library,,,
35,Google App Engine,"Tools, Cloud, Webhooks",11.27.2014,https://www.programmableweb.com/library/google-apps-engine-ios-endpoints-library,Python,,,Google,https://cloud.google.com/appengine/docs/python/endpoints/consume_ios,https://cloud.google.com/appengine/docs/python/endpoints/consume_ios,,Library,,,
36,Google App Engine,Tools,11.27.2014,https://www.programmableweb.com/library/google-app-engine-python-library-google-api-python-client,Python,,,Google,https://github.com/google/google-api-python-client,http://google.github.io/google-api-python-client/,,Library,,,
37,Facebook,"Social, Webhooks",11.27.2014,https://www.programmableweb.com/library/facebook-c-library-folly,C++,,,Facebook,https://github.com/facebook/folly/blob/master/folly/docs/Overview.md,https://github.com/facebook/folly/blob/master/folly/docs/Overview.md,,Library,,,
38,Apache Spark,"SQL, Big Data, Database",11.27.2014,https://www.programmableweb.com/library/apache-spark-java-library,Java,,,Apache Software Foundation,https://spark.apache.org/docs/latest/api/java/index.html,,,Library,,,
39,Apache Spark,"SQL, Big Data, Database",11.27.2014,https://www.programmableweb.com/library/apache-spark-python-library,Python,,,Apache Software Foundation,https://spark.apache.org/docs/latest/api/python/index.html,,,Library,,,
40,HipChat,Chat,11.27.2014,https://www.programmableweb.com/library/hipchat-ruby-library-hipchat-api,Ruby,,,,https://github.com/czarneckid/hipchat-api,,,Library,,,
41,"HipChat, HipChat",Chat,11.27.2014,https://www.programmableweb.com/library/hipchat-ruby-library-hipchat-rb,Ruby,,,,https://github.com/hipchat/hipchat-rb,,,Library,,,
42,MYOB AccountRight Live,"Financial, Accounting, Australian",11.27.2014,https://www.programmableweb.com/library/myob-accountright-live-ruby-library-myob-api,Ruby,,,,https://github.com/davidlumley/myob-api,,,Library,,,
43,Transifex,"Translation, Language, Tools",11.27.2014,https://www.programmableweb.com/library/transifex-php-library-transifex-api-package,PHP,,,,https://github.com/BabDev/Transifex-API,,,Library,,,
44,Twitter,Social,11.27.2014,https://www.programmableweb.com/library/twitter-php-library-twitter-api-php,PHP,,,,https://github.com/abhishekbhardwaj/Twitter-API-PHP,,,Library,,,
45,Meetup,"Social, Events",11.27.2014,https://www.programmableweb.com/library/meetup-node.js-library-meetup-api,Node.js,,,,https://github.com/jkutianski/meetup-api,https://nodei.co/npm/meetup-api/,,Library,,,
46,HipChat,Chat,11.27.2014,https://www.programmableweb.com/library/hipchat-python-library-hipchatpy,Python,,,,https://github.com/iktakahiro/hipchatpy,,,Library,,,
47,HipChat,Chat,11.27.2014,https://www.programmableweb.com/library/hipchat-python-library-hipster,Python,,,,https://github.com/a2design-company/hipster,,,Library,,,
48,HipChat,Chat,11.27.2014,https://www.programmableweb.com/library/hipchat-python-library-python-simple-hipchat,Python,,,,https://github.com/kurttheviking/python-simple-hipchat,,,Library,,,
49,HipChat,Chat,11.27.2014,https://www.programmableweb.com/library/hipchat-python-library-python-hipchat,Python,,,,https://github.com/tagged/python-hipchat,,,Library,,,
50,HipChat,Chat,11.27.2014,https://www.programmableweb.com/library/hipchat-node.js-library-node-hipchat,Node.js,,,,https://github.com/nkohari/node-hipchat,,,Library,,,
51,HipChat,Chat,11.27.2014,https://www.programmableweb.com/library/hipchat-java-library-hipchatapi,Java,,,Atlassian,https://bitbucket.org/collabsoft/hipchatapi/,,,Library,,,
52,Foursquare,Social,11.27.2014,https://www.programmableweb.com/library/foursquare-.net-sdk-citrius.owin.security.foursquare,.Net,,,,https://github.com/johndpalm/Citrius.Owin.Security.Foursquare,,,Library,,,
53,Syncano,"Backend-as-a-Service, Application Development, Backend, Syncing",11.27.2014,https://www.programmableweb.com/library/syncanojs,JavaScript,,,Syncano,https://syncano.zendesk.com/hc/en-us/articles/202129603-Quick-Start,https://github.com/Syncano/syncano-js,,Library,,,
54,SendinBlue,eCommerce,11.21.2014,https://www.programmableweb.com/library/sendinblue-php-library,PHP,,,BatchBlue,https://github.com/mailin-api/mailin-api-php,,,Library,,,
55,PagerDuty,Notifications,11.21.2014,https://www.programmableweb.com/library/pagerduty-ruby-library,Ruby,,,PagerDuty,https://github.com/technicalpickles/pager_duty-connection,,,Library,,,
56,PagerDuty,Notifications,11.21.2014,https://www.programmableweb.com/library/pagerduty-event-php-library,PHP,,,PagerDuty,https://github.com/nmcquay/pagerduty,,,Library,,,
57,PagerDuty,Notifications,11.21.2014,https://www.programmableweb.com/library/pagerduty-event-ruby-library,Ruby,,,PagerDuty,https://github.com/envato/pagerduty,,,Library,,,
58,PagerDuty,Notifications,11.21.2014,https://www.programmableweb.com/library/pagerduty-python-library,Python,,,PagerDuty,https://github.com/dropbox/pygerduty,,,Library,,,
59,BatchBook,"Customer Relationship Management, Social",11.21.2014,https://www.programmableweb.com/library/batchbook-php-library,PHP,,,BatchBlue,https://github.com/batchblue/batchbook-php,,,Library,,,
60,BatchBook,"Customer Relationship Management, Social",11.21.2014,https://www.programmableweb.com/library/batchbook-ruby-library,Ruby,,,BatchBlue,https://github.com/batchblue/batchbook/tree/master,,,Library,,,
61,Mandrill,"eCommerce, Email",11.21.2014,https://www.programmableweb.com/library/mandrill-ruby-library,Ruby,,,MailChimp,http://rubygems.org/gems/mandrill-api,,,Library,,,
62,Mandrill,"eCommerce, Email",11.21.2014,https://www.programmableweb.com/library/mandrill-python-library,Python,,,MailChimp,https://pypi.python.org/pypi/mandrill/,,,Library,,,
63,Mandrill,"eCommerce, Email",11.21.2014,https://www.programmableweb.com/library/mandrill-php-library,PHP,,,MailChimp,https://packagist.org/packages/mandrill/mandrill,,,Library,,,
64,Opentracker Developer Analytics,"Events, Analytics",11.21.2014,https://www.programmableweb.com/library/opentracker-javascript-library,JavaScript,,,Opentracker,http://www.opentracker.net/docs/implementation/javascript,,,Library,,,
65,Kanban Tool,Project Management,11.21.2014,https://www.programmableweb.com/library/kanban-tool-javascript-library,JavaScript,,,Shore Labs,https://github.com/kanbantool/api/blob/master/javascript/jquery.kanbantool.api.js,,,Library,,,
66,SendinBlue,Messaging,11.21.2014,https://www.programmableweb.com/library/sendinblue-java-library,Java,,,Mailin,https://github.com/mailin-api/mailin-api-java,,,Library,,,
67,SendinBlue,Messaging,11.21.2014,https://www.programmableweb.com/library/sendinblue-c-library,C#,,,Mailin,https://github.com/mailin-api/mailin-api-csharp,,,Library,,,
68,SendinBlue,Messaging,11.21.2014,https://www.programmableweb.com/library/sendinblue-node.js-library,Node.js,,,Mailin,https://github.com/mailin-api/mailin-api-node-js,,,Library,,,
69,SendinBlue,Messaging,11.21.2014,https://www.programmableweb.com/library/sendinblue-python-library,Python,,,Mailin,https://github.com/mailin-api/mailin-api-python,,,Library,,,
70,SendinBlue,Messaging,11.21.2014,https://www.programmableweb.com/library/sendinblue-ruby-library,Ruby,,,Mailin,https://github.com/mailin-api/mailin-api-ruby,,,Library,,,
71,Gmail,"Email, Mobile, Organization, Storage",11.13.2014,https://www.programmableweb.com/library/gmail-api-client-libraries,".Net, Java, JavaScript, Node.js, Objective-C, PHP, Python, Ruby",,,Google,https://developers.google.com/gmail/api/downloads,,,Library,,,
72,HipChat,Chat,11.13.2014,https://www.programmableweb.com/library/hipchat-php-client-hippy,PHP,,,,https://github.com/rcrowe/Hippy,,,Library,,,
73,HipChat,Chat,11.13.2014,https://www.programmableweb.com/library/hipchat-api-java-library,Java,,,,https://github.com/campnic/jHipChat,,,Library,,,
74,HipChat,Chat,11.13.2014,https://www.programmableweb.com/library/hipchat-api-.net-wrapper,".Net, C#",,,,http://www.nuget.org/packages/HipChat.Net,https://github.com/hugorodgerbrown/HipChat.net,,Library,,,
75,Google Talk,Chat,11.13.2014,https://www.programmableweb.com/library/xmpphp-gtalk-google-talk-api-php,PHP,,,,http://www.yiiframework.com/extension/xmpphp-gtalk/,,,Library,,,
76,Google Talk,Chat,11.13.2014,https://www.programmableweb.com/library/google-talk-api-c-library,C++,,,,https://code.google.com/p/libjingle/,,,Library,,,
77,Foursquare,Social,11.13.2014,https://www.programmableweb.com/library/foursquare-perl-wrapper-wwwfoursquare,PERL,,,,https://metacpan.org/pod/WWW::Foursquare,,,Library,,,
78,Foursquare,Social,11.11.2014,https://www.programmableweb.com/library/actionscript-foursquare-library,ActionScript,,,,https://github.com/ludicast/foursquare,,,Library,,,
79,Foursquare,Social,11.11.2014,https://www.programmableweb.com/library/marelle-javascript-foursquare-client,JavaScript,,,,http://praized.github.io/marelle/,https://github.com/praized/marelle,,Library,,,
80,Foursquare,Social,11.11.2014,https://www.programmableweb.com/library/foursquare-node.js-wrapper,Node.js,,,,https://github.com/clintandrewhall/node-foursquare,,,Library,,,
81,BigCommerce,"eCommerce, Platform-as-a-Service",11.05.2014,https://www.programmableweb.com/library/bigcommerce-ruby,Ruby,,,Bigcommerce,http://rubygems.org/gems/bigcommerce-oauth-api,http://rubygems.org/downloads/bigcommerce-oauth-api-1.1.2.gem,,Library,,,
82,Todoist Sync,"Personal Information Management, Lists, Tasks",11.05.2014,https://www.programmableweb.com/library/todoist-python-library,Python,,,Todoist,http://todoist-python.readthedocs.org/en/latest/todoist.html,https://github.com/Doist/todoist-python/blob/master/doc/todoist.rst,,Library,,,
