,Description,Published,Meta_Url,Languages,Provider,Asset URL,Repository,Terms Of Service
11," Tachi aims to provide developers with accelerated application development tools. The framework intends to offer an inital node.js MVC app, using a view syntax and an ASP.NET MVC-style project layout. Tachi aims to provide rapid development with an expandable feature set, and additional support of features to achieve that goal.",12.10.2015,https://www.programmableweb.com/framework/tachi-node.js-framework-ed,Node.js,Independent Developer,https://github.com/EdJ/Tachi,https://github.com/EdJ/Tachi,
12, Roosevelt aims to be a web application development framework based on Express. Roosevelt intends to abstract all boilerplates necessary to build a typical Express app and provide a uniform MVC structure for application development.,12.10.2015,https://www.programmableweb.com/framework/roosevelt-node.js-framework-eric-newport,Node.js,Independent Developer,https://github.com/kethinov/roosevelt,https://github.com/kethinov/roosevelt,
13, Twee.io is a Node.js framework that offers developers conventions that will protect OOP and MVC maneer code from issues that arise in big projects and applications.,12.10.2015,https://www.programmableweb.com/framework/twee.io-node.js-framework-twee.io,Node.js,Independent Developer,http://twee.io/,https://github.com/tweeio/twee-framework/,
14," Grasshopper is a Node.js framework that offers web application development support. The framework provides features such as integrated support for dependency injection, filter for intercepting requests, supports basic and digest authentication, and the compression of static files.",12.10.2015,https://www.programmableweb.com/framework/grasshopper-node.js-framework-chandra-sekar-s,Node.js,Independent Developer,http://tuxychandru.github.io/grasshopper/,https://github.com/tuxychandru/grasshopper,
15, Spine is a lightweight MVC library for building JavaScript web applications. It intends to offer developers structure and an architecture that complements patterns such as de-coupled components and CommonJS modules to help with code quality and maintainability. The framework's library is written in CoffeeScript.,12.10.2015,https://www.programmableweb.com/framework/spine-javascript-framework-spine-js-project,JavaScript,Independent Developer,http://spine.github.io/,https://github.com/spine/spine,
16," rAppid.js intends to offer developers a declarative javascript web application framework for rapid web application development. It allows for the use of XML to define the structure of the application and to configure components such as datasources or routes. The framework aims to work by allowing the XML (XAML) to be translated to javascript components during runtime to render itself as HTML5 DOM elements. The framework was initally designed as a pure client side javascript library, however, it now offers an expendable web server with a request pipeline and different request handlers.",12.10.2015,https://www.programmableweb.com/framework/rappid-node.js-framework-rappid,Node.js,Independent Developer,http://www.rappidjs.com/#/home,https://github.com/rappid/rAppid.js,
17," Josi is a web framework for node.js that aims to be a MVC web framework (e.g. ASP.NET MVC, Rails, Django). It allows for common features with Node.js, such as its asynchronous, event driven nature, possible to utilitze.",12.10.2015,https://www.programmableweb.com/framework/josi-node.js-framework-matt-lee,Node.js,Independent Developer,http://thatismatt.github.io/josi/,https://github.com/thatismatt/josi,
18, Raddish is an open-source NodeJS Framework that aims to provide a framework for modern web applications. The framework aims to be a design pattern based architecure that gives developers more flexibility in application development and features. It allows for what is written to be resuable and extensible pieces of code.,12.10.2015,https://www.programmableweb.com/framework/raddish-node.js-framework-jasper-van-rijbroek,Node.js,Independent Developer,http://getraddish.com/,https://github.com/JaspervRijbroek/raddish,
19," Codekart is a Node.js framework that intends to havea very small footprint, built for Node.js developers who need a simple toolkit to create full-featured web applications. The framework allows for developers to use shared hosting accounts and clients with deadlines.",12.10.2015,https://www.programmableweb.com/framework/code-kart-node.js-framework-yangjie-pro,Node.js,Independent Developer,http://codekart.jojoin.com/,https://github.com/yangjiePro/Codekart,
20, Locomotive is a framework that aims to bring structure and MVC patterns to web applications using Node and Express.,12.10.2015,https://www.programmableweb.com/framework/locomotive-node.js-framework-jared-hanson,Node.js,Independent Developer,http://locomotivejs.org/,https://github.com/jaredhanson/locomotive,
21, Trintejs is a MVC boilerplate framework for ExpressJS backed by CaminteJS and Bootstrap.,12.10.2015,https://www.programmableweb.com/framework/trintejs-node.js-framework-alexey-gordeyev,Node.js,Independent Developer,http://www.trintejs.com/,https://github.com/biggora/trinte,
22," Agni is a web framework built on top of Express, based on the principle of convention over configuration. It intends to allow for a thin layer of abstraction for route definition and directory organization, without giving up the full power and flexibility of Express. The framework does not include any database abstraction system, but leaves this choice to the developer.",12.10.2015,https://www.programmableweb.com/framework/agni-node.js-framework-lorenzo-tabacchini,Node.js,Independent Developer,http://lortabac.github.com/agni/,https://github.com/lortabac/agni,
23, Sleek.js is an MVC Wrapper Framework implemented from Node.jS that aims to be built-in with base dependency on handlebars.js. The Sleek.js architecture allows developers to follow the common format of MVC to handle and build sites with pluggable modules &amp; themes support.,12.10.2015,https://www.programmableweb.com/framework/sleekjs-node.js-framework-cubet-techno-labs,Node.js,Cubet Technto Labs,http://www.sleekjs.com/,https://github.com/cubettech/sleekjs,
24, Geddy is a Node.js framework that aims to provide a structured web framework for web development.,12.10.2015,https://www.programmableweb.com/framework/geddy-node.js-framework-geddy,Node.js,Independent Developer,http://geddyjs.org/,https://github.com/geddy/geddy/,
25," Compoundjs is a MVC framework that aims to work on servers and browsers to build web applications to provide well-organized interfaces for Express compatible applications. The framework is a compound of three things: the Express framework, structure, and extensions.",12.10.2015,https://www.programmableweb.com/framework/compoundjs-node.js-framework-anatoliy,Node.js,Independent Developer,http://compoundjs.com/,https://github.com/1602/compound/,
26," Strapi aims to be an open-source Node.js rich framework for building applications and services. The framework allows for developers to write reusable application logic and spend less time on building infrastructure. The framework sits on top of Koa. It intends to combine small modules that work together to provide maintainability, and structural conventions to Node.js applications.",12.10.2015,https://www.programmableweb.com/framework/strapi-node.js-framework-wistity-hq,Node.js,Independent Developer,http://strapi.io/,https://github.com/wistityhq/strapi/,
27, The Adonis framework is a MVC framework written in Node.js that intends to offer a customized resource for writing scalable applications by allowing for the defining of expressive routes and writing terminal commands.,12.10.2015,https://www.programmableweb.com/framework/adnois-node.js-framework-aman-virk,Node.js,Independent Developer,http://adonisjs.com/,https://github.com/adonisjs/adonis-framework,
