,Related APIs,Category,Submitted,Meta_Url,Description,Repository,Languages,Provider,Asset URL
10,PactSafe eSignature REST API,"Electronic Signature, Law, Privacy",02.10.2016,https://www.programmableweb.com/sdk/pactsafe-esignature-javascript-sdk-pactsafe, The PactSafe eSignature JavaScript SDK by PactSafe allows developers to integrate the PactSafe eSignature API into their websites via JavaScript code. Both minified and unminified versions of the code are available.,,JavaScript,PACTSAFE,https://beta.pactsafe.com/docs/reference/snippet
11,Virgil Security REST API,"Authentication, Cloud, Data, Security",02.10.2016,https://www.programmableweb.com/sdk/virgil-security-android-sdk-virgil-security, The Virgil Security Android SDK by Virgil Security integrates a security layer to existing Android applications. The current version is 1.0.6.,,Java,Virgil Security,https://github.com/VirgilSecurity/virgil-android
12,Virgil Security REST API,"Authentication, Cloud, Data, Security",02.10.2016,https://www.programmableweb.com/sdk/virgil-security-ios-sdk-virgil-security," The Virgil Security iOS SDK by Virgil Security integrates a security layer to existing iOS applications. It supports Crypto Library, and private keys.",,Objective-C,Virgil Security,https://github.com/VirgilSecurity/virgil-sdk-ios
13,Virgil Security REST API,"Authentication, Cloud, Data, Security",02.09.2016,https://www.programmableweb.com/sdk/virgil-security-c-sdk-virgil-security, The Virgil Security C++ SDK by Virgil Security integrates a security layer to existing C++ applications. The current version is 1.1.0.,,C++,Virgil Security,https://github.com/VirgilSecurity/virgil-sdk-cpp
14,SignalFx REST API,"Monitoring, Analytics, Big Data, Visualizations",02.09.2016,https://www.programmableweb.com/sdk/signalfx-ruby-sdk-signalfx, The SignalFx Ruby SDK by SignalFx allows developers to integrate the SignalFx API into their Ruby applications. This SDK is designed to work with Ruby version 2.x.,,Ruby,SignalFx,https://github.com/signalfx/signalfx-ruby
15,SignalFx REST API,"Monitoring, Analytics, Big Data, Visualizations",02.09.2016,https://www.programmableweb.com/sdk/signalfx-python-sdk-signalfx, The SignalFx Python SDK by SignalFx allows developers to integrate the SignalFx API into their Python applications. Usage instructions are included in the documentation.,,Python,SignalFx,https://github.com/signalfx/signalfx-python
16,SignalFx REST API,"Monitoring, Analytics, Big Data, Visualizations",02.09.2016,https://www.programmableweb.com/sdk/signalfx-node.js-sdk-signalfx, The SignalFx Node.js SDK by SignalFx allows developers to integrate the SignalFx API into their Node.js applications. This SDK is offered under the Apache Software License v2.,,Node.js,SignalFx,https://github.com/signalfx/signalfx-nodejs
17,SignalFx REST API,"Monitoring, Analytics, Big Data, Visualizations",02.09.2016,https://www.programmableweb.com/sdk/signalfx-java-sdk-signalfx, The SignalFx Java SDK by SignalFx allows developers to integrate the SignalFx API into their Java applications. This SDK requires Java 6+.,,Java,SignalFx,https://github.com/signalfx/signalfx-java
18,Virgil Security REST API,"Authentication, Cloud, Data, Security",02.09.2016,https://www.programmableweb.com/sdk/virgil-security-php-sdk-virgil-security, The Virgil Security PHP SDK by Virgil Security integrates a security layer to existing PHP applications. The current version is 2.0.2.,,PHP,Virgil Security,https://github.com/VirgilSecurity/virgil-sdk-php
19,Virgil Security REST API,"Authentication, Cloud, Data, Security",02.09.2016,https://www.programmableweb.com/sdk/virgil-security-javascript-sdk-virgil-security, The Virgil Security JavaScript SDK by Virgil Security integrates a security layer to existing JavaScript applications. The current version is 1.0.11.,,JavaScript,Virgil Security,https://github.com/VirgilSecurity/virgil-sdk-javascript
20,Virgil Security REST API,"Authentication, Cloud, Data, Security",02.09.2016,https://www.programmableweb.com/sdk/virgil-security-.net-sdk-virgil-security, The Virgil Security .NET SDK by Virgil Security integrates a security layer to existing .NET applications. The current version is 1.1.0.,,.Net,Virgil Security,https://github.com/VirgilSecurity/virgil-sdk-net
21,Vault REST API,"Security, Authentication, Authorization",02.08.2016,https://www.programmableweb.com/sdk/vault-python-sdk-ian-unruh, The Vault Python SDK by Ian Unruh allows developers to integrate the Vault API into their Python applications. This SDK is designed to work with Vault v0.1.2+ and Python 2 or 3.,,Python,Independent Developer,https://github.com/ianunruh/hvac
22,Vault REST API,"Security, Authentication, Authorization",02.08.2016,https://www.programmableweb.com/sdk/vault-node.js-sdk-christopher-chief-najewicz," The Vault Node.js SDK by Christopher ""Chief"" Najewicz allows developers to integrate the Vault API into their Node.js applications. This SDK is offered under the MIT License.",,Node.js,Independent Developer,https://github.com/chiefy/vaulted
23,Vault REST API,"Security, Authentication, Authorization",02.08.2016,https://www.programmableweb.com/sdk/vault-node.js-sdk-krispin-schulz, The Vault Node.js SDK by Krispin Schulz allows developers to integrate the Vault API into their Node.js applications. Usage examples are included in the documentation.,,Node.js,Independent Developer,https://github.com/kr1sp1n/node-vault
24,Vault REST API,"Security, Authentication, Authorization",02.08.2016,https://www.programmableweb.com/sdk/vault-java-sdk-bettercloud, The Vault Java SDK by BetterCloud allows developers to integrate the Vault API into their Java applications. This SDK has no dependencies.,,Java,BetterCloud,https://github.com/BetterCloud/vault-java-driver
25,Vault REST API,"Security, Authentication, Authorization",02.08.2016,https://www.programmableweb.com/sdk/vault-java-sdk-johan-haals, The Vault Java SDK by Johan Haals allows developers to integrate the Vault API into their Java applications. Basic usage examples are included in the documentation.,,Java,Independent Developer,https://github.com/jhaals/vault-java
26,Vault REST API,"Security, Authentication, Authorization",02.08.2016,https://www.programmableweb.com/sdk/vault-.net-sdk-raja-nadar, The Vault .Net SDK by Raja Nadar allows developers to integrate the Vault API into their .Net applications. This SDK is designed to work with version 0.4.0 of the Vault API.,,.Net,Independent Developer,https://github.com/rajanadar/VaultSharp
27,Vault REST API,"Security, Authentication, Authorization",02.08.2016,https://www.programmableweb.com/sdk/vault-ruby-sdk-hashicorp, The Vault Ruby SDK by HashiCorp allows developers to integrate the Vault API into their Ruby applications. This SDK requires Ruby 2.0+.,,Ruby,HashiCorp,https://github.com/hashicorp/vault-ruby
28,Vault REST API,"Security, Authentication, Authorization",02.08.2016,https://www.programmableweb.com/sdk/vault-go-sdk-hashicorp, The Vault Go SDK by HashiCorp allows developers to integrate the Vault API into their Go applications. This SDK requires Go version 1.5+.,https://github.com/hashicorp/vault/tree/master/api,Go,HashiCorp,https://github.com/hashicorp/vault
29,Embedly REST API,"Video, Photos",02.08.2016,https://www.programmableweb.com/sdk/embedly-twig-php-sdk-emanuele-minotto, The Embedly Twig PHP SDK by Emanuele Minotto allows developers to integrate the Embedly API into their PHP applications. Usage examples are included in the documentation.,,PHP,Independent Developer,https://github.com/EmanueleMinotto/Embedly
30,Embedly REST API,"Video, Photos",02.08.2016,https://www.programmableweb.com/sdk/embedly-jquery-sdk-embedly, The Embedly jQuery SDK by Embedly allows developers to integrate the Embedly API into their jQuery applications. This SDK requires jQuery 1.5+.,,jQuery,Embedly,https://github.com/embedly/embedly-jquery
31,Doorbell REST API,"Feedback, Applications, Customization",02.05.2016,https://www.programmableweb.com/sdk/doorbell-android-sdk-doorbell, The Doorbell Android SDK by Doorbell offers a feedback system for Android applications. It has an Android API level of 11.,,Java,Doorbell,https://github.com/doorbell/android-sdk
32,"Vantiv Solution Builder REST API, Vantiv Solution Builder RPC API","Payments, B2B, eCommerce, Healthcare, Sales",02.05.2016,https://www.programmableweb.com/sdk/vantiv-python-sdk, The Vantiv .NET SDK is a payment processing platform designed for .NET applications. The current version is 9.3.1.,https://github.com/Vantiv/litle-sdk-for-python,Python,Vantiv,http://vantiv-ecommerce.github.io/python/
33,"Vantiv Solution Builder REST API, Vantiv Solution Builder RPC API","Payments, B2B, eCommerce, Healthcare, Sales",02.05.2016,https://www.programmableweb.com/sdk/vantiv-.net-sdk-vantiv," The Vantiv .NET SDK is a payment processing platform designed for .NET applications. The current version is 10.1. It is compatible with .NET 2.5, 3, and 4.",https://github.com/Vantiv/litle-sdk-for-dotNet,.Net,Vantiv,https://github.com/vantiv/litle-sdk-for-dotNet/releases
34,"Vantiv Solution Builder REST API, Vantiv Solution Builder RPC API","Payments, B2B, eCommerce, Healthcare, Sales",02.05.2016,https://www.programmableweb.com/sdk/vantiv-java-sdk, The Vantiv Java SDK is a payment processing platform designed for Java applications. The current version is 10.1.,https://github.com/Vantiv/litle-sdk-for-java,Java,Vantiv,https://github.com/vantiv/litle-sdk-for-java/releases
35,GetSentiment REST API,"Natural Language Processing, Keywords, Sentiment",02.04.2016,https://www.programmableweb.com/sdk/getsentiment-java-sdk-viktor-pekar," The GetSentiment Java SDK by Viktor Pekar allows developers to interact with the GetSentiment API, using Java.",,Java,Independent Developer,https://gist.github.com/vpekar/9aa88d04f7a42a02519f
36,GetSentiment REST API,"Natural Language Processing, Keywords, Sentiment",02.04.2016,https://www.programmableweb.com/sdk/getsentiment-python-sdk-viktor-pekar," The GetSentiment Python SDK by Viktor Pekar allows developers to interact with the GetSentiment API, using Python.",,Python,Independent Developer,https://gist.github.com/vpekar/c4d939edaffc96eb9f76
37,GetSentiment REST API,"Natural Language Processing, Keywords, Sentiment",02.04.2016,https://www.programmableweb.com/sdk/getsentiment-php-sdk-viktor-pekar," The GetSentiment PHP SDK by Viktor Pekar allows developers to interact with the GetSentiment API, using PHP.",,PHP,Independent Developer,https://gist.github.com/vpekar/0b527032a43ab9d73ff0
38,GetSentiment REST API,"Natural Language Processing, Keywords, Sentiment",02.04.2016,https://www.programmableweb.com/sdk/getsentiment-r-sdk-viktor-pekar," The GetSentiment R SDK by Viktor Pekar allows developers to interact with the GetSentiment API, using R.",,R,Independent Developer,https://gist.github.com/vpekar/b1ff0602a6f4efe2b44a
39,GetSentiment REST API,"Natural Language Processing, Keywords, Sentiment",02.04.2016,https://www.programmableweb.com/sdk/getsentiment-node.js-sdk-viktor-pekar," The GetSentiment Node.js SDK by Viktor Pekar allows developers to interact with the GetSentiment API, using Node.js.",,Node.js,Independent Developer,https://gist.github.com/vpekar/282912e01c786ff04554
40,GetSentiment REST API,"Natural Language Processing, Keywords, Sentiment",02.04.2016,https://www.programmableweb.com/sdk/getsentiment-c-sdk-viktor-pekar," The GetSentiment C# SDK by Viktor Pekar allows developers to interact with the GetSentiment API, using C#.",,C#,Independent Developer,https://gist.github.com/vpekar/cbaf7f35c8c33da30b73
41,,"Data, Database, Framework",02.03.2016,https://www.programmableweb.com/sdk/influxdb-lisp-sdk-mike-maul, The InfluxDB Lisp SDK by Mike Maul allows developers to integrate the InfluxDB API into their Lisp applications. Usage examples are included in the documentation. This SDK is offered under the MIT License.,,Lisp,Independent Developer,https://github.com/mmaul/cl-influxdb
42,,Data,02.03.2016,https://www.programmableweb.com/sdk/influxdb-javascript-sdk-sergey-kamardin, The InfluxDB JavaScript SDK by Sergey Kamardin allows developers to integrate the InfluxDB API into their JavaScript applications. This SDK can work in either Node or a browser.,,"JavaScript, Node.js",Independent Developer,https://github.com/gobwas/influent
43,,Data,02.03.2016,https://www.programmableweb.com/sdk/influxdb-node.js-sdk-node-influx, The InfluxDB Node.js SDK by node-influx allows developers to integrate the InfluxDB API into their Node.js applications. This SDK is offered under the MIT License.,,Node.js,Independent Developer,https://github.com/node-influx/node-influx
44,,"Data, Database",02.03.2016,https://www.programmableweb.com/sdk/influxdb-java-sdk-influxdata, The InfluxDB Java SDK by InfluxData allows developers to integrate the InfluxDB API into their Java applications. This SDK is only compatible with InfluxDB 0.9+.,,Java,,https://github.com/influxdata/influxdb-java
45,,"Data, Database",02.03.2016,https://www.programmableweb.com/sdk/influxdb-haskell-sdk-mitsutoshi-aoe, The InfluxDB Haskell SDK by Mitsutoshi Aoe allows developers to integrate the InfluxDB API's methods into their Haskell projects and applications.,,Haskell,Independent Developer,https://github.com/maoe/influxdb-haskell
46,,Data,02.03.2016,https://www.programmableweb.com/sdk/influxdb-go-sdk-influxdata, The InfluxDB Go SDK by InfluxDB allows developers to integrate the InfluxDB API into their Go applications. Instructions are provided to help developers get started with the SDK.,,Go,influxdata,https://github.com/influxdata/influxdb/blob/master/client/README.md
47,,"Data, Database",02.03.2016,https://www.programmableweb.com/sdk/influxdb-erlang-sdk-vladimir-dementyev, The InfluxDB Erlang SDK by Vladimir Dementyev allows developers to integrate the InfluxDB API into their Erlang applications. This SDK requires Erlang 17.1+ and InfluxDB 0.9+.,,Unspecified,Independent Developer,https://github.com/palkan/influx_udp
48,"Vantiv Solution Builder REST API, Vantiv Solution Builder RPC API","Payments, B2B, eCommerce, Healthcare, Sales",02.03.2016,https://www.programmableweb.com/sdk/vantiv-ruby-sdk, The Vantiv Ruby SDK is a payment processing platform designed for Ruby applications. The current version is 9.3.2.,https://github.com/Vantiv/litle-sdk-for-ruby,Ruby,Vantiv,http://vantiv-ecommerce.github.io/ruby/
49,"Vantiv Solution Builder REST API, Vantiv Solution Builder RPC API","Payments, B2B, eCommerce, Healthcare, Sales",02.03.2016,https://www.programmableweb.com/sdk/vantiv-php-sdk, The Vantiv PHP SDK is a payment processing platform designed for PHP applications. The current version is 9.3.3.,https://github.com/Vantiv/litle-sdk-for-php,PHP,Vantiv,https://packagist.org/packages/litle/payments-sdk
50,Europeana REST API,"Database, Art, Documents, European, History",02.02.2016,https://www.programmableweb.com/sdk/europeana-java-sdk-europeana, The Europeana Java SDK by Europeana allows developers to integrate the Europeana API's methods into their Java projects and applications.,,Java,Europeana,https://github.com/europeana/europeana-client
51,Europeana REST API,"Database, Art, Documents, European, History",02.02.2016,https://www.programmableweb.com/sdk/europeana-ruby-sdk-europeana, The Europeana Ruby SDK by Europeana allows developers to integrate the Europeana API's methods for searching and retrieving records into their Ruby applications. This SDK is offered under the EUPL v1.1 license.,https://github.com/europeana/europeana-api-client-ruby,Ruby,Europeana,https://rubygems.org/gems/europeana-api
52,Europeana REST API,"Database, Art, Documents, European, History",02.02.2016,https://www.programmableweb.com/sdk/europeana-blacklight-ruby-sdk-europeana," The Europeana Blacklight Ruby SDK by Europeana allows developers to use the Euoropeana API as a data source for Blacklight, a discovery platform framework designed for institutions that host digital collections. This SDK is made available under the European Union Public Licence v. 1.1 and comes with a Quick Start guide.",https://github.com/europeana/europeana-blacklight,Ruby,Europeana,http://labs.europeana.eu/apps/europeana-blacklight
53,"Halo Profile REST API, Halo Stats REST API, Halo Metadata REST API",Games,02.02.2016,https://www.programmableweb.com/sdk/halo-node.js-sdk-alex-ryan, The Halo Node.js SDK by Alex Ryan serves as a node and javascript client wrapper for the Halo APIs.,https://github.com/crazytoucan/halo-client,"JavaScript, Node.js",Independent Developer,https://www.npmjs.com/package/halo-api-js
54,Salesforce REST API,"Sales, Business",02.02.2016,https://www.programmableweb.com/sdk/salesforce-php-sdk-michael-corrigan, The SalesForce PHP SDK Michael Corrigan is a PHP wrapper for the Salesforce.com API. This SDK currently only supports the Username-Password authentication flow or password grant type.,https://github.com/mcorrigan/salesforce-rest-api-php-wrapper,PHP,Independent Developer,https://packagist.org/packages/mcorrigan/salesforce-rest-api-php-wrapper
55,PromoQui REST API,Sales,02.02.2016,https://www.programmableweb.com/sdk/promoqui-ruby-sdk-promoqui," The PromoQui Ruby SDK by PromoQui serves as an helper for Ruby developers when interacting with the PromoQui REST API for Crawlers, using Ruby. This SDK is for internal use only.",,Ruby,Promoqui,https://github.com/promoqui/promoqui-api-ruby
56,PromoQui REST API,Sales,02.02.2016,https://www.programmableweb.com/sdk/promoqui-php-sdk-promoqui," The PromoQui PHP SDK by PromoQui serves as an helper for Ruby developers when interacting with the PromoQui REST API for Crawlers, using PHP. This SDK is for internal use only.",https://github.com/promoqui/promoqui-api-php,PHP,Promoqui,https://packagist.org/packages/promoqui/promoqui-api-php
57,Nest REST API v1.0,Cloud,02.02.2016,https://www.programmableweb.com/sdk/nest-node.js-sdk-antoine-leveugle, The Nest NodeJS SDK by Antoine Leveugle allows developers to communicate with the Nest API using node. This SDK is installed via npm.,https://github.com/denouche/node-nest-cloud-api,"JavaScript, Node.js",Independent Developer,https://www.npmjs.com/package/nest-cloud-api
58,Telegram Bot REST API,Application Development,02.01.2016,https://www.programmableweb.com/sdk/telegram-bot-haskell-sdk-klappvisor," The Telegram Bot Haskell SDK by klappvisor allows developers to interact with the Telegram Bot API, using Haskell.",https://github.com/klappvisor/haskell-telegram-api,Haskell,Independent Developer,https://hackage.haskell.org/package/telegram-api
59,GSA SAM REST API,Government,02.01.2016,https://www.programmableweb.com/sdk/gsa-sam-ruby-sdk-18f," The GSA SAM Ruby SDK by 18F gives developers access to the Sam.gov API, using Ruby.",,Ruby,18F,https://github.com/18f/samwise
60,AdColony REST API,"Advertising, Mobile, Video",02.01.2016,https://www.programmableweb.com/sdk/adcolony-android-sdk-adcolony, The AdColony Android SDK by AdColony integrates a video advertising platform with Android applications. The current version is 2.3.0.,,Java,AdColony,https://github.com/AdColony/AdColony-Android-SDK
61,AdColony REST API,"Advertising, Mobile, Video",02.01.2016,https://www.programmableweb.com/sdk/adcolony-adobe-air-sdk-adcolony, The AdColony Adobe AIR SDK by AdColony integrates a video advertising platform with Adobe AIR applications. The current version is 2.6.2.,,ActionScript,AdColony,https://github.com/AdColony/AdColony-AdobeAIR-SDK
62,AdColony REST API,"Advertising, Mobile, Video",02.01.2016,https://www.programmableweb.com/sdk/adcolony-unity-sdk-adcolony, The AdColony Unity SDK by AdColony integrates a video advertising platform with Unity applications. The current version is 2.1.2.,,Unity,,https://github.com/AdColony/AdColony-Unity-SDK
63,AdColony REST API,"Advertising, Mobile, Video",02.01.2016,https://www.programmableweb.com/sdk/adcolony-ios-sdk-adcolony, The AdColony iOS SDK by AdColony integrates a video advertising platform with iOS applications. The current version is 2.6.1.,,"Objective-C, Swift",AdColony,https://github.com/AdColony/AdColony-iOS-SDK
64,Email Hippo Email Validation REST API,"Email, Validation, Verification",02.01.2016,https://www.programmableweb.com/sdk/email-hippo-email-validation-.net-sdk-email-hippo," The Email Hippo Email Validation .NET SDK by Email Hippo allows developers to integrate the Email Hippo Validation API into their .NET applications. To use this SDK, developers will need Visual Studio 2012 or later, .NET 4.5 or later, and an API license key from Email Hippo.",,.Net,Email Hippo,https://github.com/emailhippo/email-verify-api-client-wrapper
65,Scribblelive REST API,Application Development,01.31.2016,https://www.programmableweb.com/sdk/scribblelive-javascript-sdk-scribblelive," ScribbleLive is a JavaScript SDK that intends to make developing applications with the ScribbleLive API a more streamlined process. The framework aims to offer a layer on to the API that automates displaying posts, polls, slideshows, images, videos, social content, and advanced posts. The intention of the framework is to allow for less focus on developing core ScribbleLive functionality.",,JavaScript,ScribbleLive,http://developer.scribblelive.com/client-side-sdk/
66,HackPad REST API,"Tools, Collaboration, Social",01.30.2016,https://www.programmableweb.com/sdk/hackpad-node.js-sdk-lou-kosak, The HackPad Node.js SDK by Lou Kosak allows developers to integrate version 1.0 of the HackPad API into their Node.js applications. This SDK requires oauth-client and underscore.,,Node.js,Independent Developer,https://github.com/lkosak/node-hackpad
67,HackPad REST API,"Tools, Collaboration, Social",01.30.2016,https://www.programmableweb.com/sdk/hackpad-python-sdk-kevin-marshall, The HackPad Python SDK by Kevin Marshall allows developers to integrate the HackPad API's methods into their Python applications.,,Python,Independent Developer,https://github.com/Falicon/Python-Hackpad-API
68,Rosette REST API,"Natural Language Processing, Languages, REST",01.30.2016,https://www.programmableweb.com/sdk/rosette-java-sdk-rosette," The Java client binding for the Rosette API offers an intuitive way for Java programmers to access the linguistic functions of the Rosette RESTful API. Check out the documentation and examples at https://developer.rosette.com/features-and-functions?java#, or head to the github repo for the source code.",,Java,Basis Technology,https://github.com/rosette-api/java
69,Rosette REST API,"Natural Language Processing, Languages, REST",01.29.2016,https://www.programmableweb.com/sdk/rosette-php-sdk-rosette," The PHP client binding for the Rosette API offers an intuitive way for PHP programmers to access the linguistic functions of the Rosette RESTful API. Check out the documentation and examples at https://developer.rosette.com/features-and-functions?php#, or head to the github repo for the source code.",,PHP,Basis Technology,https://github.com/rosette-api/php
70,Rosette REST API,"Language, Languages, Natural Language Processing",01.29.2016,https://www.programmableweb.com/sdk/rosette-c-sdk-rosette, The Rosette C# SDK by Rosette allows developers to integrate the Rosette API into their C# or .NET applications. Basic usage examples are included in the repository.,,".Net, C#",Basis Technology,https://github.com/rosette-api/csharp
71,Rosette REST API,"Language, Languages, Natural Language Processing",01.29.2016,https://www.programmableweb.com/sdk/rosette-python-sdk-rosette, The Rosette Python SDK by Rosette allows developers to integrate the Rosette API into their Python applications. This SDK requires Python 2.6+.,,Python,Basis Technology,https://github.com/rosette-api/python
72,Rosette REST API,"Language, Languages, Natural Language Processing",01.29.2016,https://www.programmableweb.com/sdk/rosette-node.js-sdk-rosette, The Rosette Node.js SDK by Rosette allows developers to integrate the Rosette API into their Node.js applications. Use examples are included in the repository.,,Node.js,Basis Technology,https://github.com/rosette-api/nodejs
73,Rosette REST API,"Language, Languages, Natural Language Processing",01.29.2016,https://www.programmableweb.com/sdk/rosette-ruby-sdk-rosette, The Rosette Ruby SDK by Rosette allows developers to integrate the Rosette API into their Ruby applications. Basic usage examples are included in the repository.,,Ruby,Basis Technology,https://github.com/rosette-api/ruby
74,IsaaCloud REST API,"Database, Engagement, Entertainment, Games, Social",01.29.2016,https://www.programmableweb.com/sdk/isaacloud-javascript-sdk-isaacloud, The IsaaCloud JavaScript SDK by IsaaCloud offers a customer engagement platform designed for JavaScript applications. The current version is 0.0.1.,,JavaScript,IsaaCloud,https://github.com/isaacloud/javascript-sdk
75,IsaaCloud REST API,"Database, Engagement, Entertainment, Games, Social",01.29.2016,https://www.programmableweb.com/sdk/isaacloud-python-sdk-isaacloud," The IsaaCloud Python SDK by IsaaCloud offers a customer engagement platform designed for Python applications. It requires Python 2.7.x, 3.x.x.",,Python,IsaaCloud,https://github.com/isaacloud/python-sdk
76,IsaaCloud REST API,"Database, Engagement, Entertainment, Games, Social",01.29.2016,https://www.programmableweb.com/sdk/isaacloud-java-sdk-isaacloud, The IsaaCloud Java SDK by IsaaCloud offers a customer engagement platform designed for Java applications. It compiles on Java version 1.7 and sbt 0.13.x.,,Java,IsaaCloud,https://github.com/isaacloud/java-sdk
77,IsaaCloud REST API,"Database, Engagement, Entertainment, Games, Social",01.29.2016,https://www.programmableweb.com/sdk/isaacloud-android-sdk-isaacloud, The IsaaCloud Android SDK by IsaaCloud offers a customer engagement platform designed for Android applications. It has an Android API level of 8.,,Java,IsaaCloud,https://github.com/isaacloud/android-sdk
78,IsaaCloud REST API,"Database, Engagement, Entertainment, Games, Social",01.28.2016,https://www.programmableweb.com/sdk/isaacloud-php-sdk-isaacloud, The IsaaCloud PHP SDK by IsaaCloud offers a customer engagement platform designed for PHP applications. It requires PHP 5.3.0+.,,PHP,IsaaCloud,https://github.com/isaacloud/php-sdk
79,IsaaCloud REST API,"Database, Engagement, Entertainment, Games, Social",01.28.2016,https://www.programmableweb.com/sdk/isaacloud-scala-sdk-isaacloud, The IsaaCloud Scala SDK by IsaaCloud offers a customer engagement platform designed for Scala applications. The current version is 0.2.0.,,Scala,IsaaCloud,https://github.com/isaacloud/scala-sdk
80,SimplePie Live REST API,"Feeds, Analytics, Parsing",01.28.2016,https://www.programmableweb.com/sdk/simplepie-live-php-sdk-simplepie," The SimplePie PHP SDK by SimplePie is a project that allows to parse sentences from feeds. It was created by Ryan Parman, Geoffrey Sneddon, Ryan McCue, and contributors. Although SimplePie in PHP can be a useful reference, a new version in JavaScript is now available on the official site. Download to experiment in a browser.",,PHP,SimplePie,https://github.com/simplepie/simplepie
81,Akismet REST API,"Spam, Real Time, Recognition, Security",01.28.2016,https://www.programmableweb.com/sdk/akismet-ruby-sdk-josh-french, The Akismet Ruby SDK by Josh French allows API interaction to access spam detection features that developers can integrate into web services. It includes gemfile and installation.,https://rubygems.org/gems/rakismet,Ruby,Independent Developer,https://akismet.com/development/api/#use-a-library
82,Akismet REST API,"Spam, Real Time, Recognition, Security",01.28.2016,https://www.programmableweb.com/sdk/akismet-php-sdk-bret-kuhns, The Akismet PHP SDK by Bret Kuhns is available for download from Google Code site. It aims to enable API communication to access spam detection features.,https://code.google.com/archive/p/akismet-php4/,PHP,Independent Developer,https://akismet.com/development/api/#use-a-library
83,Akismet REST API,"Spam, Real Time, Recognition, Security",01.28.2016,https://www.programmableweb.com/sdk/akismet-python-sdk-david-lynch," The Akismet Python SDK by David Lynch demonstrates how to implement spam detection via API. Akismet_example.py is available for download, in addition to the kit in the file Akismet.py",https://kemayo.wordpress.com/2005/12/02/akismet-py/,Python,Independent Developer,https://akismet.com/development/api/#use-a-library
84,Akismet REST API,"Spam, Real Time, Security",01.28.2016,https://www.programmableweb.com/sdk/akismet-node.js-sdk-chris-foster," The Akismet Node.js SDK by Chris Foster allows API communication to access spam detection features. It provides callback support, HTTP client, and test suite.",https://www.npmjs.com/package/akismet-api,Node.js,Independent Developer,https://akismet.com/development/api/#use-a-library
