,Related APIs,Category,Submitted,Meta_Url,Description,Repository,Languages,Provider,Asset URL
27,Browzwear Indirect API v1,"Clothing, Fashion",12.21.2020,https://www.programmableweb.com/sdk/browzwear-c-sdk," Browzwear provides 3D digital solutions for the fashion industry. The Browzwear C++ SDK gives partners plugin access to the software with methods for asset management, techpack, outputs, garment creation, colorways, smart design, and costing. Browzwear enables users to digitize their apparel workflow with true-to-life 3D.",,C++,Browzwear Solutions,https://developer.browzwear.com/docs/Getting-Started/Create-plugin-cpp
28,GazeCloud Indirect API v1.2,"Motion, Analytics, Engagement, Intelligence, Web Site Management",12.21.2020,https://www.programmableweb.com/sdk/gazecloud-javascript-sdk, The GazeCloud SDK enables a user's webcam to track eye movements and generate a heat map of where eyes are focused on a given web page. JavaScript is added to web site to create the visual heat maps of where the eyes focus. GazeCloud is a full Cloud Eye-Tracking Insights Platform. The fast &amp; visual way to understand user attention.,https://github.com/szydej/GazeCloud,JavaScript,GazeRecorder,https://gazerecorder.com/webcam-eye-tracking-accuracy/
29,mojitok Sticker Store Indirect API v1,"Animation, Content, Images, Messaging",12.17.2020,https://www.programmableweb.com/sdk/mojitok-sticker-swift-sdk," Mojitok Sticker Store SDK is a curated store of licensed animated stickers, emojis, and GIFs. Mojitok Sticker Store SDK is being used by some of the largest messaging and keyboard apps around the world, including Samsung in their native messaging app on their Galaxy phones. Mojitok Sticker Store SDK makes it easy for developers to add a sticker/emoji store into their app with a curated feed of licensed animated stickers that their users can purchase and use within their iOS, Android, or web app. Included in this SDK are the following APIs available in Release state: Content API: grants access to over 150,000 licensed animated stickers in GIF and PNG file formats. Text Search API: analyzes user text input with our award-winning text-to-emotion algorithm in order to recommend the most relevant stickers Authentication tokens can be requested at https://stickersdk.mojitok.com/",,Swift,Platfarm,https://stickersdk.mojitok.com/
30,mojitok Sticker Store Indirect API v1,"Animation, Content, Images, Messaging",12.17.2020,https://www.programmableweb.com/sdk/mojitok-sticker-kotlin-sdk," Mojitok Sticker Store SDK is a curated store of licensed animated stickers, emojis, and GIFs. Mojitok Sticker Store SDK is being used by some of the largest messaging and keyboard apps around the world, including Samsung in their native messaging app on their Galaxy phones. Mojitok Sticker Store SDK makes it easy for developers to add a sticker/emoji store into their app with a curated feed of licensed animated stickers that their users can purchase and use within their iOS, Android, or web app. Included in this SDK are the following APIs available in Release state: Content API: grants access to over 150,000 licensed animated stickers in GIF and PNG file formats. Text Search API: analyzes user text input with our award-winning text-to-emotion algorithm in order to recommend the most relevant stickers Authentication tokens can be requested at https://stickersdk.mojitok.com/",,Kotlin,Platfarm,https://stickersdk.mojitok.com/
31,mojitok Sticker Store Indirect API v1,"Animation, Content, Entertainment, Images, Messaging",12.16.2020,https://www.programmableweb.com/sdk/mojitok-sticker-javascript-sdk," Mojitok Sticker Store SDK is a curated store of licensed animated stickers, emojis, and GIFs.
Mojitok Sticker Store SDK is being used by some of the largest messaging and keyboard apps around the world, including Samsung in their native messaging app on their Galaxy phones.
Mojitok Sticker Store SDK makes it easy for developers to add a sticker/emoji store into their app with a curated feed of licensed animated stickers that their users can purchase and use within their iOS, Android, or web app.
Included in this SDK are the following APIs available in Release state:
Content API: grants access to over 150,000 licensed animated stickers in GIF and PNG file formats.
Text Search API: analyzes user text input with our award-winning text-to-emotion algorithm in order to recommend the most relevant stickers
Authentication tokens can be requested at https://stickersdk.mojitok.com/",,JavaScript,Platfarm,https://stickersdk.mojitok.com/
32,Authenteq Indirect API v1,"Verification, Identity",12.14.2020,https://www.programmableweb.com/sdk/authenteq-android-sdk," Authenteq offers secure, identity verification and KYC services. The service is used to prevent identity theft and fraud and to give customers a frictionless verification experience. The Authenteq Android SDK enables integration with the service for iOS applications.",,"Java, Kotlin",Authenteq,https://docs.authenteq.com/
33,Authenteq Indirect API v1,"Verification, Identity",12.14.2020,https://www.programmableweb.com/sdk/authenteq-ios-sdk," Authenteq offers secure, identity verification and KYC services. The service is used to prevent identity theft and fraud and to give customers a frictionless verification experience. The Authenteq iOS SDK enables integration with the service for iOS applications.",,"Objective-C, Swift",Authenteq,https://authenteq.com/i
34,AbChess Indirect API v0.3.0,Games,12.11.2020,https://www.programmableweb.com/sdk/abchess-javascript-sdk," The AbChess SDK offers JavaScript implementation of a chess game to add to applications and websites. Methods are available to manage animations, clickability, dragability, mark check and other moves, also change the orientation of the board, active color, get game status and results and more. It also lets users import, play and export chessgames with the PGN notation.",https://github.com/Nimzozo/Ab-Chess,JavaScript,AbChess,https://nimzozo.github.io/Ab-Chess/docs/overview.html
35,"BrAPI Breeding REST API v1.0, BrAPI Breeding REST API v1.1, BrAPI Breeding REST API v1.3, BrAPI Breeding REST API v1.2","Agriculture, Science, Statistics, Visualizations",12.02.2020,https://www.programmableweb.com/sdk/brapi-javascript-sdk," BrAPI.js is a JavaScript client library for BrAPI. The call style of this library is inspired by D3.js. It can be used in either a browser or a Node.js application. It uses the Fetch API (or node-fetch in Node.js) for making AJAX calls. BrAPI.js is dependent on ES6 classes.
BrAPI.js supports BrAPI versions v1.0-v1.3. Currently, it expects a server to use a single version.",https://github.com/solgenomics/BrAPI-js,JavaScript,BrAPI,https://github.com/solgenomics/BrAPI-js#readme
36,BrAPI Breeding REST API v2.0,"Agriculture, Addresses, Database, Science, Statistics",12.02.2020,https://www.programmableweb.com/sdk/brapi-r-sdk," BrAPI R package.
This repository contains the full implementation of the BrAPI v1.3 specification in R, also know as the BrAPIR package v1.3.",https://github.com/mverouden/brapir-v1,R,BrAPI,https://github.com/mverouden/brapir-v1
37,cloudlayer.io REST API v1.0,"Software-as-a-Service, Business, Documents, PDF, URLs",11.24.2020,https://www.programmableweb.com/sdk/cloudlayerio-f-sdk, Convert HTML to PDFs with the cloudlayer.io REST-based API service. This SDI provides easy access to our REST based API services using the f# language.,https://github.com/cloudlayerio/cloudlayerio-fsharp,F#,cloudlayer.io,https://github.com/cloudlayerio/cloudlayerio-fsharp
38,cloudlayer.io REST API v1.0,"Software-as-a-Service, Business, Documents, PDF, URLs",11.23.2020,https://www.programmableweb.com/sdk/cloudlayerio-php-sdk, Convert HTML to PDFs with the cloudlayer.io REST-based API service. This SDK provides easy access to the API using PHP.,https://github.com/cloudlayerio/cloudlayerio-php,PHP,cloudlayer.io,https://cloudlayer.io
39,Dimensions Analytics Indirect API v1.28.0,"Reference, Education, Science, Search",11.13.2020,https://www.programmableweb.com/sdk/dimensions-analytics-python-sdk," The Dimension Analytics Python SDK enables users to search an Abstracting &amp; Indexing (A&amp;I) database that links publications and citations with grants, patents, clinical trials, datasets, and policy papers to deliver a more holistic view of the research landscape via Python code.",,Python,Digital Science & Research Solutions,https://www.dimensions.ai/dimensions-apis/
40,Mirrorfly REST API,"Collaboration, Messaging, Voice, VoIP, WebRTC",10.30.2020,https://www.programmableweb.com/sdk/mirrorfly-voicecall-objective-c-sdk, This Mirrorfly Voicecall Objective-C SDK allows access to Mirrorfly API services. It provides a way to build scalable voice chat applications. Mirrorfly’s WebRTC build enables you with the ability to make high-quality voice calls across devices. Mirrorfly offers unlimited data usage for making voice calls using a one-time payment as opposed to subscription based services.,,Objective-C,Mirrorfly,https://www.mirrorfly.com/voice-call-solution.php
41,Mirrorfly REST API,"Collaboration, Messaging, Voice, VoIP, WebRTC",10.30.2020,https://www.programmableweb.com/sdk/mirrorfly-voicecall-kotlin-sdk, This Mirrorfly Voicecall Kotlin SDK allows access to Mirrorfly API services. It provides a way to build scalable voice chat applications. Mirrorfly’s WebRTC build enables you with the ability to make high-quality voice calls across devices. Mirrorfly offers unlimited data usage for making voice calls using a one-time payment as opposed to subscription based services.,,Kotlin,Mirrorfly,https://www.mirrorfly.com/voice-call-solution.php
42,Mirrorfly REST API,"Collaboration, Messaging, Voice, VoIP",10.29.2020,https://www.programmableweb.com/sdk/mirrorfly-voicecall-java-sdk, This Mirrorfly Voicecall Java SDK allows access to Mirrorfly API services. It provides a way to build scalable voice chat applications. Mirrorfly’s WebRTC build enables you with the ability to make high-quality voice calls across devices. Mirrorfly offers unlimited data usage for making voice calls using a one-time payment as opposed to subscription based services.,,Java,Mirrorfly,https://www.mirrorfly.com/voice-call-solution.php
43,Zabo REST API v0.12,Cryptocurrency,10.22.2020,https://www.programmableweb.com/sdk/zabo-react-component-sdk, The Zabo React Component provides convenient access to the Zabo API from applications.,https://github.com/zabo-api/zabo-react-component,JavaScript,Modular,https://zabo.com/docs
44,Zabo REST API v0.12,Cryptocurrency,10.22.2020,https://www.programmableweb.com/sdk/zabo-javascript-sdk, The Zabo SDK for JS provides convenient access to the Zabo API from applications written in browser and server-side JavaScript.,https://github.com/zabo-api/zabo-sdk-js,JavaScript,Modular,https://zabo.com/docs
45,Movesense REST API v2.0.0,"Wearable, Fitness, Internet of Things, Medical, Sports",10.19.2020,https://www.programmableweb.com/sdk/movesense-device-c-sdk," Movesense is a battery powered device that incorporates low power sensor components with Bluetooth Low Energy (BLE) enabled Micro Controller Unit (MCU). Currently commercially available Movesense Sensor is based on Nordic Semiconductor's nRF52 BLE chip fitted with 9-axis motion sensor, heart rate unit, extra memory and more.
The basic Movesense end user system comprises the following entities:
One or more Movesense sensor(s)
Mobile device (iOS, Android)
Both ends includes Movesense connectivity stack that makes them interoperate both in the device and application dimensions. While the typical use case is mobile device using services of the Movesense Devices, the symmetric Movesense communication architecture enables also Movesense devices to use services from the Mobile device.
All the Movesense devices implement the Movesense API. This REST -like api is defined, managed and released by the Movesense organisation. Key idea behind the API is to make it easy and fast for anyone to customise the device by means of one's own applications. There applications are developed using the Movesense Device SDK and updated to the physical devices over-the-air via mobile apps.",https://bitbucket.org/suunto/movesense-device-lib/,C++,Suunto,https://www.movesense.com/docs/
46,Hacarus SPECTRO Indirect API v1,"Machine Learning, Artificial Intelligence",10.05.2020,https://www.programmableweb.com/sdk/hacarus-spectro-python-sdk," The Hacarus SPECTRO Python SDK is made for software engineers who want to integrate with the Hacarus Visual Inspection module through its API. Manage algorithms, versions, models, license, and more with this service.",https://github.com/hacarus/HacarusVisualInspectionApi,"C++, Python",Hacarus,https://hacarus.github.io/HacarusVisualInspectionApi/
47,Typesense REST API v0.15,Search,10.01.2020,https://www.programmableweb.com/sdk/typesense-python-sdk," This Typesense Python SDK is a Python client library to access Typesense Server. Typesense is an open source, typo tolerant search engine, with a REST API, that delivers fast and relevant results out-of-the-box.",https://github.com/typesense/typesense-python,Python,Typesense,https://typesense.org/api
48,Typesense REST API v0.15,Search,10.01.2020,https://www.programmableweb.com/sdk/typesense-javascript-sdk," Thi is a Javascript client library to use with Typesense Server. Typesense is an open source, typo tolerant search engine, with a REST API, that delivers fast and relevant results out-of-the-box.",https://github.com/typesense/typesense-js,JavaScript,Typesense,https://typesense.org/api
49,Typesense REST API v0.15,Search,10.01.2020,https://www.programmableweb.com/sdk/typesense-ruby-sdk," Typesense Ruby SDK is a Ruby library for accessing Typesense Search server. Typesense is an open source, typo tolerant search engine, with a REST API, that delivers fast and relevant results out-of-the-box.",https://github.com/typesense/typesense-ruby,Ruby,Typesense,https://typesense.org/api
50,Ampache Web RPC API,"Music, Open Source, Streaming",09.30.2020,https://www.programmableweb.com/sdk/ampache-python-sdk, This SDK enables python3 interaction with your Ampache server using the XML &amp; JSON API. Code examples and scripts are available on GitHub.,https://github.com/ampache/python3-ampache,Python,Ampache,http://ampache.org/API/
51,BigDataCloud Public IP Address REST API v1,"Location, Application Development, Developers, Web Site Management",09.06.2020,https://www.programmableweb.com/sdk/bigdatacloud-free-public-ip-address-javascript-sdk," A Javascript client for fetching the public IP address of a fronted user.
This client works without any Javascript dependencies and has no API key or account requirements...
Simply load it up and you're ready to fetch the public IP address of your frontend users.",https://github.com/bigdatacloudapi/js-client-ip-client,JavaScript,BigDataCloud,https://www.bigdatacloud.com/sdk
52,BigDataCloud Client Info REST API v1,"Location, Application Development, Developers, Localization, Mobile",09.06.2020,https://www.programmableweb.com/sdk/bigdatacloud-free-client-info-javascript-sdk," A Javascript client for fetching information about a fronted user.
This client works without any Javascript dependencies and has no API key or account requirements...
Simply load it up and you're ready to fetch information about your frontend users.",https://github.com/bigdatacloudapi/js-client-info-client,JavaScript,BigDataCloud,https://www.bigdatacloud.com/sdk
53,"BigDataCloud IP Geolocation REST API v1.0, BigDataCloud Reverse Geocoding REST API v1","Location, Application Development, Big Data, Data, Developers, Localization, Mobile, Security, Validation",09.06.2020,https://www.programmableweb.com/sdk/bigdatacloud-php-sdk, SDK for implementing BigDataCloud APIs in your server-side PHP applications.,https://github.com/bigdatacloudapi/php-api-client,PHP,BigDataCloud,https://www.bigdatacloud.com/sdk
54,"BigDataCloud IP Geolocation REST API v1.0, BigDataCloud Reverse Geocoding REST API v1","Location, Application Development, Developers, Localization, Mobile, Networking",09.06.2020,https://www.programmableweb.com/sdk/bigdatacloud-python-sdk, BigDataCloud offers a Python API client dedicated to communicating with our specific APIs.,https://github.com/bigdatacloudapi/python-api-client,Python,BigDataCloud,https://www.bigdatacloud.com/sdk
55,"BigDataCloud IP Geolocation REST API v1.0, BigDataCloud Reverse Geocoding REST API v1","Location, Application Development, Contacts, Developers, Email, Localization, Mobile, Security, Validation",09.06.2020,https://www.programmableweb.com/sdk/bigdatacloud-nodejs-sdk, Our NodeJS client is the quickest and easiest way to access our range of APIs from your application.,https://github.com/bigdatacloudapi/nodejs-api-client,Node.js,BigDataCloud,https://www.bigdatacloud.com/sdk
56,"BigDataCloud IP Geolocation REST API v1.0, BigDataCloud Reverse Geocoding REST API v1","Location, Application Development, Contacts, Developers, Email, Localization, Mobile, Security",09.06.2020,https://www.programmableweb.com/sdk/bigdatacloud-javascript-sdk," This is the SDK for all the BigDataCloud's APIs for javascript.
For web-applications, mobile application containers, e-commerce, CMS and standard websites, our Javascript API allows you to perform API actions on the frontend, without any server-side interaction required.",https://github.com/bigdatacloudapi/js-api-client,JavaScript,BigDataCloud,https://www.bigdatacloud.com/sdk
57,Zoom.us REST API v2,"Enterprise, Cloud, Meetings, WebRTC",09.04.2020,https://www.programmableweb.com/sdk/zoomus-ruby-sdk-cesar-gutierrez, The Zoom.us Ruby SDK by Cesar Gutierrez allows developers to integrate the Zoom.us API v2 into their Ruby applications.,,Ruby,Independent Developer,https://github.com/utiq/zoom_us
58,Zoom.us REST API v2,"Enterprise, Cloud, Meetings, WebRTC",09.04.2020,https://www.programmableweb.com/sdk/zoomus-php-sdk-espressodev, The Zoom.us PHP SDK by espresso.dev allows developers to integrate the Zoom.us API into their PHP applications. This SDK requires PHP 7+ and can be installed via Composer.,https://packagist.org/packages/espresso-dev/zoom-php,PHP,,https://github.com/espresso-dev/zoom-php
59,Zoom.us REST API v2,"Enterprise, Cloud, Meetings, WebRTC",09.04.2020,https://www.programmableweb.com/sdk/zoomus-php-sdk-sarthak-sharma, The Zoom.us PHP SDK by Sarthak Sharma allows developers to use the Zoom.us API to create a meeting using PHP code. This SDK is installed via Composer.,,PHP,Independent Developer,https://github.com/chikkz/Creating-Zoom-meeting-using-API
60,Zoom.us REST API v2,"Enterprise, Cloud, Meetings, WebRTC",09.04.2020,https://www.programmableweb.com/sdk/zoomus-python-sdk-shirus172, The Zoom.us Python SDK by shirus172 provides developers with Python scripts for interacting with the Zoom.us API v2.,,Python,Independent Developer,https://github.com/shirus172/Zoom-v2-API-projects
61,Zoom.us REST API v2,"Enterprise, Cloud, Meetings, WebRTC",09.04.2020,https://www.programmableweb.com/sdk/zoomus-php-sdk-mustafa-elnagar, The Zoom.us PHP SDK by Mustafa Elnagar allows developers to integrate the Zoom.us API v2 into their PHP applications.,,PHP,Independent Developer,https://github.com/mustafaelnagar/zoom-php-api-v2
62,Zoom.us REST API v2,"Enterprise, Cloud, Meetings, WebRTC",09.03.2020,https://www.programmableweb.com/sdk/zoomus-php-sdk-olaniyi-philip-ojeyinka, The Zoom.us PHP SDK by Olaniyi Philip Ojeyinka allows developers to integrate the Zoom.us API v2 into their PHP applications. This SDK requires PHP 5.6+.,,PHP,Independent Developer,https://github.com/Niyiojeyinka/Zoom-PHP-Toolkit
63,Zoom.us REST API v2,"Enterprise, Cloud, Meetings, WebRTC",09.03.2020,https://www.programmableweb.com/sdk/zoomus-laravel-php-sdk-murat-sa%C4%9Fl%C4%B1k," The Zoom.us Laravel PHP SDK by Murat Sağlık allows developers to integrate the Zoom.us API into their applications built with Laravel, a PHP web application framework. This SDK is installed via Composer.",,PHP,Independent Developer,https://github.com/muratsaglik/laravel-zoom
64,Zoom.us REST API v2,"Enterprise, Cloud, Meetings, WebRTC",09.03.2020,https://www.programmableweb.com/sdk/zoomus-javascript-sdk-dmitriy-gololobov, The Zoom.us JavaScript SDK by Dmitriy Gololobov allows developers to integrate the Zoom.us API into their JavaScript applications. This SDK is installed via npm.,,JavaScript,Independent Developer,https://github.com/dvgololobov/zoomusapi
65,Twilio REST API,"Telephony, Cloud, Text-to-Speech, Voice, Webhooks",09.03.2020,https://www.programmableweb.com/sdk/twilio-net-sdk, The Twilio .NET SDK allows developers to integrate the Twilio API into their C#/.NET applications. This SDK is compatible with .NET Framework 3.5+ and some .NET Core versions.,https://www.nuget.org/packages/Twilio,".Net, C#",Twilio,https://github.com/twilio/twilio-csharp
66,Twilio REST API,"Telephony, Cloud, Text-to-Speech, Voice, Webhooks",09.03.2020,https://www.programmableweb.com/sdk/twilio-java-sdk, The Twilio Java SDK allows developers to communicate with the Twilio API and generate TwiML using Java code.,https://mvnrepository.com/artifact/com.twilio.sdk/twilio,Java,Twilio,https://github.com/twilio/twilio-java
67,MX Atrium REST API v1.0,"Financial, Banking",09.03.2020,https://www.programmableweb.com/sdk/mx-atrium-python-sdk," This MX Python SDK provides the ability to interact with the MX Atrium API and allows developers to communicate with MX Atrium. The MX Atrium API allows you to connect and aggregate bank data, with secure access to user accounts and transactions. The MX Platform provides access to connect customers to MX financial accounts and incorporate an additional data engine with AI-driven predictive recommendations for customers financial data. MX is a SaaS company that builds data-driven products for banks, credit unions and fintech innovators and creates solutions to help customers understand and manage finances.",https://github.com/mxenabled/atrium-python,Python,MX Technologies,https://atrium.mx.com/docs
