,Description,Category,Submitted,Meta_Url,Related APIs,Categories,URL,Company,App Type
43,"Mobile users can benefit from GenieMD, a mobile mashup featured in Walgreens' developer site. The GenieMD interface shows the following categories: symptoms, conditions, procedures, drug search, interactions, healthy living, providers, and calculations. When users check symptoms, they will notice the content provided by Harvard Health Publications.",Healthcare,10.13.2014,https://www.programmableweb.com/mashup/geniemd,Walgreens Balance Rewards,"Healthcare, Health, Medical",http://geniemd.com/,Walgreens,Mobile
44,"SnapsBoard help to preserve photos and videos in the original resolution. The mashup's principle: ""never lose a photo,"" is related to privacy, personalization, and categorization found in the app. While organizing digital images could be important for some members, others prefer to print images from a smart phone. That's why SnapsBoard offers a Walgreen's printing service connected to the phone.",Photos,10.13.2014,https://www.programmableweb.com/mashup/snapsboard,Walgreens QuickPrints,"Photos, Printing, Video",https://www.snapsboard.com/welcome,Walgreens,Mobile
45,"Sgrouples Inc. features MeWe, a service dedicated to protect online privacy. In the site, users can immediately discover the number of cookies stalking from different social media providers. Some of the features include safe data, photo/video/chat options to interact with friends and family, privacy controls, and personal cloud. No Stalking, No Spying, and No Bullying are the MeWe principles that make this mashup unique.",Privacy,10.13.2014,https://www.programmableweb.com/mashup/sgrouples,Walgreens QuickPrints,"Privacy, File Sharing, Photos",https://mewe.com/,Walgreens,Mobile
46,MixxMedia offers users to create an album online with the goal to share with friends. They can also print filtered pictures at a local Walgreens. The difference of this mashup is the album service that can be delivered directly to the users' home.,Photos,10.13.2014,https://www.programmableweb.com/mashup/mixxmedia,Walgreens QuickPrints,"Photos, Printing",http://www.mixxmedia.co/index2.php,Walgreens,Mobile
47,"To accumulate Walgreens' balance rewards, Omron could be of assistance by monitoring heart rate when a fitness goal is completed. Omron offers USB pedometers and activity monitors that can be connected to omronfitness.com",Fitness,10.13.2014,https://www.programmableweb.com/mashup/omron-fitness,Walgreens Balance Rewards,"Fitness, Wearable",https://www.omronfitness.com/,Walgreens,Mobile
48,"Bill Track 50 is a free online service that helps individuals to discover, track, and share legislation and regulations. With Bill Track 50, individuals will be able to know what the government is doing about the issues that matter to them.",Politics,10.12.2014,https://www.programmableweb.com/mashup/bill-track-50,NationBuilder,Politics,http://www.billtrack50.com/,Bill Track 50,Web
49,"SmartCommunicator is a service that organizes data, distributes messages, and turns messages into actions. With SmartCommunicator, businesses are able to connect to their customers via various means (messages, phone calls, research, surveys, etc.) in order to get a better understanding of the customers/audience. SmartCommunicator works across multiple platforms.",Data,10.12.2014,https://www.programmableweb.com/mashup/smartcommunicator,NationBuilder,"Data, Messaging",http://smartcommunicator.net/,"Airnet Group, Inc",Web
50,"Spot-on is an online political ads and analytics tool that helps political campaign professionals to navigate the online social media world. Some of Spot-on's services include ad placement, capturing voters' response through an online application (trendspotter). With Spot-on, political campaign professionals will have a better understanding of their audience, with the goal to launch a better campaign.",Advertising,10.12.2014,https://www.programmableweb.com/mashup/spot,NationBuilder,"Advertising, Analytics",http://spot-on.com/,"SteelWill, Inc.",Web
51,"Care2 is an online community that aims to make a positive social and earth-friendly impact on the world. Care2 helps by connecting individuals with nonprofits and businesses that are making the world a better place. With Care2, individuals and businesses will be able to participate in, and support causes that matter most to them.",Community,10.12.2014,https://www.programmableweb.com/mashup/care2,NationBuilder,Community,http://www.care2.com/,"Care2.com, Inc",Web
52,"Audience Partners is an enterprise advertising management company that focuses on on healthcare, politics and public affairs. With the Audience Partners platform, customers will be able to micro-target different messages to different audience segments in order to increase engagement and return on their advertisement.",Enterprise,10.12.2014,https://www.programmableweb.com/mashup/audience-partners,NationBuilder,Enterprise,http://www.audiencepartners.com/,Audience Partners,Web
53,"Targeted Engagement is a self-service programmatic advertising platform in politics. Compatible with multiple screen types, Targeted Engagement lets organizations to customize, launch, and manage their campaigns at the level that works best for them.",Advertising,10.12.2014,https://www.programmableweb.com/mashup/targeted-engagement,NationBuilder,"Advertising, Politics",http://www.targetedengagement.com/,Targeted Engagement,Web
54,"Moball is a mobile marketing platform that delivers custom native, and location-aware smartphone apps. With Moball, businesses will be able to promote their brands by connecting to existing content on the web such as social media sites, booking systems, and shopping carts.",Marketing,10.12.2014,https://www.programmableweb.com/mashup/moball,NationBuilder,"Marketing, Mobile",http://moball.tv/,Warbler Digital Limited,Web
55,"Magellan Strategies is an online company that provides survey research, predictive data modeling and political voter data analysis services to political campaigns, campaign organizations, government and public affairs. Magellan Strategies' goal is to help political campaigns and other organizations to have a better understanding of their audience, in order to improve and strengthen their campaign strategies.",Data,10.12.2014,https://www.programmableweb.com/mashup/magellan-strategies,NationBuilder,"Data, Voting",http://www.magellanstrategies.com/,Business Worldwide Solutions,Web
56,"Discourse Analytics is an online social marketing platform that utilizes surveys, content consumption, social media, and conversations to communicate with and listen to their clients' audience. With Discourse Analytics, companies have the tools to potentially further engage with their customers and their conversations.",Analytics,10.12.2014,https://www.programmableweb.com/mashup/discourse-analytics,NationBuilder,"Analytics, Social",http://www.discourseanalytics.com/,Discourse Analytics,Web
57,"Veracity Media is a social marketing company that specializes in web design and development, social organization, and audience engagement and analytics. Veracity Media helps political campaigns, organizations, and individuals to inform, inspire, and engage their community with their campaigns/causes.",Politics,10.12.2014,https://www.programmableweb.com/mashup/veracity-media,NationBuilder,"Politics, Media, Social",http://www.veracitymedia.com/,Veracity Media LLC,Web
58,"Landslide Analytics is an online tool that has a number of algorithms that focus on voter information. With Landslide Analytics, organizations and political campaigns will be able to understand, and will be able to reach out to their audience/voters better.",Analytics,10.12.2014,https://www.programmableweb.com/mashup/landslide-analytics,NationBuilder,"Analytics, Voting",https://landslideanalytics.com/,Landslide Analytics,Web
59,"American Directions Group is an online company that provides outreach services to the private and public sectors; specializing in survey market research. Some of the research methods used include phone interviewing, political polling, advertising-message testing, studies of public policies, and more.",Surveys,10.12.2014,https://www.programmableweb.com/mashup/american-directions-group,NationBuilder,Surveys,http://www.americandirections.com/,American Directions Group ,Web
60,"Caller101 is an online interactive messaging system that helps individuals and organizations contact others simultaneously through email, texts, and/or phone calls. Additionally, Caller101 also helps with tracking the recipients of messages, and allows its customers to send interactive surveys to people on their list.",Messaging,10.12.2014,https://www.programmableweb.com/mashup/caller101,NationBuilder,"Messaging, Text",http://caller101.com/,Avikey Software,Web
61,"RallyBound is a social fundraising platform that lets individuals from around the web to create custom campaigns for their causes. Some of the features available on RallyBound include custom campaign designs, direct donation from supporters, multiple campaign management (one site for multiple campaigns), and more.",Social,10.12.2014,https://www.programmableweb.com/mashup/rallybound,NationBuilder,"Social, Funding",https://rallybound.com/,RallyBound,Web
62,"Bridge is an agency that provides full service for NationBuilder customers. Services include handling strategy, marketing, branding, and execution of brands. Bridge's services cover website management, communications, and finances.",Marketing,10.12.2014,https://www.programmableweb.com/mashup/bridge,NationBuilder,Marketing,http://www.bridgedtla.com/,Bridge,Web
63,"Siteimprove is a web governance software that manages and maintains websites through quality assurance, accessibility, web analytics, SEO, and response. Siteimproves provides businesses of various industries with tools and goals to optimize their websites.",Web Site Management,10.12.2014,https://www.programmableweb.com/mashup/siteimprove,NationBuilder,Web Site Management,http://siteimprove.com/,Siteimprove,Web
64,"e-TXT Solutions is a web-based system that uses a process which combines text, mobile payments, gift, and loyalty cards into one integrated system. This system allows non-profits and political organizations to advertise/promote their campaigns/causes to raise money on a global scale.",Monetization,10.12.2014,https://www.programmableweb.com/mashup/e-txt-solutions,NationBuilder,Monetization,http://www.gtsgglobal.com/e-txt.php, Global Transaction Services Group,Web
65,"One Click Politics is an advocacy platform that allows campaign supporters to send messages to certain individuals. With One Click Politics, supporters are able to reach out to influential figures in the political arena that surround the candidates.",Campaigns,10.12.2014,https://www.programmableweb.com/mashup/one-click-politics,NationBuilder,Campaigns,https://oneclickpolitics.com,One Click Politics,Web
66,"Do Gooder is a platform that allows individuals and organizations to build and promote their campaigns. With Do Gooder, customers will be able to launch their idea/cause and to promote it globally via the internet. By building a website through Do Gooder, organizations will be able to start finding supporters, raising money for their cause, and getting in touch with other influential people in the fields via phones or emails.",Campaigns,10.12.2014,https://www.programmableweb.com/mashup/do-gooder,NationBuilder,"Campaigns, Web Site Management",http://good.do/,Do Gooder Pty Ltd ,Web
67,"Progressive Contacts is a fundraising company that specializes in making phone calls (live, automated phone surveys, and automated phone calls) to reach supporters for different political campaigns. Some of the services that Progressive Contacts provide include text messaging, field consulting, financial consulting, data analysis, script drafting, and more.",Telephony,10.12.2014,https://www.programmableweb.com/mashup/progressive-contacts,NationBuilder,Telephony,http://www.theprogressivecontacts.com/,Augustus Strategies Inc,Web
68,"CandidateVerification is an online service that provides candidates (running for US office) with free background checks. Other individuals can have access to the database that has been researched and collected by CandidateVerification. It helps political candidates to promote themselves, and also help people to have a better idea of who their potential politicians are.",Verification,10.12.2014,https://www.programmableweb.com/mashup/candidateverification,NationBuilder,Verification,http://www.candidateverification.org/,CandidateVerification,Web
69,"Phone2Action is a digital grassroots platform that attracts and engages supporters from around the web. It provides political campaigns with tools such as social media, calling, and email advocacy to help connect political candidates with their supporters.",Campaigns,10.12.2014,https://www.programmableweb.com/mashup/phone2action,NationBuilder,"Campaigns, Funding",http://phone2action.com/,Phone2Action,Web
70,Raise the Money is an online company that provides an application that allows political candidates and committees to accept donations/contributions on their websites. Raise the Money is a platform that connects political candidates with their supporters from around the web.,Funding,10.12.2014,https://www.programmableweb.com/mashup/raise-money,NationBuilder,"Funding, Politics",https://raisethemoney.com/,"Raise The Money, Inc",Web
71,"Zoomph is a social platform that enables people and businesses to create searches that gather information from Twitter, Facebook, Instagram, and Google +. From the data collected, Zoomph helps customers analyze and create visualizations that would help promote their businesses/brands.",Social,10.12.2014,https://www.programmableweb.com/mashup/zoomph,NationBuilder,"Social, Media",http://zoomph.com/,Zoomph,Web
72,"Vote USA is an online project that allows voters to compare political candidate bios, pictures, and, most importantly, their positions and views on issues. With the goal to inform voters with information and issues relevant to their political platforms, Vote USA aims to provide people with up-to-date and reliable information about the political candidates.",Voting,10.12.2014,https://www.programmableweb.com/mashup/vote-usa,NationBuilder,"Voting, Politics",http://vote-usa.org/,Vote-USA,Web
73,"L2 Votermapping is a voter analysis and data selection tool that provides candidates, consultants, pollsters, political organizations and professionals with data visualization and analysis across multiple platforms.",Analytics,10.12.2014,https://www.programmableweb.com/mashup/l2-votermapping,"NationBuilder, Bing Maps","Analytics, Voting",http://www.l2political.com/,L2 Political,Web
74,"Snapcious is a social marketing company that provides customers with a mobile platform which they can use to upload and their photos via various social media websites such as Instagram, Facebook, Twitter, Google Plus, and more. Snapcious helps to engage and connect like-minded people together through images.",Images,10.12.2014,https://www.programmableweb.com/mashup/snapcious,NationBuilder,"Images, Marketing, Social",http://snapcious.com/,Snapcious LLC,Mobile
75,"Tele-Town Hall is a web company that provides elected officials, political candidates, non-profit organizations, associations, and businesses with mass personal communications. Tele-Town Hall helps its clients to reach and connect with their customers/supporters through telecommunication.",Telephony,10.12.2014,https://www.programmableweb.com/mashup/tele-town-hall,NationBuilder,Telephony,http://teletownhall.com/,"Tele-Town Hall, LLC",Web
76,"Mist.io aggregates a user's cloud servers to help them monitor status and activity with a single unified interface. Users can view analytics visualizations from Mist.io's web interface designed for desktop, tablet, or mobile use. Mist.io also offers the ability to create, manage, and edit existing servers and accounts with quality security measures. The service relies on the Mist.io core API, and also integrates Amazon Web Services, Rackspace, DigitalOcean, Google Cloud Platform, and additional major server and cloud computing providers using their respective API keys.",Web Site Management,10.10.2014,https://www.programmableweb.com/mashup/mist.io,"Mist.io, Amazon S3, Rackspace Cloud Servers, DigitalOcean, SoftLayer, Nephoscale, Linode, OpenStack, Google Cloud SQL, Google Cloud DNS","Web Site Management, Aggregation, Analytics, Cloud, Measurements, Mobile, Monitoring, Real Time, Security",https://mist.io,Mist.io,Mobile
77,"eRail.in offers gateways for accessing real time train information from the Indian Railway database. Users can check train availability, booking logistics, track train time arrivals, and more using mobile apps for iOS, Android, and Windows, as well as through a web interface.",Transportation,10.09.2014,https://www.programmableweb.com/mashup/erail.-indian-railways,eRail.in Indian Railways,"Transportation, Data, Location, Prices, Real Time, Time Tracking, Travel",https://itunes.apple.com/in/app/erail.in-indian-rail-train/id731017816?mt=8,,Mobile
78,"Polldaddy is an online survey software developed by the Automattic team. This service can help users to create surveys and polls that match brands, budgets, and visions. One main value of this mashup is that the feedback from the polls can be collected from web, e-mail, iPad, or social networks. Users also can generate and share easy-to-read reports.",Polls,10.09.2014,https://www.programmableweb.com/mashup/polldaddy,"Twitter, Automattic Wordpress Widgets","Polls, Budget, Surveys, Tweets",https://polldaddy.com/,Automattic,Web
