,Description,Category,Submitted,Meta_Url,Related APIs,Categories,URL,Company,App Type
51,"A guide for Red Sox fans visiting Ft Myers, Florida for spring training. Created with the Atlas mapping tool. Fans can plot photos on a satellite image of City of Palms Park and comment on businesses found via Google Local Search.",Mapping,02.13.2007,https://www.programmableweb.com/mashup/red-sox-fans-guide-to-fort-myers,Google Maps,"Mapping, Sports",http://www.boston.com/sports/baseball/redsox/spring_training/guide_to_red_sox_spring_training/,,
52,"A simple mashup of Google maps and upcoming.org events. It is complete with tag clouds, tag searches and city searches.
Currently SF bay area events are subscribed, it is trivial to scan other cities too.",Events,02.13.2007,https://www.programmableweb.com/mashup/happeningz,"Upcoming.org, Google Maps","Events, Mapping",http://www.happeningz.com,,
53,A mashup of Google Maps and Flickr. Double click on a country marker to see popular Flickr photos using a simple Ajax interface. Also includes quick links to Wikipedia entries for each country.,Photos,02.13.2007,https://www.programmableweb.com/mashup/flickr-google-maps,"Flickr, Google Maps","Photos, Mapping, Reference, Wiki",http://www.sixdgree.com,,
54,Yahoo user contributed You Witness photos are now available on WAP phones through 411sync. Send photos of events through your mobile phone.,Mobile,02.12.2007,https://www.programmableweb.com/mashup/yahoo-you-witness-photos-phone,411Sync,"Mobile, Photos",http://www.411sync.com/cgi-bin/search?query=witness,,
55,"Get a recap of popular TV shows on the go. Point your mobile phone browser to www.411sync.com, then use the keyword tvrecap and get a recap of popular TV shows.",TV,02.12.2007,https://www.programmableweb.com/mashup/tv-episodes-recaps-phone,411Sync,"TV, Mobile",http://www.411sync.com/cgi-bin/search?query=tvrecap,,
56,View photos of Dallas Mavericks on your WAP-capable phone. Via 411Sync and the keyword dalphotos.,Photos,02.12.2007,https://www.programmableweb.com/mashup/dallas-mavericks-photos-wap,411Sync,Photos,http://www.411sync.com/cgi-bin/search?query=dalphotos,,
57,"Get the latest tickets availble for upcoming events in the SF Bay Area. Simply use the keyword sfticket from your mobile device, SMS, WAP or Email. Configure alerts and get updates as new tickets appear.",Classifieds,02.12.2007,https://www.programmableweb.com/mashup/sf-bay-area-tickets-phone,411Sync,"Classifieds, Events",http://www.411sync.com/cgi-bin/search?query=sfticket,,
58,"iCommunity.TV is a collaborative broadcast network for local news, built with the intention to promote video as a media for citizen reporting.",News Services,02.11.2007,https://www.programmableweb.com/mashup/icommunity.tv,"Google Maps, YouTube","News Services, Mapping, Video",http://icommunity.tv,,
59,"Find Andorra hotels directly on a map, with photos and information.",Sports,02.11.2007,https://www.programmableweb.com/mashup/cyberandorra,Google Maps,"Sports, Mapping, Sports, Travel",http://www.cyberandorra.travel/en,,
60,"Google Maps Mashup showing Victorias Secrets, Lovers Lane, Florists, Movie Theaters, Movie Showtimes in your zip code. US Locations Only.",Mapping,02.10.2007,https://www.programmableweb.com/mashup/valentines-day-map,"Google Maps, Yahoo Geocoding, Yahoo Local Search","Mapping, eCommerce, Holidays",http://www.mibazaar.com/valentine.html,,
61,"Cordurl is part maps, part tinyurl, and part social network. Every spot on the globe is represented by a 7-digit geocode. You can subscribe to a geocode to meet your neighbors, find out what's happening in places where you spend time, and share info.",Mapping,02.09.2007,https://www.programmableweb.com/mashup/cordurl,Google Maps,"Mapping, Social, Mapping",http://www.cordurl.com/,,
62,See who is heading up and who is heading down in the Web 2.0 world. This site uses the Alexa API to track leading Web 2.0 sites and products in terms of reach and percentage change as tracked by Alexa.,Statistics,02.08.2007,https://www.programmableweb.com/mashup/movers-2.0,Alexa Web Information Service,Statistics,http://movers20.esnips.com/,,
63,"Search BBC for latest breaking headlines anywhere, anytime. Use the keyword bbcsearch and provide what you are looking for. This service is accessible using SMS, WAP and email. Users can also configure alerts to get updates on selected topics.",News Services,02.07.2007,https://www.programmableweb.com/mashup/bbc-news-mobile,"BBC, 411Sync","News Services, Search, Mobile, Messaging",http://www.411sync.com/cgi-bin/search_api?query=bbcsearch%20castro,,
64,Display weather radio stations on map.,Music,02.07.2007,https://www.programmableweb.com/mashup/aprs-radio-location,Google Maps,"Music, Weather, Mapping",http://www.losero.net/aprs/,,
65,"Instant messenger buddy that works accros all major IM networks, including mobile phones, and offers access to Web applications and productivity tools, notes, reminders, to-dos.",Mobile,02.06.2007,https://www.programmableweb.com/mashup/imified-instant-messenger-buddy,"MSN Messenger, Google Talk, AOL Instant Messenger, Yahoo Messenger","Mobile, Messaging, Chat",http://www.imified.com,,
66,A Google Maps mashup showing photos from www.zyeuter.com,Photos,02.06.2007,https://www.programmableweb.com/mashup/zyeuter.com-mapped,Google Maps,"Photos, Mapping",http://maps.zphoto.fr/,,
67,"A free college classified site that aggregates listings from niche college marketplaces across the country. Uses Google maps to feature microregional searching, integrated with Facebook, and has Rapleaf buyer-seller feedback system.",Classifieds,02.05.2007,https://www.programmableweb.com/mashup/dormitem-free-college-classifieds,"Google Maps, RapLeaf, Facebook","Classifieds, Education, Social, Mapping",http://www.collegeclassifieds.com/,,
68,Webjam is a platform designed to enable creating an unlimited number of modular websites with a community attached to each. Privacy settings for each module. With an AJAX-y drag and drop interface.,Social,02.05.2007,https://www.programmableweb.com/mashup/webjam,"Flickr, FeedBurner, BBC, Technorati, del.icio.us, eBay, Google AdWords , Google Search, Google Maps, Yahoo Search, YouTube, Skype, MSN Messenger, Amazon S3, Google AdSense","Social, Blogging, Mapping",http://www.webjam.com,,
69,"A random plot generator with a twist, this site uses the Flickr API to retrieve shots that match the plots. Sometimes the result is a series of amazing matches, other times it is funny how wrong they are.",Humor,02.05.2007,https://www.programmableweb.com/mashup/plotshot-random-plot-generator,Flickr,"Humor, Photos, Random",http://www.plotshot.com,,
70,Flip through tagged pictures from Flickr or view them as slideshows with visual effects. Click on the image to see Lightbox effect. Mouse over Lightbox image top right or top left for next or previous image.,Widgets,02.05.2007,https://www.programmableweb.com/mashup/random-flickring,"Flickr, Google Desktop, Google Gadgets","Widgets, Photos, Random, Animation",http://www.google.com/ig/directory?url=www.therandomhomepage.com/google/gadgets/RandomFlickr/module.xml&synd=ig,,
71,Complete guide to fishing spots in Hungary and Central Europe. In Hungarian.,Sports,02.05.2007,https://www.programmableweb.com/mashup/fischinfo,Google Maps,"Sports, European, Sports",http://www.fischinfo.com,,
72,"Mix YouTube, Google Video and other video sharing services videos into one channel. Create your own TV channel. Watch pre-defined channels and the hottest ones from the aggregated sites. Video search.",Video,02.05.2007,https://www.programmableweb.com/mashup/seriesoftubes,YouTube,"Video, TV",http://www.stubes.net,,
73,"Follow high school recruits as they choose which Division 1 college football team will get their commitment. View recruiting information by state, or university, as well as viewing recruits within a 100 mile radius of your zip.",Sports,02.05.2007,https://www.programmableweb.com/mashup/college-football-recruiting-map,Google Maps,"Sports, Education",http://www.mapgameday.com/recruit/,,
74,Free property listings for rentals and home sales around the world.,Home Automation,02.05.2007,https://www.programmableweb.com/mashup/international-real-estate,"Google Search, Yahoo Search, Alexa Web Information Service","Home Automation, Housing, Real Estate",http://www.fusedworld.com,,
75,A Chinese wiki service based on Google Maps.,Photos,02.05.2007,https://www.programmableweb.com/mashup/eemap,Google Maps,"Photos, Mapping, Chinese, Wiki",http://www.eemap.org,,
76,"Community networking site that allows members to get in touch with their neighbours. The site uses APIs from Nestoria, flickr, Eventful and more to provide local information to users.",Mapping,02.04.2007,https://www.programmableweb.com/mashup/my-neighbourhoods-uk,"Flickr, Eventful, Nestoria","Mapping, Social, England",http://www.myneighbourhoods.co.uk,,
77,hipoqih.com is a system composed of a Web and plugin for mobile devices that allow recording warnings and URL associated to any geopoint in the planet. These warnings can be show automatically in terminals with the plugin when approaching that geopoint.,Mapping,02.04.2007,https://www.programmableweb.com/mashup/hipoqih.com,Google Maps,"Mapping, Mapping",http://www.ipoki.com/,,
78,"The adventure sports route diagrams search engine for rock and ice climbing, caving, canyoning, hiking, skiing, snowshoeing, mountain biking, via ferrata.",Sports,02.04.2007,https://www.programmableweb.com/mashup/alpinaut,Google Maps,"Sports, Recreation, Sports, Mapping, Sports",http://www.alpinaut.com,,
79,"Mosoto is a new way to share and connect with your Facebook friends. With Mosoto you can share files, chat with friends and discover people and media in your social network. Social streaming media.",Social,02.04.2007,https://www.programmableweb.com/mashup/mosoto,"Box, Facebook","Social, Media, Storage",http://www.mosoto.com,,
80,Maps and descriptions of skateparks for skateboarding and biking in europe. User contributed content.,Sports,02.03.2007,https://www.programmableweb.com/mashup/skatemap.de,Google Maps,"Sports, European, Mapping, Sports",http://www.skatemap.de,,
81,"SummerOf.com gives you photos from typical holiday locations. But the twist is that you can select which summer you want to see pictures from, like Paris 2004.",Photos,02.03.2007,https://www.programmableweb.com/mashup/summer,Flickr,"Photos, Travel",http://www.summerof.com,,
82,"Cool bars, clubs, cocktail lounges and restaurants from around the World. Map with nearby venues.",Mapping,02.03.2007,https://www.programmableweb.com/mashup/thursday-club,"Google Maps, YouTube","Mapping, Bars",http://www.thursdayclub.com/city/,,
83,Run your own shop with this store in a box. Powered by the Commission Junction API gives it millions of products.,eCommerce,02.03.2007,https://www.programmableweb.com/mashup/automaticonlineshop,Commission Junction,"eCommerce, Tools",http://automaticonlineshop.com/,,
84,Search popular products via the Commission Junction network with this application. Winner of the CJ mashup developer contest.,eCommerce,02.03.2007,https://www.programmableweb.com/mashup/agumbo,Commission Junction,eCommerce,http://agumbo.com/,,
85,Best sports bars in the US as ranked by Forbes Magazine. Watch the Superbowl or any event in style.,Sports,02.03.2007,https://www.programmableweb.com/mashup/best-sports-bars-america,"Google Maps, Yahoo Geocoding","Sports, Bars",http://www.mibazaar.com/drunkest/bestbarsforsuperbowl.php,,
86,"Search map for internet TV news channels. Separate listing features adult channels. NSFW, not safe for work.",Adult,02.02.2007,https://www.programmableweb.com/mashup/5-tvs,Google Maps,"Adult, Video, TV, Adult, Mapping, Adult",http://5tvs.com//internet-tv-maps/news/,,
87,See events coming to your neighborhood via this mashup of Google Maps and Upcoming.org.,Mapping,02.02.2007,https://www.programmableweb.com/mashup/eventpedia-0,"Upcoming.org, Google Search","Mapping, Events, Wiki",http://www.eventpedia.net/,,
88,Anothr.com is a skype mashup using the Skype API as a server to provide RSS subscritption and notification service.,Chat,02.02.2007,https://www.programmableweb.com/mashup/skype-based-rss-reader,"eBay, Skype","Chat, Feeds",http://www.anothr.com,,
89,"Quest utilizes all of the KQED Public Broadcasting media platforms. Interactive site uses Google Map and Flickr mashups to present high-quality television programs, radio spots, blog postings, education guides, and map-based explorations.",Mapping,02.01.2007,https://www.programmableweb.com/mashup/kqed-quest,"Flickr, Google Maps","Mapping, Photos, TV, Science, Education",http://science.kqed.org/quest/,,
90,This is a free call transfer example for Skype to Skype or to Skype Name or Phone Number. Includes the entire .NET project source as well as a standalone program example.,Application Development,02.01.2007,https://www.programmableweb.com/mashup/call-transfer-skype,Skype,"Application Development, Application Development, Voice",http://saveontelephoneservices.com/modules.php?name=News&file=article&sid=11,,
91,One-stop delivery of news and information about the PHP language. In French and English.,Application Development,01.31.2007,https://www.programmableweb.com/mashup/php-and-me,"Yahoo Search, Yahoo Shopping, Yahoo Image Search","Application Development, French",http://phpandme.free.fr,,
92,"Using Amazon web services backend, Elasticlive allows to you to easily and instantly deploy an infinite number of servers using a convenient web based graphical interface.",Storage,01.31.2007,https://www.programmableweb.com/mashup/elasticlive-clustered-web-hosting,"Amazon S3, Amazon EC2","Storage, Hosting",http://www.enomaly.com/ruv,,
93,"An interactive game that challenges users to find countries on a map of the world, then displays videos from that country.",Mapping,01.31.2007,https://www.programmableweb.com/mashup/saga-earth,"Google Maps, YouTube","Mapping, Video, Mapping, Education",http://www.saga-earth.com/,,
94,A community driven gender-neutral unisex bathroom directory. Features a Google map mashup and density cloud by city.,Mapping,01.30.2007,https://www.programmableweb.com/mashup/safe2pee,"Google Maps, Yahoo Geocoding","Mapping, Demographics",http://safe2pee.org/new/,,
95,Local car classified search using Google Base combined with a database of city names.,eCommerce,01.30.2007,https://www.programmableweb.com/mashup/car-trader,Google Base,"eCommerce, Auto, Classifieds, Auctions",http://www.car-trader.biz,,
96,A Google Universal Gadget which displays FeedBurner Awareness API data with sparklines visualizations.,Widgets,01.30.2007,https://www.programmableweb.com/mashup/feedsparks,"FeedBurner, Google Gadgets, Sparklines","Widgets, Statistics, Visualizations",http://leancode.com/feedsparks/,,
97,Uses Yahoo BBAuth API to let you use your Yahoo account as an OpenID.,Security,01.30.2007,https://www.programmableweb.com/mashup/idproxy.net,Yahoo BBauth,Security,http://idproxy.net/,,
98,"Google map Mashup for dutch motorcycle related events.
Features altitude dependant grouping of locations.",Transportation,01.29.2007,https://www.programmableweb.com/mashup/dutch-motorcycle-events-calendar,Google Maps,"Transportation, Sports, Sports, Mapping",http://www.motorevents.nl/,,
99,For those who like to be inspired by random delicious bookmarks.,Bookmarks,01.28.2007,https://www.programmableweb.com/mashup/randyrandom,del.icio.us,"Bookmarks, Random",http://www.randyrandom.com,,
100,Malta hotels with integrated map of YouTube videos.,Video,01.27.2007,https://www.programmableweb.com/mashup/best-malta-hotels,"Google Maps, YouTube","Video, Travel, Mapping",http://www.bestof-malta.com,,
101,"Bookmark all your favourite videos,sightseeing,pictures on a world map.",Video,01.27.2007,https://www.programmableweb.com/mashup/tagfrisk,"Google Maps, YouTube","Video, Humor, Photos",http://www.tagfrisk.com,,
102,"A quick mashup that plots traffic problems in South Yorkshire, UK. It might seem a bit specific, but it was written to help me get home from Hull, avoiding any traffic problems.",England,01.26.2007,https://www.programmableweb.com/mashup/trafficjammr-uk,Map24 AJAX,"England, Transportation, Mapping",http://www.trafficjammr.co.uk,,
103,A mashup like housingmaps.com. It shows the latest flats for sale or rental in Singapore on Google maps.,Real Estate,01.26.2007,https://www.programmableweb.com/mashup/singapore-sale-and-rental-map,Google Maps,"Real Estate, Mapping",http://www.best.sg/mash/spo/spo01.jsp,,
104,Online shopping site for men built using the shopping.com API.,eCommerce,01.25.2007,https://www.programmableweb.com/mashup/productdose,Shopping.com,eCommerce,http://www.productdose.com,,
105,"Interesting mashup uses the top 50,000 sites as determined by Alexa and del.icio.us tags to organize domains by topic. It can be used to find high quality links in the topic area of your choice that is both topically related and likely to be high-powered.",SEO,01.25.2007,https://www.programmableweb.com/mashup/domains-topic-delexa.org,"del.icio.us, Alexa Top Sites","SEO, Reference, Domains, Ratings",http://www.alexa.com/,,
106,SeeqPod Music recommendations mashup for Amazon Marketplace.,Music,01.24.2007,https://www.programmableweb.com/mashup/amazon-and-seeqpod-music-recommendations,"Amazon Product Advertising, SeeqPod","Music, Recommendations, eCommerce",http://staging.seeqpod.com:8080/cgi-bin/amazon.py,,
