,Description,Category,Submitted,Meta_Url,Related APIs,Categories,URL,Company,App Type
38,Blue One Realty is a real estate related directory. It is based on Yahoo Maps and Flex. People can submit their real estate related web site and company.,Mapping,06.06.2007,https://www.programmableweb.com/mashup/blue-one-realty-related-directory,Yahoo Maps,"Mapping, Real Estate, Directories",http://www.blueonerealty.com/real_estate_directory/,,
39,"Integrates Netflix into Facebook. Allows you to add movies, see friends with Netflix, and display your queue and movies at home on your Facebook profile.",Video,06.06.2007,https://www.programmableweb.com/mashup/netflix-movies-facebook,Facebook,"Video, Social, eCommerce",http://www.facebook.com/apps/application.php?id=2363348232&b,,
40,"MeyshanSlide sample application that gives you a slideshow of your photo stored in Picasa, Riya and Flickr. Built with phpflickr.",Photos,06.05.2007,https://www.programmableweb.com/mashup/meyshanslide,"Flickr, Riya, Google Picasa",Photos,http://www.spicyexpress.net/general/meyshan-slide-the-ultimate-free-open-source-slideshow-for-your-web-site/,,
41,A mashup to allow you to post Twitters from Skype and receive your friends Twitter timeline into Skype.,Chat,06.05.2007,https://www.programmableweb.com/mashup/skype-to-and-twitter,"Skype, Twitter","Chat, Social, Messaging, Blogging",http://www.pacificit.ca/article/319,,
42,Music videos search from YouTube.,Music,06.05.2007,https://www.programmableweb.com/mashup/utrecht-music-video-search,"Flickr, Amazon Product Advertising, YouTube, Last.fm, MusicBrainz","Music, Video, eCommerce, Search",http://utrecht.cc,,
43,Search and view automotive YouTube videos by car make and model. Search used cars using the new Photo Lot.,Video,06.04.2007,https://www.programmableweb.com/mashup/youtube-car-videos,YouTube,"Video, Auto, eCommerce",http://www.Web2Carz.com/car-videos,,
44,"Flash based bike race application written for the Tour of California. Provides live tracking of each stage of the race combining live GPS mapping of the riders, live video, live audio, text updates, course profiles, chat room and race stats.",Mapping,06.04.2007,https://www.programmableweb.com/mashup/tour-tracker,,"Mapping, Sports, Cycling",http://tourtracker.org,,
45,"SenseBot represents a new type of Search Engine that delivers a summary in response to your query instead of a collection of links. SenseBot takes results from Google, Yahoo or Live and summarizes them as a text digest on the query topic. Patent Pending.",Widgets,06.04.2007,https://www.programmableweb.com/mashup/sensebot,"Yahoo Search, Microsoft Bing, Yahoo BOSS","Widgets, Search",http://www.sensebot.net,,
46,"Web widgets that display Amazon items and earn referral revenue through Amazon Associates. Browser is an Amazon mini browser. List displays wish lists, baby and wedding registries, List Mania lists.
Latest and Greatest shows bestsellers and new releases.",eCommerce,06.04.2007,https://www.programmableweb.com/mashup/amazon-widgets,"Amazon Product Advertising, Google Gadgets, Netvibes","eCommerce, Music, Widgets, Books, Movies",http://www.widgizit.com,,
47,"Verkoops.com is a search engine for classified ads. You can search products, jobs, housing, and more using a novel faceted search interface. Verkoops.com allows users to search by keywords or use a dynamic navigation control.",Social,06.03.2007,https://www.programmableweb.com/mashup/verkoops.com-search,"Flickr, Google Maps, Yahoo Maps, Google Base","Social, Classifieds, eCommerce, Search, Photos",http://verkoops.com,,
48,"suchR.de is a German mapping mashup about tags and places. If you register and log in, you can add places, points, to create and document your maps.",German,06.03.2007,https://www.programmableweb.com/mashup/suchr-germany,"del.icio.us, Google Maps","German, Mapping",http://www.suchr.de,,
49,Doubletab.com is a mashup of the YouTube and LiveVideo APIs.,Video,06.02.2007,https://www.programmableweb.com/mashup/doubletab-video,"YouTube, LiveVideo","Video, Social, Sports",http://www.doubletab.com,,
50,Real estate portal of luxury homes and condos in the San Francisco Bay Area. It shows $2.9 million+ properties and updated daily with new listings.,Real Estate,06.01.2007,https://www.programmableweb.com/mashup/luxurysiliconvalley.com,Google Maps,"Real Estate, Mapping",http://www.LuxurySiliconValley.com,,
51,"Who is Digging You Lets you see, literally, who is digging you on Digg.com. It works best when the Digg user has set up a profile picture otherwise you get the anonymous coward picture. Popfly account required.",Photos,05.31.2007,https://www.programmableweb.com/mashup/popfly-who-digging-you,Digg,"Photos, Social",http://www.popfly.ms/users/CJCraft/Who%20is%20Digging%20You,,
52,Map search to locate Recycling Centers and a guide to recycling from home. There is also a store to shop for recycling stuff.,Mapping,05.29.2007,https://www.programmableweb.com/mashup/recycling-center,Google Maps,"Mapping, Environment, Search",http://www.therecyclingcenter.info,,
53,"Oxford Geeks aims to pull together information about the geek community in and around Oxford, UK. The site combines local events, photos and blogs by local developers.",Feeds,05.29.2007,https://www.programmableweb.com/mashup/oxford-geeks,"Flickr, Upcoming.org, WebThumb","Feeds, Photos, Events, England",http://oxfordgeeks.net/,,
54,"Windows Vista Sidebar Gadget that displays eBay results on a Google map and compares the prices to Amazon, all on the desktop.",Mapping,05.29.2007,https://www.programmableweb.com/mashup/ebaymap,"Amazon Product Advertising, eBay, Google Maps, Windows Sidebar Gadgets","Mapping, Widgets, eCommerce, Auctions",http://www.bjoyce.net,,
55,"A Web 2.0 site for people to track their sports records, beat chronos, challenge friends and discover new routes.",Photos,05.29.2007,https://www.programmableweb.com/mashup/bestperf,"Flickr, Google Maps","Photos, Mapping, Sports",http://www.bestperf.com,,
56,Polish maps mashup.,Mapping,05.29.2007,https://www.programmableweb.com/mashup/poland-maps,Google Maps,Mapping,"http://www,wirtualnamapa.com",,
57,"iMetro helps you find your way in the public transportation systems in over 250 cities, with maps in New York, London, Paris, Madrid, Berlin, Amsterdam and more.",Mapping,05.29.2007,https://www.programmableweb.com/mashup/i-metro,Google Maps,"Mapping, Transportation, Transportation, Travel",http://imetro.nanika.net,,
58,Calculates the distance between any 2 cities in the world and creates day routes between landmarks for major cities.,Travel,05.29.2007,https://www.programmableweb.com/mashup/travel-itinerary-planner,Google Maps,"Travel, Mapping",http://www.mapcrow.info,,
59,"A Google Maps mashup of the highest test scores in the history of the gentlemens game, Cricket",Mapping,05.29.2007,https://www.programmableweb.com/mashup/test-cricket-high-scores,Google Maps,"Mapping, Sports, Sports",http://srvgmaps.googlepages.com/HighestScores.html,,
60,"Digg API Contest Finalist: Flex application that generates charts comparing popular stories. Additionally, a graph is generated showing a selected story's popularity over time. The user view allows viewing a users popular submitted stories.",Visualizations,05.28.2007,https://www.programmableweb.com/mashup/digg-charts,Digg,"Visualizations, News Services, Bookmarks",http://diggcontest.com/diggcharts/,,
61,"Digg API Contest Finalist: Digg City shows the 10 newest popular stories. The more popular the story gets, the taller the building. When someone diggs the story a stick figure of that user is added. Figure goes inside the building he has just Dugg.",Bookmarks,05.28.2007,https://www.programmableweb.com/mashup/digg-city,Digg,"Bookmarks, Visualizations, News Services",http://diggcontest.com/diggcity/,,
62,"Digg API Contest Finalist: This project takes snap.com shots of pages from Digg and displays them in a configurable view. Drag the images around, sort them, or change the category.",News Services,05.28.2007,https://www.programmableweb.com/mashup/digg-expose,Digg,"News Services, Visualizations",http://diggcontest.com/diggexpose/,,
63,Create a photomosaic out of thousands of flickr images.,Photos,05.24.2007,https://www.programmableweb.com/mashup/patchworkr,Flickr,"Photos, Visualizations",http://www.fumpf.de/patchworkr/,,
64,Realtime interactive LaTeX equation editor in a widget format.,Math,05.24.2007,https://www.programmableweb.com/mashup/equation-editor,Google Gadgets,"Math, Reference, Widgets",http://www.sitmo.com/latex/,,
65,"Marketplacedigger.com is designed to help shoppers easily find, compare and buy anything online from marketplace merchants in less time.",eCommerce,05.24.2007,https://www.programmableweb.com/mashup/marketplacedigger,Amazon Product Advertising,eCommerce,http://www.marketplacedigger.com,,
66,"Property search engine mashup with many different datasources including Google Maps, beerintheevening, geograph, and others. Was cited by Google as the case study of good use of Google Maps API.",England,05.24.2007,https://www.programmableweb.com/mashup/nestoria-uk,"Google Maps, Mapstraction, Nestoria","England, Real Estate, Mapping",http://www.nestoria.co.uk,,
67,Property search engine for Spain of property data.,Mapping,05.24.2007,https://www.programmableweb.com/mashup/nestoria-espana,Nestoria,"Mapping, Spanish, Real Estate",http://www.nestoria.es/,,
68,Japanese mashup to unify search results and display it when Yahoo and Flickr and YouTube and amazon.,eCommerce,05.24.2007,https://www.programmableweb.com/mashup/alasuka.com,"Flickr, YouTube, Yahoo Video Search, Yahoo Image Search, Amazon EC2","eCommerce, Japanese, Search, Video",http://www.alasuka.com/,,
69,"Provides a comprehensive list of places in Calgary, organized by categories. Find driving directions, phone numbers, etc. You can also email Map Views to friends.",Canadian,05.24.2007,https://www.programmableweb.com/mashup/calgary-mapped,Google Maps,"Canadian, Mapping",http://www.calgarymapped.com,,
70,German Ajax web desktop con Web Operating System.,Mapping,05.23.2007,https://www.programmableweb.com/mashup/atoolo,Google Maps,"Mapping, Widgets",http://www.atoolo.com,,
71,"Sunday Morning Rides is an interactive community portal for motorcycle riders to access, explore, plan, and share motorcycle tracks via a ride mapping system that combines GPS, geographic information systems, database, and Google mapping technologies.",Social,05.23.2007,https://www.programmableweb.com/mashup/sunday-morning-rides,Google Maps,"Social, Mapping, Mapping, Transportation",http://www.sundaymorningrides.com,,
72,A categorized list of free educational resources with integrated Google Ajax Search.,Reference,05.23.2007,https://www.programmableweb.com/mashup/librarian-chick,,"Reference, Feeds, Search, Education",http://www.librarianchick.com,,
73,Sighting UFO reports as they happen. In 3D.,3D,05.23.2007,https://www.programmableweb.com/mashup/ufomaps-3d,Poly9 FreeEarth,"3D, Mapping",http://www.ufomaps.com/?3d=1,,
74,"flickrvision, the popular Flickr watching service, is now available in 3D, thanks to the Poly9 FreeEarth API.",3D,05.23.2007,https://www.programmableweb.com/mashup/flickrvision-3d,"Flickr, Poly9 FreeEarth","3D, Photos, Mapping",http://flickrvision.com/maps/show_3d,,
75,Inspiring visions of earth from around the 3D globe.,Visualizations,05.23.2007,https://www.programmableweb.com/mashup/earth-shots-earth-explorer,Poly9 FreeEarth,"Visualizations, Mapping, 3D, Photos",http://www.earthshots.org/earth-explorer/,,
76,Your house on the 3D moon.,Astronomy,05.23.2007,https://www.programmableweb.com/mashup/moonplex,Poly9 FreeEarth,"Astronomy, 3D, Mapping, Real Estate",http://www.moonplex.net/,,
77,A site that aims to make it easier to decide what movies you can watch with your friends.,Movies,05.22.2007,https://www.programmableweb.com/mashup/seegest,"Amazon Product Advertising, YouTube, Yahoo BBauth","Movies, eCommerce, Video",http://www.seegest.com,,
78,ShutterPoint Image Upload API Demo mashup is based on their API and shows a sample HTML form to interact with the API.,Photos,05.22.2007,https://www.programmableweb.com/mashup/shutterpoint-image-upload-demo,ShutterPoint,"Photos, Mapping, Application Development",http://www.shutterpoint.com/ws/uploadAPIDemo.cfm,,
79,Mashup of Zillow and Yahoo Maps as supplement to online mortgage service.,Real Estate,05.22.2007,https://www.programmableweb.com/mashup/easy-one-loan-and-home-values,"Yahoo Maps, Zillow","Real Estate, Mapping, Financial",http://www.easyoneloan.com,,
80,"This Firefox extension provides an user friendly interface for the Amazon S3 storage service. Its interface is very much similar to the FTP interface that lists local folders in the left panel and S3 buckets, files and folders in the right panel.",Storage,05.22.2007,https://www.programmableweb.com/mashup/s3fox-organizer,Amazon S3,Storage,http://www.rjonna.com/ext/s3fox.php,,
81,Statr for Flickr allows you to track and plot page views statistics for your Flickr account. Graphs are automatically updated on a daily basis and can be linked from external websites.,Statistics,05.22.2007,https://www.programmableweb.com/mashup/statr-flickr,Flickr,"Statistics, Visualizations, Photos",http://linuxinside.org/flickr/,,
82,"Art Galleries, museums, and art fairs in Dallas, Texas.",Art,05.22.2007,https://www.programmableweb.com/mashup/artistic-dallas,Google Maps,"Art, Mapping",http://artisticdallas.com/index.php?option=com_gmaps&task=viewmap&Itemid=27&mapId=2,,
83,Choose your news stories based on your political preferences. Newspaper articles will appear spread on the US map in red or blue.,News Services,05.22.2007,https://www.programmableweb.com/mashup/red-vs-blue-media,Yahoo Maps,"News Services, Government, Mapping, Government",http://www.newsslider.org,,
84,Spinning weather globe updated with data from Weather Bonk.,Science,05.22.2007,https://www.programmableweb.com/mashup/weather-3d,Poly9 FreeEarth,"Science, News Services, Mapping, Weather, 3D",http://freeearth.poly9.com/_weather/,,
85,"This is a Firefox extension which allows you to upload, and download photos,files and videos using a user friendly FTP like interface to most of your favorite websites.",Storage,05.22.2007,https://www.programmableweb.com/mashup/fireuploader,"Flickr, YouTube, Smugmug, Box, WebShots, Facebook, Omnidrive, Google Picasa, SlideShare, Google Documents List, Adobe Share","Storage, Video, Photos",http://www.fireuploader.com,,
86,A visualization for Digg.com that shows diggs in realtime on a world map.,Mapping,05.22.2007,https://www.programmableweb.com/mashup/diggmap,"Google Maps, Digg","Mapping, News Services, Real Time, Bookmarks",http://www.bittrees.com/diggmap,,
87,"A mashup of the Most Livable States of America based on Livablity Rating, which is the average of state rankings in 44 different factors.",Mapping,05.22.2007,https://www.programmableweb.com/mashup/most-livable-states,Google Maps,"Mapping, Reference, Trivia",http://srvgmaps.googlepages.com/MostLivableStates.html,,
88,Search for all the real estate on Google Base with nice integration with Google Maps.,Mapping,05.21.2007,https://www.programmableweb.com/mashup/google-base-and-google-maps-mashup,"Google Maps, Google Base","Mapping, Real Estate",http://www.baseestate.com,,
89,Galicians over the world.,Mapping,05.21.2007,https://www.programmableweb.com/mashup/galiciaglobal,Google Maps,Mapping,http://galiciaglobal.com,,
90,"Advanced Reporting and analytics for Basecamp.
bcToolkit provides management overview reporting for Basecamp projects and time tracking.",Personal Information Management,05.21.2007,https://www.programmableweb.com/mashup/bctoolkit,Basecamp,"Personal Information Management, Enterprise, Office, Project Management",http://www.bctoolkit.com,,
91,"Explore the Caribbean island of Barbados via Google Maps with nearly 300 points including beaches, accommodation, places of interest, golf courses and dive sites.",Mapping,05.21.2007,https://www.programmableweb.com/mashup/barbados-map,Google Maps,"Mapping, Travel",http://www.BarbadosByMap.com,,
92,This mashup does what it says. It finds your current location and displays it on a Google Map.,Mapping,05.21.2007,https://www.programmableweb.com/mashup/locate-me,"Google Maps, hostip.info",Mapping,http://www.eecs.tufts.edu/~maljub01/locate_me/,,
93,"Interactive map of The English Riviera, in Torquay Devon. Showing hotels, attractions, historical points of interest, restaurants, pubs and clubs. The site also has video tours and a photo gallery.",Video,05.21.2007,https://www.programmableweb.com/mashup/skyshot-maps,Google Maps,"Video, Mapping, England, Travel",http://www.skyshot.co.uk/maps,,
94,Largest Banks in the United States with assets in thousands of dollars.,Financial,05.19.2007,https://www.programmableweb.com/mashup/largest-banks-us,Google Maps,"Financial, Mapping, Reference",http://srvgmaps.googlepages.com/LargestBanks.html,,
95,Search for real estate listings on the go using WAP. From your phone use this 411Sync service with the keyword realtor followed by the zip code. This service is WAP only.,Mobile,05.19.2007,https://www.programmableweb.com/mashup/realtor-listings-mobile,411Sync,"Mobile, Real Estate",http://www.411sync.com/cgi-bin/search?query=realtor%2098012,,
96,"Search for tickets on Oodle real time on the go using SMS, WAP or Email. Use the keyword oodlet followed by what category tickets you are looking for and the zip code. Within seconds, get a list of all the available tickets.",Classifieds,05.19.2007,https://www.programmableweb.com/mashup/search-oodle-tickets-phone,411Sync,"Classifieds, Tickets, Events, Sports",http://411sync.com/cgi-bin/search?query=oodlet%20giants%2094123,,
97,Site with semi-random set of trivia for media including del.icio.us bookmark counts and Amazon sales rank graph in the latest week.,eCommerce,05.18.2007,https://www.programmableweb.com/mashup/categola,"Amazon Product Advertising, del.icio.us, Google Search","eCommerce, Bookmarks, Wiki",http://categola.net/us/index.html,,
98,"Mashes up user posted deals from forums like slickdeals, fatwallet, gottadeal, and uses a popularity algorithm to identify the hottest deals. Also mashes deals into its shop.dealighted.com engine to show relevant deals alongside retail product prices.",eCommerce,05.18.2007,https://www.programmableweb.com/mashup/dealighted,Shopping.com,"eCommerce, Comparisons",http://www.dealighted.com,,
99,"CyclistNexus is an online cycling community, offering cyclists the opportunity to find, map and share routes, connect with local cyclists, find and form new riding groups, and manage cycling related activities.",Sports,05.17.2007,https://www.programmableweb.com/mashup/cyclistnexus,Google Maps,"Sports, Social, Mapping, Cycling",http://www.CyclistNexus.com,,
100,"A local place based travel site with photos, videos, reviews, itinerary, ask and social networking functions.",Mapping,05.17.2007,https://www.programmableweb.com/mashup/roamoo,"Google Search, Google Maps","Mapping, Photos, Travel",http://www.roamoo.com/,,
101,"Fleetflow is a web based fleet management service. It provides access to near realtime asset state data, two-way text messaging, mapping, geo-encoding and other tools which aid in the management of fixed and mobile assets.",Messaging,05.17.2007,https://www.programmableweb.com/mashup/fleetflow,Google Maps,"Messaging, Mapping, Transportation, Mapping",http://www.fleetflow.com,,
102,"Map Runner is a collection of runners routes, created by users.",Sports,05.17.2007,https://www.programmableweb.com/mashup/map-runner,Google Maps,"Sports, Mapping, Sports",http://www.map-runner.com,,
103,Use Google Maps interface to search for images of the China Brazil Earth Resources Satellites (CBERS 2 and 2b). The images cover all South America. Images are a free download to any computer in Brazil.,Mapping,05.17.2007,https://www.programmableweb.com/mashup/navigate-cbers-satellite-images,Google Maps,"Mapping, Brazilian, Science",http://www.cbers.com.br,,
104,"Imagine where you pass if you take a long walk in a straight line around the world, which places you gonna pass. What kind of people you gonna know. This mashup answers that questions.",Trivia,05.16.2007,https://www.programmableweb.com/mashup/walking-world-straight-line,Google Maps,"Trivia, Travel, Mapping, Humor",http://map.talleye.com,,
105,Popular Whistler hotels displayed on a Google Map of Whistler BC along with key Whistler attractions.,Hotels,05.16.2007,https://www.programmableweb.com/mashup/whistler-hotels-map,Google Maps,"Hotels, Canadian, Travel",http://www.whistleronline.ca/whistler_hotels_map.html,,
106,This site draws video markers: click on a marker to see a video. You can also upload videos. 112 is the European equivalent of 911.,Video,05.16.2007,https://www.programmableweb.com/mashup/video-mash-112,Google Maps,"Video, Mapping",http://www.regio112.nl,,
107,"Pictures of Bilbao, Spain. Click on photo detail to get mapped of location.",Photos,05.16.2007,https://www.programmableweb.com/mashup/pictures-bilbao,Google Maps,"Photos, Mapping, Spanish",http://www.bilbaofotos.com/,,
108,"Map of the main players in Silicon Valley like Google, Yahoo, Facebook, eBay and many others. Via Valleywag.",Mapping,05.16.2007,https://www.programmableweb.com/mashup/key-silicon-valley-places,Google Maps,"Mapping, Business",http://maps.google.com/maps/ms?ie=UTF8&hl=en&msa=0&msid=115773198488464018854.000001127d2af9d0e0135&t=k&om=1&ll=37.588119%2C-122.211914&spn=1.088211%2C2.334595&z=9,,
