,Description,Category,Meta_Url,Source Code,Repository,Languages
10, This demonstrates how to delete an Axios instance by providing its ID. Positive responses are JSON formatted.,"Business, Documents",https://www.programmableweb.com/sample-source-code/xedi-delete-instance-typescript-sample-code,https://github.com/xedi/sdk-js/blob/master/tests/Unit/Instances/Delete.test.ts,,JavaScript
11, This TypeScript example demonstrates how to create an Axios instance connected to XEDI. Positive responses are JSON formatted.,"Business, Documents",https://www.programmableweb.com/sample-source-code/xedi-create-instance-typescript-sample-code,https://github.com/xedi/sdk-js/blob/master/tests/Unit/Instances/Create.test.ts,,JavaScript
12," This TypeScript example demonstrates how to test a XEDI logout implementation. This removes Tokens and stored contexts, asynchronously.","Business, Documents",https://www.programmableweb.com/sample-source-code/xedi-logout-test-typescript-sample-code,https://github.com/xedi/sdk-js/blob/master/tests/Unit/Auth/Logout.test.ts,,JavaScript
13, This TypeScript example demonstrates how to test a login implementation. The application checks that user details and Tokens are stored properly.,"Business, Documents",https://www.programmableweb.com/sample-source-code/xedi-login-implementation-typescript-sample-code,https://github.com/xedi/sdk-js/blob/master/tests/Unit/Auth/Login.test.ts,,JavaScript
14, PHP example that demonstrates how to send emails using the SendGrid-XEDI integration. This requires a SendGrid API Key.,"Business, Documents",https://www.programmableweb.com/sample-source-code/xedi-send-email-php-sample-code,https://github.com/xedi/library-php-sendgrid/blob/master/tests/Integration/SendE...,,PHP
15," The Contacts+ Exchanging an Authorization Code JavaScript Sample Code demonstrates how to use a client ID, client secret, redirect URI, scope, and a user agent to access an exchange auth code.","Contacts, Customer Relationship Management",https://www.programmableweb.com/sample-source-code/contacts-exchanging-authorization-code-javascript-sample-code,https://www.contactsplus.com/developers/contacts-api/,,JavaScript
16, The Contacts+ Exchanging an Authorization Code C# Sample Code demonstrates how to use the Contacts API. It contains a client ID and a client secret to access the exchange auth code.,"Contacts, Customer Relationship Management",https://www.programmableweb.com/sample-source-code/contacts-exchanging-authorization-code-c-sample-code,https://www.contactsplus.com/developers/contacts-api/,,C#
17, The Contacts+ Exchanging an Authorization Code Java Sample Code demonstrates how to access the Contacts API that contains a client ID and a client secret. The API response body shows the client's OAuth code.,"Contacts, Customer Relationship Management",https://www.programmableweb.com/sample-source-code/contacts-exchanging-authorization-code-java-sample-code,https://www.contactsplus.com/developers/contacts-api/,,Java
18," The Contacts+ Exchanging an Authorization Code Clojure Sample Code provides a core example. The sample includes how to use a client ID, a client secret, and a redirect URI.","Contacts, Customer Relationship Management",https://www.programmableweb.com/sample-source-code/contacts-exchanging-authorization-code-clojure-sample-code,https://www.contactsplus.com/developers/contacts-api/,,Clojure
19," The Contacts+ Exchanging an Authorization Code Curl Sample Code demonstrates how to redirect to a supplied redirect_uri, once the user has authorized an app.","Contacts, Customer Relationship Management",https://www.programmableweb.com/sample-source-code/contacts-exchanging-authorization-code-curl-sample-code,https://www.contactsplus.com/developers/contacts-api/,,cURL
20," This Python example uses the CardService module to complete a card charge. This sends card information as a JSON payload to the SeerBit servers, handles the response, and prints the result.","Payments, Business",https://www.programmableweb.com/sample-source-code/seerbit-card-charge-python-sample-code,https://github.com/seerbit/seerbit-python-api-library/blob/master/demos/card/car...,,Python
21," Python example that demonstrates how to validate one time passwords using the CardService module. This takes private and public keys, authenticates using a token, and prints the result.","Payments, Business",https://www.programmableweb.com/sample-source-code/seerbit-validate-otp-python-sample-code,https://github.com/seerbit/seerbit-python-api-library/blob/master/demos/card/car...,,Python
22," This Python example uses the CardService module to initiate card tokenization. This test application sends detailed card information as a JSON payload, and prints the result.","Payments, Business",https://www.programmableweb.com/sample-source-code/seerbit-tokenize-python-sample-code,https://github.com/seerbit/seerbit-python-api-library/blob/master/demos/card/car...,,Python
23," This example demonstrates how to initiate a card payment refund in Python. This module takes credit card details, stops the refund process, and outputs a JSON response.","Payments, Business",https://www.programmableweb.com/sample-source-code/seerbit-card-refund-python-sample-code,https://github.com/seerbit/seerbit-python-api-library/blob/master/demos/card/car...,,Python
24," This Python example performs card pre-auth using a Token string. This takes credit card details, and outputs a JSON response.","Payments, Business",https://www.programmableweb.com/sample-source-code/seerbit-card-preauth-demo-python-sample-code,https://github.com/seerbit/seerbit-python-api-library/blob/master/demos/card/car...,,Python
