,Description,Category,Meta_Url,Source Code,Repository,Languages
12, The H2O Java Sample Code demonstrates how to use H2O's generated MOJO and POJO models.,Machine Learning,https://www.programmableweb.com/sample-source-code/h2o-java-sample-code,http://docs.h2o.ai/h2o/latest-stable/h2o-genmodel/javadoc/index.html,,Java
13," The H2O Python Sample Code demonstrates how to use the API. It includes steps to install, download EEG data, and integrate machine learning features.",Machine Learning,https://www.programmableweb.com/sample-source-code/h2o-python-sample-code,https://github.com/h2oai/h2o-3/blob/master/h2o-py/demos/H2O_tutorial_eeg_eyestat...,,Python
14," The H2O R SDK interacts with the API. It provides topics to create frames, setup decryption, export files, setup parse, and use a version of the REST API.",Machine Learning,https://www.programmableweb.com/sample-source-code/h2o-r-sdk,http://docs.h2o.ai/h2o/latest-stable/h2o-r/h2o_package.pdf,,R
15, The FastAPI Run the Server Python Sample Code demonstrates how to run a server with Uvicorn. Developers will receive a JSON response. Interactive documentation available.,Framework,https://www.programmableweb.com/sample-source-code/fastapi-run-server-python-sample-code,https://fastapi.tiangolo.com/#run-it,,Python
16, The FastAPI Create a File Python Sample Code demonstrates how to create a file main.py with read root as a definition and Hello World in return.,Framework,https://www.programmableweb.com/sample-source-code/fastapi-create-file-python-sample-code,https://fastapi.tiangolo.com/#create-it,,Python
17, The FastAPI Python Sample Code demonstrates how to install the API with the help of an ASGI server like Uvicorn and Hypercorn. Additional examples show how to create a file and run the server.,Framework,https://www.programmableweb.com/sample-source-code/fastapi-python-sample-code,https://github.com/tiangolo/fastapi,,Python
18," This Pocket Network Swift Sample Code demonstrates several core methods. The snippet implements node retrieval, core instantiation, and relaying.","Blockchain, Application Development",https://www.programmableweb.com/sample-source-code/pocket-network-core-tests-swift-sample-code,https://github.com/pokt-network/pocket-swift/blob/develop/PocketSwiftTests/Pocke...,,Swift
19," This Pocket Network Swift Sample Code implements Ethereum related methods. The snippet demonstrates wallets, and block transactions.","Blockchain, Application Development",https://www.programmableweb.com/sample-source-code/pocket-network-ethereum-wallet-swift-sample-code,https://github.com/pokt-network/pocket-swift/blob/develop/PocketSwiftTests/Pocke...,,Swift
20," This Pocket Network NodeJS Sample Code implements blockchain node server methods. This demonstrates how to retrieve node information, transactions, plugins, and queries.","Blockchain, Application Development",https://www.programmableweb.com/sample-source-code/pocket-network-server-test-nodejs-sample-code,https://github.com/pokt-network/pocket-node/blob/master/test/server.js,,Node.js
21," This Pocket Network NodeJS Sample Code implements several methods for the websocket interface. This demonstrates asynchronous functions for node information, transactions, and queries.","Blockchain, Application Development",https://www.programmableweb.com/sample-source-code/pocket-network-real-time-test-nodejs-sample-code,https://github.com/pokt-network/pocket-node/blob/master/test/ws-server.js,,Node.js
22," This NamSor R Sample Code tests subscription properties. The test application demonstrates plans, tax rates, and prices.","Names, Demographics",https://www.programmableweb.com/sample-source-code/namsor-subscription-r-sample-code,https://github.com/namsor/namsor-r-sdk2/blob/master/tests/testthat/test_api_plan...,,R
23," This NamSor R Sample Code demonstrates several metrics methods. The snippet tests estimates, and classifiers.","Names, Demographics",https://www.programmableweb.com/sample-source-code/namsor-metrics-r-sample-code,https://github.com/namsor/namsor-r-sdk2/blob/master/tests/testthat/test_source_m...,,R
24," This NamSor R Sample Code retrieves several invoice items. The snippet demonstrates amounts, currencies, descriptions, and quantities.","Names, Demographics",https://www.programmableweb.com/sample-source-code/namsor-invoice-item-r-sample-code,https://github.com/namsor/namsor-r-sdk2/blob/master/tests/testthat/test_invoice_...,,R
25," This NamSor R Sample Code demonstrates invoice stripping, and corporate invoice retrieval.","Names, Demographics",https://www.programmableweb.com/sample-source-code/namsor-billing-history-r-sample-code,https://github.com/namsor/namsor-r-sdk2/blob/master/tests/testthat/test_billing_...,,R
26, This NamSor R Sample Code is a subscription implementation for billing periods. The snippet demonstrates soft and hard limits.,"Names, Demographics",https://www.programmableweb.com/sample-source-code/namsor-billing-period-r-sample-code,https://github.com/namsor/namsor-r-sdk2/blob/master/tests/testthat/test_api_bill...,,R
27, The Fortellis Customers Update Personal Information Curl Sample Code demonstrates how to update the customer's personal information.,Auto,https://www.programmableweb.com/sample-source-code/fortellis-customers-update-personal-information-curl-sample-code,https://developer.fortellis.io/api-reference/vehicle-service/customers-api/custo...,,cURL
28, The Fortellis Customers Update Postal Address Curl Sample Code demonstrates how to update a customer's postal address.,Auto,https://www.programmableweb.com/sample-source-code/fortellis-customers-update-postal-address-curl-sample-code,https://developer.fortellis.io/api-reference/vehicle-service/customers-api/custo...,,cURL
29, The Fortellis Customers Update Name Curl Sample Code demonstrates how to update the customer's name.,Auto,https://www.programmableweb.com/sample-source-code/fortellis-customers-update-name-curl-sample-code,https://developer.fortellis.io/api-reference/vehicle-service/customers-api/custo...,,cURL
30, The Fortellis Customers Update Contact Method Curl Sample Code demonstrates how to update a customer contact method.,Auto,https://www.programmableweb.com/sample-source-code/fortellis-customers-update-contact-method-curl-sample-code,https://developer.fortellis.io/api-reference/vehicle-service/customers-api/custo...,,cURL
31, The Fortellis Customers Create Customer Curl Sample Code demonstrates how to create a customer. Developers can authenticate with an API Key or OAuth2.,Auto,https://www.programmableweb.com/sample-source-code/fortellis-customers-create-customer-curl-sample-code,https://developer.fortellis.io/api-reference/vehicle-service/customers-api/custo...,,cURL
32, The Fortellis Customers Curl Sample Code demonstrates how to query customers. Developers can authenticate the API with an API Key and OAuth2.,Auto,https://www.programmableweb.com/sample-source-code/fortellis-customers-curl-sample-code,https://developer.fortellis.io/api-reference/vehicle-service/customers-api/custo...,,cURL
33, The Fortellis Vehicles Curl Sample Code demonstrates how to query a vehicle. Developers can authenticate with an API Key and OAuth2.,Auto,https://www.programmableweb.com/sample-source-code/fortellis-vehicles-curl-sample-code,https://developer.fortellis.io/api-reference/vehicle-service/vehicles-api/vehicl...,,cURL
34, The Fortellis Vehicle Specifications Variants Curl Sample Code demonstrates how to query vehicle variants.,Auto,https://www.programmableweb.com/sample-source-code/fortellis-vehicle-specifications-variants-curl-sample-code,https://developer.fortellis.io/api-reference/vehicle-service/service-vehicle-spe...,,cURL
35, This Svrf Java Sample Code demonstrates how to authenticate with an API Key in order to retrieve the Token from the API. This handles errors as well.,"Search, Art, Augmented Reality",https://www.programmableweb.com/sample-source-code/svrf-authenticate-java-sample-code,https://github.com/Svrf/svrf-java-client/blob/master/src/test/java/com/svrf/clie...,,Java
36," This Svrf JavaScript Sample Code implements methods for media requests. The snippet demonstrates how to retrieve media by ID, media with defined fields, and media associated with trend options.","Search, Art, Augmented Reality",https://www.programmableweb.com/sample-source-code/svrf-media-javascript-sample-code,https://github.com/Svrf/svrf-javascript-client/blob/master/test/integration/medi...,,JavaScript
37, This Svrf JavaScript Sample Code is a manual authentication method with API Key.,"Search, Art, Augmented Reality",https://www.programmableweb.com/sample-source-code/svrf-authentication-javascript-sample-code,https://github.com/Svrf/svrf-javascript-client/blob/master/test/integration/auth...,,JavaScript
38," This Svrf Swift Sample Code performs methods for client authentication, media search by ID, trending search, and requests by photo type.","Search, Art, Augmented Reality",https://www.programmableweb.com/sample-source-code/svrf-requests-swift-sample-code,https://github.com/Svrf/svrf-ios-sdk/blob/master/SvrfSDKTests/SvrfSDKTests.swift,,Swift
39," This Rasa Python Sample Code is a tracker implementation for chat bots. This tests an input channel with intent, and message.","Artificial Intelligence, Bots",https://www.programmableweb.com/sample-source-code/rasa-tracker-python-sample-code,https://github.com/RasaHQ/rasa_core_sdk/blob/master/tests/test_tracker.py,,Python
40," The Fortellis Safety Recalls Curl Sample Code demonstrates how to access a list of safety recalls that are on a vehicle, as identified by the VIN query parameter.",Auto,https://www.programmableweb.com/sample-source-code/fortellis-safety-recalls-curl-sample-code,https://developer.fortellis.io/api-reference/vehicle-service/safety-recalls-api/...,,cURL
41, The Fortellis Vehicle Service Transports Curl Sample Code demonstrates how to query the available transport options.,Auto,https://www.programmableweb.com/sample-source-code/fortellis-vehicle-service-transports-curl-sample-code,https://developer.fortellis.io/api-reference/vehicle-service/scheduling-api/sche...,,cURL
42, The Fortellis Vehicle Service Teams Curl Sample Code demonstrates how to query the service advisor teams available when booking an appointment.,Auto,https://www.programmableweb.com/sample-source-code/fortellis-vehicle-service-teams-curl-sample-code,https://developer.fortellis.io/api-reference/vehicle-service/scheduling-api/sche...,,cURL
43, The Fortellis Vehicle Service Scheduling Curl Sample Code demonstrates how to query the service advisors available when booking an appointment.,Auto,https://www.programmableweb.com/sample-source-code/fortellis-vehicle-service-scheduling-curl-sample-code,https://developer.fortellis.io/api-reference/vehicle-service/scheduling-api/sche...,,cURL
44, The Fortellis Vehicle Service Pricing Package Identifier Curl Sample Code demonstrates how to query a service package by identifier.,Auto,https://www.programmableweb.com/sample-source-code/fortellis-vehicle-service-pricing-package-identifier-curl-sample-code,https://developer.fortellis.io/api-reference/vehicle-service/service-pricing-api...,,cURL
45, The Fortellis Vehicle Service Pricing Query Labor Operation Curl Sample Code demonstrates how to query a labor operation for a specification.,"Auto, Sales",https://www.programmableweb.com/sample-source-code/fortellis-vehicle-service-pricing-query-labor-operation-curl-sample-code,https://developer.fortellis.io/api-reference/vehicle-service/service-pricing-api...,,cURL
46, The Fortellis Vehicle Service Appointment Query Curl Sample Code demonstrates how to display data for vehicle service appointments.,"Auto, Sales",https://www.programmableweb.com/sample-source-code/fortellis-vehicle-service-appointment-query-curl-sample-code,https://developer.fortellis.io/api-reference/vehicle-service/appointment-api/app...,,cURL
47, The Fortellis Sales Customer by Id Curl Sample Code demonstrates how to query a customer by ID.,"Auto, Sales",https://www.programmableweb.com/sample-source-code/fortellis-sales-customer-id-curl-sample-code,https://developer.fortellis.io/api-reference/vehicle-sales/sales-customers-api/s...,,cURL
48, The Fortellis Deals Lenders Curl Sample Code demonstrates how to access a list of financial institutions.,"Auto, Sales",https://www.programmableweb.com/sample-source-code/fortellis-deals-lenders-curl-sample-code,https://developer.fortellis.io/api-reference/vehicle-sales/deals-api/deals-api/g...,,cURL
49, The Fortellis Deals Purchase Curl Sample Code demonstrates how to query purchase deals.,"Auto, Sales",https://www.programmableweb.com/sample-source-code/fortellis-deals-purchase-curl-sample-code,https://developer.fortellis.io/api-reference/vehicle-sales/deals-api/deals-api/g...,,cURL
50," This Rasa Python Sample Code demonstrates form operations. The application extracts a slot value from an entity of the same name, and checks if the extracted value has the correct intent.","Artificial Intelligence, Bots",https://www.programmableweb.com/sample-source-code/rasa-forms-python-sample-code,https://github.com/RasaHQ/rasa_core_sdk/blob/master/tests/test_forms.py,,Python
51, This Rasa Python Sample Code implements a service that writes to a Google Drive spreadsheet.,"Artificial Intelligence, Bots",https://www.programmableweb.com/sample-source-code/rasa-spreadsheet-python-sample-code,https://github.com/RasaHQ/rasa-demo/blob/master/demo/gdrive_service.py,,Python
52, This Rasa Python Sample Code implements community events in activated bot clients. The test application demonstrates event details.,"Artificial Intelligence, Bots",https://www.programmableweb.com/sample-source-code/rasa-events-python-sample-code,https://github.com/RasaHQ/rasa-demo/blob/master/demo/community_events.py,,Python
53," This Rasa Python Sample Code demonstrates how to subscribe users to a newsletter, and update the status to pending.","Artificial Intelligence, Bots",https://www.programmableweb.com/sample-source-code/rasa-subscribe-python-sample-code,https://github.com/RasaHQ/rasa-demo/blob/master/demo/api.py,,Python
54," This Rasa Python Sample Code demonstrates how to subscribe to newsletters, perform sales actions, and announce community events.","Artificial Intelligence, Bots",https://www.programmableweb.com/sample-source-code/rasa-actions-python-sample-code,https://github.com/RasaHQ/rasa-demo/blob/master/demo/actions.py,,Python
55, Identifies the language in which the input text is written. The API returns maximum 3 detected languages and a numeric confidences between 0 and 1.,"Machine Learning, Natural Language Processing",https://www.programmableweb.com/sample-source-code/language-identification-prediction-php-sample-code,https://rapidapi.com/BigLobster/api/language-identification-prediction,https://gist.github.com/BigLobsterito/6de7ca92d4a6eea79c7fb5cfaa6cd5f9,PHP
56, Identifies the language in which the input text is written. The API returns maximum 3 detected languages and a numeric confidences between 0 and 1. Confidence close to 1 indicate 100% certainty that the identified language is true.,"Natural Language Processing, Languages, Predictions",https://www.programmableweb.com/sample-source-code/language-identification-prediction-python-sample-code,https://rapidapi.com/BigLobster/api/language-identification-prediction,https://gist.github.com/BigLobsterito/28698fa062f51a7d71359315421570b9,Python
57, The Fortellis Deals Lease Curl Sample Code demonstrates how to access data of a specific lease deal.,"Auto, Sales",https://www.programmableweb.com/sample-source-code/fortellis-deals-lease-curl-sample-code,https://developer.fortellis.io/api-reference/vehicle-sales/deals-api/deals-api/g...,,cURL
58, The Fortellis Deals Employee Curl Sample Code demonstrates how to access the API to access deals by an employee at a dealership.,Auto,https://www.programmableweb.com/sample-source-code/fortellis-deals-employee-curl-sample-code,https://developer.fortellis.io/api-reference/vehicle-sales/deals-api/deals-api/g...,,cURL
59, The Fortellis Vehicle Specification Model Curl Sample Code demonstrates how to access vehicle model details when developers access the API.,Auto,https://www.programmableweb.com/sample-source-code/fortellis-vehicle-specification-model-curl-sample-code,https://developer.fortellis.io/api-reference/vehicle-sales/sales-vehicle-specifi...,,cURL
60," The Splash Payments Ruby Sample Code demonstrates how to authenticate with an API Key to access the API. Primary accounts, methods, numbers, and routing numbers are available to integrate.","Payments, Credit Cards, Marketplace",https://www.programmableweb.com/sample-source-code/splash-payments-ruby-sample-code,https://portal.splashpayments.com/docs/api#api-intro,,Ruby
61," The Splash Payments .NET Sample Code demonstrates how to configure an API Key to access new accounts. Payments, methods, and routing numbers also available to integrate.","Payments, Credit Cards, Marketplace",https://www.programmableweb.com/sample-source-code/splash-payments-net-sample-code,https://portal.splashpayments.com/docs/api#api-intro,,.Net
62," The Splash Payments PHP Sample Code demonstrates how to make an API request that displays accounts, numbers, routing, and payment features.","Payments, Credit Cards, Marketplace",https://www.programmableweb.com/sample-source-code/splash-payments-php-sample-code,https://portal.splashpayments.com/docs/api#api-intro,,PHP
63," The Splash Payments Curl Sample Code demonstrates how to make a request to the API by initially using an API Key to authenticate. Responses show account method, number, and routing.","Payments, Credit Cards, Marketplace",https://www.programmableweb.com/sample-source-code/splash-payments-curl-sample-code,https://portal.splashpayments.com/docs/api#api-intro,,cURL
64, This IndoorAtlas Cordova Sample Code is a test implementation that transforms coordinates to pixel points and vice-versa.,"Location, Business",https://www.programmableweb.com/sample-source-code/indooratlas-coordinates-cordova-sample-code,https://github.com/IndoorAtlas/cordova-plugin/blob/master/tests/test.js,,JavaScript
65," This IndoorAtlas Android Sample Code serves as a reference implementation for indoor mapping and navigation projects. This demonstrates ImageView, overlays, street maps, and more.","Location, Business",https://www.programmableweb.com/sample-source-code/indooratlas-positioning-android-sample-code,https://github.com/IndoorAtlas/android-sdk-examples,,Java
66, This IndoorAtlas Cordova Sample Code demonstrates a mapbox implementation with wayfinding features.,"Location, Business",https://www.programmableweb.com/sample-source-code/indooratlas-starter-cordova-sample-code,https://github.com/IndoorAtlas/sdk-cordova-examples,,JavaScript
67, This IndoorAtlas Objective-C Sample Code serves as a reference implementation for indoor mapping and navigation projects.,"Location, Business",https://www.programmableweb.com/sample-source-code/indooratlas-starter-objective-c-sample-code,https://github.com/IndoorAtlas/ios-sdk-examples,,Objective-C
68, This IndoorAtlas Swift Sample Code is a test application used as a reference implementation for indoor mapping and navigation projects.,"Location, Business",https://www.programmableweb.com/sample-source-code/indooratlas-starter-swift-sample-code,https://github.com/IndoorAtlas/ios-sdk-swift-examples,,Swift
69," The National Park Service Python Sample Code demonstrates how to import a JSON request, insert an API Key, and receive a response in return.","Nature, Countries, Events",https://www.programmableweb.com/sample-source-code/national-park-service-python-sample-code,https://www.nps.gov/subjects/developer/guides.htm,,Python
70, The National Park Service PHP Sample Code demonstrates how to authenticate passing the API key as part of the HTTP header.,"Nature, Countries, Events",https://www.programmableweb.com/sample-source-code/national-park-service-php-sample-code,https://www.nps.gov/subjects/developer/guides.htm,,PHP
71," The Pix4D Engine Curl Sample Code demonstrates how to interact with the API to upload images, launch the processing of projects, and get the results back.","Mapping, Images, Software-as-a-Service",https://www.programmableweb.com/sample-source-code/pix4d-engine-curl-sample-code,https://support.pix4d.com/hc/en-us/articles/115005176186-Pix4Dengine-Cloud-authe...,,cURL
72, The movieXchange Python Sample Code demonstrates how to access the API to implement movie features into applications. Developers can authenticate with a token.,"Movies, Media",https://www.programmableweb.com/sample-source-code/moviexchange-python-sample-code,https://apidocs.moviexchange.com/reference,,Python
73, The movieXchange JavaScript Sample Code demonstrates how to access the API with a token to implement movie features into applications.,"Movies, Media",https://www.programmableweb.com/sample-source-code/moviexchange-javascript-sample-code,https://apidocs.moviexchange.com/reference,,JavaScript
74, The movieXchange Ruby Sample Code demonstrates how to make a POST request and connect with token authentication.,"Movies, Media",https://www.programmableweb.com/sample-source-code/moviexchange-ruby-sample-code,https://apidocs.moviexchange.com/reference,,Ruby
75," The movieXchange Node.js Sample Code demonstrates how to access the API, make a request, and receive a response. With the API, developers can implement movie features into applications.","Movies, Media",https://www.programmableweb.com/sample-source-code/moviexchange-nodejs-sample-code,https://apidocs.moviexchange.com/reference,,Node.js
76, The movieXchange Curl Sample Code demonstrates how to authenticate with a token to make requests to the API.,"Movies, Media",https://www.programmableweb.com/sample-source-code/moviexchange-curl-sample-code,https://apidocs.moviexchange.com/reference,,cURL
77, The Fortellis Vehicle Sales Specifications Decode Vin Curl Sample Code demonstrates how to decode a VIN into a vehicle specification.,"Auto, Sales",https://www.programmableweb.com/sample-source-code/fortellis-vehicle-sales-specifications-decode-vin-curl-sample-code,https://developer.fortellis.io/api-reference/vehicle-sales/sales-vehicle-specifi...,,cURL
78," The Fortellis Merchandisable Vehicles Prices Curl Sample Code demonstrates how to access the prices of vehicles including offer ID program, currency code, gross value, and description.","Auto, Prices",https://www.programmableweb.com/sample-source-code/fortellis-merchandisable-vehicles-prices-curl-sample-code,https://developer.fortellis.io/api-reference/vehicle-sales/merchandisable-vehicl...,,cURL
79, The Fortellis Merchandisable Vehicles Offers Curl Sample Code demonstrates how to access merchandisable offers to implement into auto applications.,"Auto, Sales",https://www.programmableweb.com/sample-source-code/fortellis-merchandisable-vehicles-offers-curl-sample-code,https://developer.fortellis.io/api-reference/vehicle-sales/merchandisable-vehicl...,,cURL
80, The Fortellis E Payments Saved Card Curl Sample Code demonstrates how to use a saved card to process a payment.,"Auto, Credit Cards, Payments",https://www.programmableweb.com/sample-source-code/fortellis-e-payments-saved-card-curl-sample-code,https://developer.fortellis.io/api-reference/payment/epayments/epayments/post/sa...,,cURL
81," The Fortellis E Payments Create Curl Sample Code demonstrates how to create, accept, request, subscribe, and authorize payments.","Auto, Payments",https://www.programmableweb.com/sample-source-code/fortellis-e-payments-create-curl-sample-code,https://developer.fortellis.io/api-reference/payment/epayments/epayments/post,,cURL
82, This Stereolabs C++ Sample Code demonstrates how to read a SVO file. This uses OpenCV to display the video.,"3D, Video",https://www.programmableweb.com/sample-source-code/stereolabs-svo-recording-playback-c-sample-code,https://github.com/stereolabs/zed-examples/tree/master/svo%20recording/playback,,C++
83, This Stereolabs C++ Sample Code demonstrates how to read a SVO file and convert it to AVI format. This also supports converting to PNG.,"3D, Video",https://www.programmableweb.com/sample-source-code/stereolabs-svo-recording-export-c-sample-code,https://github.com/stereolabs/zed-examples/tree/master/svo%20recording/export,,C++
84, This Stereolabs C++ Sample Code demonstrates how to capture a real-time 3D map of the scene with a ZED device.,"3D, Video",https://www.programmableweb.com/sample-source-code/stereolabs-spatial-mapping-c-sample-code,https://github.com/stereolabs/zed-examples/tree/master/spatial%20mapping,,C++
85, This Stereolabs C++ Sample Code demonstrates how to output to an OpenGL window. The snippet tracks camera motion.,"3D, Video",https://www.programmableweb.com/sample-source-code/stereolabs-positional-tracking-c-sample-code,https://github.com/stereolabs/zed-examples/tree/master/positional%20tracking,,C++
86, This Stereolabs C++ Sample Code demonstrates how to retrieve floor plane from the scene captured by a ZED device. This also retrieves the plane at a specific coordinate.,"3D, Video",https://www.programmableweb.com/sample-source-code/stereolabs-plane-detection-c-sample-code,https://github.com/stereolabs/zed-examples/tree/master/plane%20detection,,C++
87, This Stereolabs C++ Sample Code activates the streaming module in ZED 3D Stereo devices to enable image sending.,"3D, Video",https://www.programmableweb.com/sample-source-code/stereolabs-camera-streaming-sender-c-sample-code,https://github.com/stereolabs/zed-examples/tree/master/camera%20streaming/sender,,C++
88," This Stereolabs C++ Sample Code implements a 3D point cloud capture with ZED devices for depth sensing, and streams it in an OpenGL window.","3D, Video",https://www.programmableweb.com/sample-source-code/stereolabs-camera-streaming-receiver-c-sample-code,https://github.com/stereolabs/zed-examples/tree/master/camera%20streaming/receiv...,,C++
89, This Stereolabs C++ Sample Code demonstrates how to use the ZED or ZED Mini devices to capture images. This test application can be used to adjust camera settings as well.,"3D, Video",https://www.programmableweb.com/sample-source-code/stereolabs-camera-controls-c-sample-code,https://github.com/stereolabs/zed-examples/tree/master/camera%20control,,C++
90," This Stereolabs C++ Sample Code demonstrates how to create advanced mixed reality applications by integrating the ZED or ZED Mini devices, the Stereolabs C++ SDK, and Unreal Engine 4.","3D, Video",https://www.programmableweb.com/sample-source-code/stereolabs-ue4-c-sample-code,https://github.com/stereolabs/zed-unreal-examples/tree/master/UE4_Examples,,C++
91, This Stereolabs Python Sample Code integrates the ZED or ZED Mini with TensorFlow in order to implement 3D custom object recognition.,Video,https://www.programmableweb.com/sample-source-code/stereolabs-tensorflow-python-sample-code,https://github.com/stereolabs/zed-tensorflow,,Python
92," This Stereolabs C++ Sample Code integrates the ZED or ZED Mini devices with OpenCV for computer vision. This test application requires the Stereolabs C++ SDK, CUDA, and OpenCV.","3D, Video",https://www.programmableweb.com/sample-source-code/stereolabs-opencv-c-sample-code,https://github.com/stereolabs/zed-opencv,,C++
93," This Stereolabs C++ Sample Code integrates the ZED or ZED Mini devices with MATLAB. This test application requires MATLAB with the MEX compiler, the Stereolabs C++ SDK, and CUDA.","3D, Video",https://www.programmableweb.com/sample-source-code/stereolabs-matlab-c-sample-code,https://github.com/stereolabs/zed-matlab,,C++
94," This Stereolabs C++ Sample Code integrates the ZED 3D stereo devices with Point Cloud Library. This test application requires ZED C++ SDK 2.1+, and CUDA.","3D, Video",https://www.programmableweb.com/sample-source-code/stereolabs-pcl-c-sample-code,https://github.com/stereolabs/zed-pcl,,C++
95, This Stereolabs C++ Sample Code demonstrates how to add several ZED or ZED Minis to a single application.,"3D, Video",https://www.programmableweb.com/sample-source-code/stereolabs-multi-camera-c-sample-code,https://github.com/stereolabs/zed-multi-camera,,C++
96," This Stereolabs C++ Sample Code takes 3D stereo images from a ZED or ZED Mini, and outputs to an Oculus Rift. This supports both the consumer, and the development versions.","3D, Video",https://www.programmableweb.com/sample-source-code/stereolabs-oculus-c-sample-code,https://github.com/stereolabs/zed-oculus,,C++
97, This Stereolabs C++ Sample Code is a video capture implementation that outputs directly with OpenGL in CUDA graphics processing enabled devices.,"3D, Video",https://www.programmableweb.com/sample-source-code/stereolabs-opengl-c-sample-code,https://github.com/stereolabs/zed-opengl,,C++
98, The Bold360 JavaScript Sample Code demonstrates how to access the API to choose available chat themes. Developers can study Google Maps as a reference to implement a chat into a website.,"Chat, Customer Service",https://www.programmableweb.com/sample-source-code/bold360-javascript-sample-code,https://github.com/LogMeIn-BoldChat/Html-Chat-Sdk/blob/master/README.md,,JavaScript
99, The Bold360 Android Sample Code demonstrates how to access the API to launch a chat session within an application.,"Chat, Customer Service",https://www.programmableweb.com/sample-source-code/bold360-android-sample-code,https://developer.bold360.com/help/EN/Bold360API/Bold360API/c_bc_sdk_android_imp...,,Java
100, The Bold360 iOS Sample Code demonstrates how to implement chat features into applications. Basic sample available.,"Chat, Customer Service",https://www.programmableweb.com/sample-source-code/bold360-ios-sample-code,https://developer.bold360.com/help/EN/Bold360API/Bold360API/c_bc_sdk_ios_getting...,,Objective-C
101, The Fortellis Merchandisable Vehicles Mileage Curl Sample Code demonstrates how to access vehicle mileage of a vehicle.,Auto,https://www.programmableweb.com/sample-source-code/fortellis-merchandisable-vehicles-mileage-curl-sample-code,https://developer.fortellis.io/api-reference/vehicle-sales/merchandisable-vehicl...,,cURL
102, The Fortellis Merchandisable Vehicles Dealer Curl Sample Code demonstrates how to access dealer information of a vehicle.,"Auto, Merchants",https://www.programmableweb.com/sample-source-code/fortellis-merchandisable-vehicles-dealer-curl-sample-code,https://developer.fortellis.io/api-reference/vehicle-sales/merchandisable-vehicl...,,cURL
