,Description,Category,Meta_Url,Source Code,Repository,Languages
16," The Phenix iOS Swift Web View Channel Viewer Sample Code demonstrates how to select the capabilities to subscribe with, handle permissions, and configure web settings.","Streaming, Real Time",https://www.programmableweb.com/sample-source-code/phenix-ios-swift-web-view-channel-viewer-sample-code,https://github.com/PhenixRTS/MobileExamples/tree/master/iOS/WebView,,Objective-C
17," The Phenix iOS Swift Frame Ready Sample Code demonstrates how to access the API to open local user media stream, capture video from a built-in camera, start a stream using a built-in iOS AVPlayer.","Streaming, Real Time",https://www.programmableweb.com/sample-source-code/phenix-ios-swift-frame-ready-sample-code,https://github.com/PhenixRTS/MobileExamples/tree/master/iOS/FrameReady,,"Objective-C, Swift"
18," The Phenix iOS Sample Code demonstrates how to access the API to view a channel, publish to a channel, and create a channel. The SDK aims to simplify integration, recover from stream failures, and handle edge cases such as network reconnects.","Streaming, Real Time",https://www.programmableweb.com/sample-source-code/phenix-ios-sample-code,https://phenixrts.com/docs/ios/,,Objective-C
19," The ClickUp Swift Sample Code demonstrates how to implement custom statuses, checklist templates, task dependencies, and recurring checklists.","Project Management, Collaboration",https://www.programmableweb.com/sample-source-code/clickup-swift-sample-code,https://clickup.com/api,,Swift
20," The ClickUp Objective-C Sample Code demonstrates how to access the API with an OAuth2 token and a client secret. Developers can implement recurring checklists, agile board view, status templates, workload chart, reminders, wiki and docs.","Project Management, Collaboration",https://www.programmableweb.com/sample-source-code/clickup-objective-c-sample-code,https://clickup.com/api,,Objective-C
21," The ClickUp Groovy Sample Code demonstrates how to import a REST client, content type JSON, JSON slurper, and JSON output.","Project Management, Collaboration",https://www.programmableweb.com/sample-source-code/clickup-groovy-sample-code,https://clickup.com/api,,Groovy
22, The ClickUp Visual Basic Sample Code demonstrates how to access the API to implement project management features. Developers can use an OAuth2 token to authenticate and make callbacks with POST verbs.,"Project Management, Collaboration",https://www.programmableweb.com/sample-source-code/clickup-visual-basic-sample-code,https://clickup.com/api,,Visual Basic
23," The ClickUp C# Sample Code demonstrates how to access the API with the Install-Package Microsoft.Net.Http package from the nuget command line. With the API, developers can implement custom statuses, checklist templates, task dependencies, agile board view, and scrum points.","Project Management, Collaboration",https://www.programmableweb.com/sample-source-code/clickup-c-sample-code,https://clickup.com/api,,C#
24," The ClickUp Go Sample Code demonstrates how to access the API with an OAuth token to implement sprints, recurring checklists, goals, scrum points, workload chart, and reminders.","Project Management, Collaboration",https://www.programmableweb.com/sample-source-code/clickup-go-sample-code,https://clickup.com/api,,Go
25, The ClickUp PHP Sample Code demonstrates how to access the API with an OAuth token as the authentication method. Developers can implement streamlined project features to ensure each task is followed and completed.,"Project Management, Collaboration",https://www.programmableweb.com/sample-source-code/clickup-php-sample-code,https://clickup.com/api,,PHP
26," The ClickUp Python Sample Code demonstrates how developers can access the API to integrate agile board view, recurring checklists, tasks dependencies, scrum points, goals, workload chart, and reminders.","Project Management, Collaboration",https://www.programmableweb.com/sample-source-code/clickup-python-sample-code,https://clickup.com/api,,Python
27," The ClickUp Perl Sample Code demonstrates how developers can access the API to implement process management, time management, reporting, customization, and checklist templates into project management applications.","Project Management, Collaboration",https://www.programmableweb.com/sample-source-code/clickup-perl-sample-code,https://clickup.com/api,,PERL
28, The ClickUp Node.js Sample Code demonstrates how to access the API with POST methods to implement project management and collaboration features. Developers can authenticate with OAuth token and receive responses in JSON format in return.,"Project Management, Collaboration",https://www.programmableweb.com/sample-source-code/clickup-nodejs-sample-code,https://clickup.com/api,,Node.js
29, The ClickUp JavaScript Sample Code demonstrates how to make XMLHttp requests via POST verbs. Developers can authnticate with OAuth token and use a client ID and a client secret code.,"Project Management, Collaboration",https://www.programmableweb.com/sample-source-code/clickup-javascript-sample-code,https://clickup.com/api,,JavaScript
30," The ClickUp Java Sample Code demonstrates how to access the API with Maven. Developers can implement a client builder, entity, responses, and media type.","Project Management, Collaboration",https://www.programmableweb.com/sample-source-code/clickup-java-sample-code,https://clickup.com/api,,
31, The ClickUp Curl Sample Code demonstrates how to access the API to implement project management features. Developers can use an OAuth token to authenticate and make requests with POST verbs.,"Project Management, Collaboration",https://www.programmableweb.com/sample-source-code/clickup-curl-sample-code,https://clickup.com/api,,cURL
32, The Confluent KAFKA Clojure Sample Code demonstrates how to produce messages to and consume messages from Confluent Cloud using Java interop form Clojure.,Streaming,https://www.programmableweb.com/sample-source-code/confluent-kafka-clojure-sample-code,https://github.com/confluentinc/examples/tree/5.4.0-post/clients/cloud/clojure,,Clojure
33," The Phenix Android Sample Code demonstrates how to access the API to implement streaming features in real-time. A channel viewer application shows to select the capabilities to subscribe with, handle permissions, and configure Web settings.","Streaming, Real Time",https://www.programmableweb.com/sample-source-code/phenix-android-sample-code,https://phenixrts.com/docs/android/,,Java
34, The Phenix Web JavaScript Sample Code demonstrates how to bundle an application. It is available on GitHub and can be installed as a pre-built universal module using several dependency management tools.,"Streaming, Real Time",https://www.programmableweb.com/sample-source-code/phenix-web-javascript-sample-code,https://phenixrts.com/docs/web/,,JavaScript
35," The Dynatrace Python Sample Code demonstrates how to access the API to implement CRM features. Features cover remote calls, SQL database requests, incoming and outgoing web requests, trace in process asynchronous execution, custom requests attributes and services, and messaging.","Customer Relationship Management, Aggregation, Monitoring, Testing",https://www.programmableweb.com/sample-source-code/dynatrace-python-sample-code,https://github.com/Dynatrace/OneAgent-SDK-for-Python,,Python
36," The Dynatrace .NET Sample Code demonstrates how to implement in-process linking, add custom request attributes, log callback, trace SQL database requests, trace remote calls, trace messaging, and trace web requests.","Customer Relationship Management, Aggregation, Monitoring, Testing",https://www.programmableweb.com/sample-source-code/dynatrace-net-sample-code,https://github.com/Dynatrace/OneAgent-SDK-for-dotnet,,.Net
37," The Dynatrace C Sample Code demonstrates how to trace remote calls, trace SQL based database calls, trace incoming web requests, trace outgoing web requests, trace asynchronous activities, trace messaging, trace custom service methods, add custom request attributes, and report metrics (preview feature).","Customer Relationship Management, Aggregation, Monitoring, Testing",https://www.programmableweb.com/sample-source-code/dynatrace-c-sample-code,https://github.com/Dynatrace/OneAgent-SDK-for-C,,C
38," The Dynatrace Java Sample Code demonstrates how to trace incoming and outgoing remote calls, in-process linking, add custom request attributes, trace web requests, trace incoming web requests, trace outgoing web requests, trace messaging, and trace SQL database requests.","Customer Relationship Management, Aggregation, Monitoring, Testing",https://www.programmableweb.com/sample-source-code/dynatrace-java-sample-code,https://github.com/Dynatrace/OneAgent-SDK-for-Java,,Java
39, This Python Sample Code is a template for building accuracy route forecast implementations.,"Cryptocurrency, Tools",https://www.programmableweb.com/sample-source-code/investabit-accuracy-route-python-sample-code,https://github.com/Investabit/investabit-python-sdk/blob/master/test/test_accura...,,Python
40, This Python Sample Code is a template for building forecast service implementations.,"Cryptocurrency, Tools",https://www.programmableweb.com/sample-source-code/investabit-forecast-route-python-sample-code,https://github.com/Investabit/investabit-python-sdk/blob/master/test/test_foreca...,,Python
41, This Python Sample Code can be used as a starting point to develop Investabit projects. Python 3.5+ is supported.,"Cryptocurrency, Tools",https://www.programmableweb.com/sample-source-code/investabit-starter-python-sample-code,https://github.com/Investabit/python-template,,Python
42," This Ruby Sample Code demonstrates how to retrieve account balances, and return errors when an invalid Token or options are provided.","Financial, Analytics, Banking, Notifications, Transactions",https://www.programmableweb.com/sample-source-code/plaid-account-functionalities-ruby-sample-code,https://github.com/plaid/plaid-ruby/blob/master/test/test_accounts.rb,,Ruby
43, This Ruby Sample Code retrieves an access Token and account IDs using the appropriate module.,"Financial, Analytics, Banking, Notifications, Transactions",https://www.programmableweb.com/sample-source-code/plaid-authentication-test-ruby-sample-code,https://github.com/plaid/plaid-ruby/blob/master/test/test_auth.rb,,Ruby
44, This Ruby Sample Code retrieves credit details using the appropriate module.,"Financial, Analytics, Banking, Notifications, Transactions",https://www.programmableweb.com/sample-source-code/plaid-credit-details-ruby-sample-code,https://github.com/plaid/plaid-ruby/blob/master/test/test_credit_details.rb,,Ruby
45," This Ruby Sample Code performs tests on the Identity module. The application creates initial products, retrieves an access Token, and errors when the Identity is missing addresses, emails, names, and phone numbers.","Financial, Analytics, Banking, Notifications, Transactions",https://www.programmableweb.com/sample-source-code/plaid-identity-test-ruby-sample-code,https://github.com/plaid/plaid-ruby/blob/master/test/test_identity.rb,,Ruby
46, This Ruby Sample Code is a test of the Income module. The application creates an item with an institution and initial products.,"Financial, Analytics, Banking, Notifications, Transactions",https://www.programmableweb.com/sample-source-code/plaid-income-test-ruby-sample-code,https://github.com/plaid/plaid-ruby/blob/master/test/test_income.rb,,Ruby
47, This Ruby Sample Code is an implementation of the Institutions module. The application searches transactions based on a specific institution.,"Financial, Analytics, Banking, Notifications, Transactions",https://www.programmableweb.com/sample-source-code/plaid-institutions-ruby-sample-code,https://github.com/plaid/plaid-ruby/blob/master/test/test_institutions.rb,,Ruby
48," This Ruby Sample Code is an implementation of the Investments module. The application retrieves holdings, and enables metrics.","Financial, Analytics, Banking, Notifications, Transactions",https://www.programmableweb.com/sample-source-code/plaid-investments-ruby-sample-code,https://github.com/plaid/plaid-ruby/blob/master/test/test_investments.rb,,Ruby
49," This Ruby Sample Code is an implementation of the Item module. The application creates a transactions item with options, creates another item with additional options, and imports an item.","Financial, Analytics, Banking, Notifications, Transactions",https://www.programmableweb.com/sample-source-code/plaid-item-implementations-ruby-sample-code,https://github.com/plaid/plaid-ruby/blob/master/test/test_item.rb,,Ruby
50," This Ruby Sample Code is a test implementation of the Liabilities module. The application creates initial products, and enables metrics.","Financial, Analytics, Banking, Notifications, Transactions",https://www.programmableweb.com/sample-source-code/plaid-liabilities-test-ruby-sample-code,https://github.com/plaid/plaid-ruby/blob/master/test/test_liabilities.rb,,Ruby
51," This Ruby Sample Code creates a recipient response, retrieves a recipient, lists recipients, creates a payment, and retrieves payment details.","Financial, Analytics, Banking, Notifications, Transactions",https://www.programmableweb.com/sample-source-code/plaid-payment-initiation-ruby-sample-code,https://github.com/plaid/plaid-ruby/blob/master/test/test_payment_initiation.rb,,Ruby
52," This Ruby Sample Code is a Plaid Processor internal test. The application creates accounts using Stripe, Dwolla, and Ocrolus.","Financial, Analytics, Banking, Notifications, Transactions",https://www.programmableweb.com/sample-source-code/plaid-processor-test-ruby-sample-code,https://github.com/plaid/plaid-ruby/blob/master/test/test_processor.rb,,Ruby
53, This Ruby Sample Code is a helper method to get transactions. The application retries up to 5 times with a backoff delay to wait for errors.,"Financial, Analytics, Banking, Notifications, Transactions",https://www.programmableweb.com/sample-source-code/plaid-transactions-implementation-ruby-sample-code,https://github.com/plaid/plaid-ruby/blob/master/test/test_transactions.rb,,Ruby
54," The Egnyte JavaScript Sample Code demonstrates how developers can access the API to implement file sharing and collaboration into enterprise solutions, websites, and applications.","File Sharing, Collaboration, Enterprise",https://www.programmableweb.com/sample-source-code/egnyte-javascript-sample-code,https://github.com/egnyte/egnyte-js-sdk,,JavaScript
55, The Egnyte .NET Sample Code demonstrates how to access the API to implement file sharing and collaboration features into enterprise applications.,"File Sharing, Collaboration, Enterprise",https://www.programmableweb.com/sample-source-code/egnyte-net-sample-code,https://github.com/egnyte/egnyte-dotnet,,.Net
56," The Egnyte Ruby Sample Code demonstrates how to authenticate with an API Key, include folders, fetch, delete, and upload files, and invite developers to contribute.","File Sharing, Collaboration, Enterprise",https://www.programmableweb.com/sample-source-code/egnyte-ruby-sample-code,https://github.com/egnyte/ruby-egnyte,,Ruby
57, The Egnyte Python Sample Code demonstrates how to access the API to implement file sharing and collaboration solutions into enterprise applications. Examples cover how to create a folder and how to delete a folder.,"File Sharing, Collaboration, Enterprise",https://www.programmableweb.com/sample-source-code/egnyte-python-sample-code,https://github.com/egnyte/python-egnyte,,Python
58, This PHP Sample Code demonstrates how to call the login endpoint to authenticate. This is a GET request which passes username and password as a payload.,"Credit Cards, Payments",https://www.programmableweb.com/sample-source-code/splitit-authentication-test-php-sample-code,https://github.com/Splitit/Splitit.SDKs.php/blob/master/Splitit/Api/LoginApi.php,,PHP
59," This PHP Sample Code demonstrates how to send a request to the API to create an installment plan. The test application takes information including user, credit card details, and installment number.","Credit Cards, Payments",https://www.programmableweb.com/sample-source-code/splitit-create-installment-plan-php-sample-code,https://github.com/Splitit/Splitit.SDKs.php/blob/master/Splitit/Api/CreateInstal...,,PHP
60, This PHP Sample Code demonstrates how to fetch video information by providing its ID.,"Adult, Video",https://www.programmableweb.com/sample-source-code/eporner-fetch-id-php-sample-code,https://www.eporner.com/api/v2/php-examples,,PHP
61, This PHP Sample Code demonstrates how to retrieve all videos with big thumbnails ordered by most popular.,"Adult, Video",https://www.programmableweb.com/sample-source-code/eporner-fetch-videos-ordered-most-popular-php-sample-code,https://www.eporner.com/api/v2/php-examples,,PHP
62," This C++ Sample Code demonstrates a test scenario that creates an enclave on the host, retrieves a self-signed certificate, and verifies the certificate and quote.","Security, Application Development",https://www.programmableweb.com/sample-source-code/open-enclave-attestation-certificate-c-sample-code,https://github.com/openenclave/openenclave/tree/master/tests/attestation_cert_ap...,,C++
63," This C++ Sample Code demonstrates how to perform tests on the safemath module. This module provides safe arithmetic functions for adding, subtracting, and multiplying 8/16/32/64 bit signed/unsigned integers.","Security, Application Development",https://www.programmableweb.com/sample-source-code/open-enclave-safe-math-c-sample-code,https://github.com/openenclave/openenclave/blob/master/tests/safemath/main.cpp,,C++
64," This C++ Sample Code demonstrates how to create an enclave, call the enclave, and perform a cleanup.","Security, Application Development",https://www.programmableweb.com/sample-source-code/open-enclave-create-enclave-c-sample-code,https://github.com/openenclave/openenclave-curl/blob/master/tests/host/host.cpp,,C++
65, This C Sample Code demonstrates how to perform an Elliptic Curve signing operation over an ASCII string.,"Security, Application Development",https://www.programmableweb.com/sample-source-code/open-enclave-ec-key-c-sample-code,https://github.com/openenclave/openenclave/blob/master/tests/crypto/ec_tests.c,,C
66, This C Sample Code performs a test SHA256-HMAC computation over an ASCII string alphabet.,"Security, Application Development",https://www.programmableweb.com/sample-source-code/open-enclave-hmac-implementation-c-sample-code,https://github.com/openenclave/openenclave/blob/master/tests/crypto/hmac_tests.c,,C
67," The Freshsales Files Curl Sample Code demonstrates how to implement files that can be attached to a lead, contact, sales account, or a deal in Freshsales. Files are a way to keep track of and refer back to attachments related to a lead or contact.","Sales, Customer Relationship Management",https://www.programmableweb.com/sample-source-code/freshsales-files-curl-sample-code,https://www.freshsales.io/api/#files,,cURL
68," The Freshsales Phone Curl Sample Code demonstrates how to implement a built-in phone to make and receive calls, log calls automatically and manually, and add notes too. Developers can also create new leads and contacts for anonymous phone numbers or associate the number with existing records.","Sales, Customer Relationship Management",https://www.programmableweb.com/sample-source-code/freshsales-phone-curl-sample-code,https://www.freshsales.io/api/#phone,,cURL
69," The Freshsales Appointments Curl Sample Code demonstrates how to access the API to implement appointments, that is a way to meet with prospects as attendees of appointments get notified about the time, venue, and purpose of the meeting automatically.","Sales, Customer Relationship Management",https://www.programmableweb.com/sample-source-code/freshsales-appointments-curl-sample-code,https://www.freshsales.io/api/#appointments,,cURL
70, The Freshsales Notes Curl Sample Code demonstrates how to access the API to implement notes that are a way to add details about a lead or a contact. It could come in handy when a user connects with the person in the future.,"Sales, Customer Relationship Management",https://www.programmableweb.com/sample-source-code/freshsales-notes-curl-sample-code,https://www.freshsales.io/api/#notes,,cURL
71, The Freshsales Deals Curl Sample Code demonstrates how to access the API to implement deals that are the expected sales opportunities from an account.,"Sales, Customer Relationship Management",https://www.programmableweb.com/sample-source-code/freshsales-deals-curl-sample-code,https://www.freshsales.io/api/#deals,,cURL
72, The Freshsales Accounts Curl Sample Code demonstrates how to access the API to implement accounts in sales solutions. One or more individuals (contacts) are associated with the account with whom the owner pursues sales opportunities.,"Sales, Customer Relationship Management",https://www.programmableweb.com/sample-source-code/freshsales-accounts-curl-sample-code,https://www.freshsales.io/api/#accounts,,cURL
73," The Freshsales Contacts Curl Sample Code demonstrates how to access the API to implement contacts, that represent the companies (Accounts) that conduct business with the owner.","Sales, Customer Relationship Management",https://www.programmableweb.com/sample-source-code/freshsales-contacts-curl-sample-code,https://www.freshsales.io/api/#contacts,,cURL
74," The Freshsales Leads Curl Sample Code demonstrates how to implement leads, a prospect who has expressed interest in a product by signing up for a trial or subscribing to a newsletter.","Sales, Customer Relationship Management",https://www.programmableweb.com/sample-source-code/freshsales-leads-curl-sample-code,https://www.freshsales.io/api/#leads,,cURL
75," The Freshsales Curl Sample Code demonstrates how to build an app by following the next steps: install NVM, install Node, install the CLI, create a first app, test the app, and validate and pack.","Sales, Customer Relationship Management",https://www.programmableweb.com/sample-source-code/freshsales-curl-sample-code,https://developers.freshsales.io/docs/quick-start/,,cURL
76, The Freshsales Embedding Curl Sample Code demonstrates how to access the API to implement sales and customer relationship management features. Developers can make GET requests and use a token as the authentication method.,"Sales, Customer Relationship Management",https://www.programmableweb.com/sample-source-code/freshsales-embedding-curl-sample-code,https://developers.freshsales.io/docs/quick-start/,,cURL
77," The PSPDFKit Android Sample Code demonstrates how to access the API to implement PDF features including viewer, annotations, forms, digital signatures, indexed search, document editor, replies, image documents, redaction, and comparison.","PDF, Documents",https://www.programmableweb.com/sample-source-code/pspdfkit-android-sample-code,https://pspdfkit.com/pdf-sdk/android/,,Java
78," The PSPDFKit iOS Sample Code demonstrates how to access the API to implement PDF features including data syncing, data protection, document state, and usage.","PDF, Documents",https://www.programmableweb.com/sample-source-code/pspdfkit-ios-sample-code,https://pspdfkit.com/guides/ios/current/,,Objective-C
79," The VinSolutions Curl Sample Code demonstrates how to access the API with a token to implement car sales, vehicle catalog, call tracking, digital showroom, lead management, and contact management.","Auto, Customer Relationship Management, Sales",https://www.programmableweb.com/sample-source-code/vinsolutions-curl-sample-code,http://developer.vinsolutions.com/#!/redoc,,cURL
80, The Kloudless Files and Folders iOS Sample Code demonstrates how to see all the files and folders in an account by passing in the folderId. Kloudless SDK uses callback selectors.,"Calendars, Authentication, Events",https://www.programmableweb.com/sample-source-code/kloudless-files-and-folders-ios-sample-code,https://github.com/Kloudless/kloudless-ios,,Objective-C
81," The Kloudless iOS Sample Code demonstrates how to get started using the KloudlessSDK for iOS, build and use the example app, and authorize users without the SDK.","Calendars, Authentication, Events",https://www.programmableweb.com/sample-source-code/kloudless-ios-sample-code,https://github.com/Kloudless/kloudless-ios,,Objective-C
82," The Kloudless Android Sample Code demonstrates how to build and use the example app. Developers can open the project KTester in Android Studio, fill in the values for fileId and linkId, build and Run the MainActivity.java, and test the functionalities of the API without errors.","Calendars, Authentication, Events",https://www.programmableweb.com/sample-source-code/kloudless-android-sample-code,https://github.com/Kloudless/kloudless-android,,Java
83, The Kloudless Authentication Java Sample Code demonstrates how to use a bearer token authentication. The getting started guide includes Out-of-band OAuth Flow and 3-Legged OAuth Flow.,"Calendars, Authentication, Events",https://www.programmableweb.com/sample-source-code/kloudless-authentication-java-sample-code,https://github.com/Kloudless/kloudless-java,,Java
84," The Kloudless Java Sample Code demonstrates how to access the API with a bearer token. Installation includes Maven, Gradle, and others.","Calendars, Authentication, Events",https://www.programmableweb.com/sample-source-code/kloudless-java-sample-code,https://github.com/Kloudless/kloudless-java,,Java
85, The Kloudless Authentication Ruby Sample Code demonstrates how to access the API with a Key and use semantic versioning. Developers can implement calendars and events with the interface.,"Calendars, Authentication, Events",https://www.programmableweb.com/sample-source-code/kloudless-authentication-ruby-sample-code,https://github.com/Kloudless/kloudless-ruby,,Ruby
86, The Kloudless Ruby Sample Code provides usage to use a bearer token obtained by authenticating a user and use a code of line to obtain API Keys.,"Calendars, Authentication, Events",https://www.programmableweb.com/sample-source-code/kloudless-ruby-sample-code,https://github.com/Kloudless/kloudless-ruby,,Ruby
87," The Kloudless Calendar Python Sample Code demonstrates how to run the demo server, install, add a callback URL, get app ID and API Key, and run the demo server.","Calendars, Authentication, Events",https://www.programmableweb.com/sample-source-code/kloudless-calendar-python-sample-code,https://github.com/Kloudless/kloudless-python,,Python
88," The Kloudless Storage Python Sample Code demonstrates how to make API requests. Developers can retrieve folder contents, download the first file in root_folder, and upload a file to root_folder if connecting to a storage service.","Calendars, Authentication, Events",https://www.programmableweb.com/sample-source-code/kloudless-storage-python-sample-code,https://github.com/Kloudless/kloudless-python,,Python
89," The Kloudless Python Sample Code provides a getting started guide that starts by navigating to API Explorer and connecting an account. After an account has been connected, developers can copy the Bearer Token from the text box and use it to initialize an Account object.","Calendars, Authentication, Events",https://www.programmableweb.com/sample-source-code/kloudless-python-sample-code,https://github.com/Kloudless/kloudless-python,,Python
90," The Kloudless JavaScript Sample Code demonstrates how to use Node.js or webpack, install with ES6 / babel environment, and use a script tag for a vanilla browser JS environment.","Calendars, Authentication, Events",https://www.programmableweb.com/sample-source-code/kloudless-javascript-sample-code,https://github.com/Kloudless/kloudless-js,,JavaScript
91, The MyPureCloud Proxy JavaScript Sample Code demonstrates how to authenticate and make requests to the API to create an API instance.,"Cloud, Email, Social, Telephony",https://www.programmableweb.com/sample-source-code/mypurecloud-proxy-javascript-sample-code,https://github.com/MyPureCloud/platform-client-sdk-javascript,,JavaScript
92, The MyPureCloud Web JavaScript Sample Code demonstrates how to access the API via the browser. This is because a node.js application does not have a browser interface that can display the PureCloud login window.,"Cloud, Email, Social, Telephony",https://www.programmableweb.com/sample-source-code/mypurecloud-web-javascript-sample-code,https://github.com/MyPureCloud/platform-client-sdk-javascript,,JavaScript
93, The MyPureCloud CommonJS JavaScript Sample Code demonstrates how to access the API to implement Node.js via NPM and direct use in a browser script.,"Cloud, Email, Social, Telephony",https://www.programmableweb.com/sample-source-code/mypurecloud-commonjs-javascript-sample-code,https://github.com/MyPureCloud/platform-client-sdk-javascript,,JavaScript
94, The MyPureCloud Authentication JavaScript Sample Code demonstrates how to use the JavaScript SDK to interface with the PureCloud Platform API. View the documentation on the PureCloud Developer Center. Browse the source code on Github.,"Cloud, Email, Social, Telephony",https://www.programmableweb.com/sample-source-code/mypurecloud-authentication-javascript-sample-code,https://github.com/MyPureCloud/platform-client-sdk-javascript,,JavaScript
95," The MyPureCloud Proxy JavaScript Sample Code demonstrates how to use the SDK to implement cloud's email, social, and telephony features. A getting started guide is available.","Cloud, Email, Social, Telephony",https://www.programmableweb.com/sample-source-code/mypurecloud-notification-mappings-ruby-sample-code,https://github.com/MyPureCloud/platform-client-sdk-ruby,,JavaScript
96, The MyPureCloud Proxy JavaScript Sample Code demonstrates how to install Ruby from rubygems.org with gem installation and from Git with client v2.,"Cloud, Email, Social, Telephony",https://www.programmableweb.com/sample-source-code/mypurecloud-installation-ruby-sample-code,https://github.com/MyPureCloud/platform-client-sdk-ruby,,JavaScript
