,Description,Category,Meta_Url,Source Code,Repository,Languages
69," The MarkLogic Python Sample Code by Paul Hoehne communicates with the API to integrate database features into enterprise applications. Available data, full tests, and JSON example.","Enterprise, Database, SQL",https://www.programmableweb.com/sample-source-code/marklogic-python-sample-code-paul-hoehne,https://github.com/paul-hoehne/MarkLogic_Python/tree/master/examples,,Python
70, The MarkLogic Java Sample Code by MarkLogic presents how to access the API to integrate database features into enterprise applications. Resources allow to interact with healthcare capabilities and social tweets.,"Enterprise, Database, SQL",https://www.programmableweb.com/sample-source-code/marklogic-java-sample-code-marklogic,https://github.com/marklogic/marklogic-data-hub/tree/master/examples,,Java
71, The MarkLogic JavaScript Sample Code by MarkLogic demonstrates how to access the API to integrate database features into enterprise applications. It provides a getting started guide with a version of Samplestack and server.,"Enterprise, Database, SQL",https://www.programmableweb.com/sample-source-code/marklogic-javascript-sample-code-marklogic,https://github.com/marklogic/marklogic-samplestack,,JavaScript
72," The Flipkart Ruby Sample Code by Manu presents how to interact with the API, suggesting interaction with system dependencies, configuration, database creation, and deployment instructions.","eCommerce, Indian, Payments",https://www.programmableweb.com/sample-source-code/flipkart-ruby-sample-code-manu,https://github.com/Manume/flipkart,,Ruby
73," The Flipkart JavaScript Sample Code by Shaik Mahaboob Basha demonstrates how to interact with the API, providing bower components, phantomJS launcher, and node modules.","eCommerce, Indian, Payments",https://www.programmableweb.com/sample-source-code/flipkart-javascript-sample-code-shaik-mahaboob-basha,https://github.com/FrontEndGUy/Flipkart,,JavaScript
74," The Flipkart PHP Sample Code by Saneem presents how to interact with the API, providing resources to include the class, replace affiliate ID, view category pages, and make callbacks in JSON format.","eCommerce, Indian, Payments",https://www.programmableweb.com/sample-source-code/flipkart-php-sample-code-saneem,https://github.com/xaneem/flipkart-api-php/blob/master/demo.php,,PHP
75," The Flipkart Java Sample Code by agarwalamit demonstrates how to interact with the API, providing launcher, project properties, and multiple folders with diverse examples.","eCommerce, Indian, Payments",https://www.programmableweb.com/sample-source-code/flipkart-java-sample-code-agarwalamit,https://github.com/agarwalamit/flipkart,,Java
76," The Sailthru Python Sample Code by Sailthru is a sample application that details functions such as delete, get, and post.","Email, Messaging, Monitoring",https://www.programmableweb.com/sample-source-code/sailthru-python-sample-code-sailthru,https://github.com/sailthru/sailthru-python-client/tree/master/examples,,Python
77, The Sailthru Node.js Sample Code by Sailthru is a test application that showcases several features of the Node.js SDK.,"Email, Messaging, Monitoring",https://www.programmableweb.com/sample-source-code/sailthru-node.js-sample-code-sailthru,https://github.com/sailthru/sailthru-node-client/tree/master/test,,Node.js
78, The Sailthru PERL Sample Code by Sailthru is a sample application which details several features of the PERL SDK.,"Email, Messaging, Monitoring",https://www.programmableweb.com/sample-source-code/sailthru-perl-sample-code-sailthru,https://github.com/sailthru/sailthru-perl-client/tree/master/t,,PERL
79, The Skytap Node.js SDK by FTI Consulting interacts with the API to access enterprise features. Usage and initialization available.,"Cloud, Applications, Enterprise",https://www.programmableweb.com/sample-source-code/skytap-node.js-sdk-fti-consulting,https://github.com/fti-technology/node-skytap,,Node.js
80," The Wishpond Ruby Sample Code by jongirard demonstrates how to access the API, providing instructions to install gems, use bower-rails, and run the app in development mode.","Software-as-a-Service, Campaigns, Marketing",https://www.programmableweb.com/sample-source-code/wishpond-ruby-sample-code-jongirard,https://github.com/jongirard/countdown-app,,Ruby
81," The Facebook Live Video How to by Facebook demonstrates how to create a live video, stream a live video, read live videos, and go live dialog by interacting with Graph API.","Social, Activity Streams, Streaming, Video",https://www.programmableweb.com/sample-source-code/facebook-live-video-how-to-facebook,https://developers.facebook.com/docs/videos/live-video-api,,JavaScript
82, The Learnosity PHP Sample Code by Learnosity demonstrates several features of the PHP SDK.,"Education, Testing",https://www.programmableweb.com/sample-source-code/learnosity-php-sample-code-learnosity,https://github.com/Learnosity/learnosity-sdk-php#usage,,PHP
83, The Learnosity Java Sample Code by Learnosity demonstrates several features of the Java SDK.,"Education, Testing",https://www.programmableweb.com/sample-source-code/learnosity-java-sample-code-learnosity,https://github.com/Learnosity/learnosity-sdk-java#usage,,Java
84, The Learnosity .NET Sample Code by Learnosity details some functions of the .NET SDK.,"Education, Testing",https://www.programmableweb.com/sample-source-code/learnosity-.net-sample-code-learnosity,https://github.com/Learnosity/learnosity-sdk-asp.net#usage,,.Net
85, The Learnosity Python Sample Code by Learnosity describes how to request data from the Learnosity API.,"Education, Testing",https://www.programmableweb.com/sample-source-code/learnosity-python-sample-code-learnosity,https://github.com/Learnosity/learnosity-sdk-python#usage,,Python
86," The Instructure Canvas JavaScript Sample Code by Brady Larson presents how to interact with the API providing customization, variables, and JQuery code. See an example of Utah State University at https://usu.instructure.com/courses/305202","Education, Learning Management Systems",https://www.programmableweb.com/sample-source-code/instructure-canvas-javascript-sample-code-brady-larson,https://github.com/CIDI/kennethware-2.0,,JavaScript
87," The Instructure Canvas Java Sample Code by Brady Larson demonstrates how to access the API with authentication and callbacks. Examples include source folder, order entry, and modules.","Education, Learning Management Systems",https://www.programmableweb.com/sample-source-code/instructure-canvas-java-sample-code-brady-larson,https://github.com/instructure/CanvasAPI/tree/master/examples,,Java
88," The BuddyCloud Java Sample Code by BuddyCloud presents how to interact with the API. Manual pages available include database setup, configuration, deployment, plugins, and development.","Cloud, Messaging, Security",https://www.programmableweb.com/sample-source-code/buddycloud-java-sample-code-buddycloud,https://github.com/buddycloud/buddycloud-server-java,,Java
89, The BuddyCloud Python Sample Code by James Tait presents examples of how to interact with the API to access secure group messaging features. Methods allow to implement search of clients and items. Documentation available at https://buddycloud.org/wiki/Channel_Directory_Project,"Cloud, Messaging, Security",https://www.programmableweb.com/sample-source-code/buddycloud-python-sample-code-james-tait,https://github.com/buddycloud/search,,Python
90," The Buffer PHP Sample Code by Kevin Khandjian demonstrates how to integrate sharing social media features. Authentication with client ID, requests, and responses are available on GitHub.","Social, File Sharing, Media",https://www.programmableweb.com/sample-source-code/buffer-php-sample-code-kevin-khandjian,https://github.com/thewebguy/bufferapp-php/blob/master/example.php,,PHP
91, The SimplePie C# Sample Code by Jake Kim demonstrates how to create a simple pie chart control. It includes properties to work in Eclipse software.,"Feeds, Blogging, Parsing, Podcasts, Video",https://www.programmableweb.com/sample-source-code/simplepie-c-sample-code-jake-kim,https://github.com/rocateer/SimplePieChart,,C#
92," The SimplePie Java Sample Code by Koray S. demonstrates how to create Pie pieces, by interacting with the Java library available as Jar file.","Feeds, Blogging, Parsing, Podcasts, Video",https://www.programmableweb.com/sample-source-code/simplepie-java-sample-code-koray-s.,https://github.com/koraysels/simplepiechartview,,Java
93, The SimplePie iOS Sample Code by Adam Axe is available for the public domain to replicate pie charts. Documentation can be found at https://github.com/teamaxe/SimplePieChart/tree/master/documentation,"Feeds, Blogging, Parsing, Podcasts, Video",https://www.programmableweb.com/sample-source-code/simplepie-ios-sample-code-adam-axe,https://github.com/teamaxe/SimplePieChart,,Objective-C
94," The SimplePie JavaScript Sample Code by Ryan Parman demonstrates how to create a Pop-Up URL, just like the one available on the official page http://simplepie.org/wiki/tutorial/how_to_replicate_popurls","Feeds, Blogging, Parsing, Podcasts, Video",https://www.programmableweb.com/sample-source-code/simplepie-javascript-sample-code-ryan-parman,https://github.com/simplepie/newsblocks,,JavaScript
95," The MediaSilo PHP Sample Code by MediaSilo demonstrates how to implement video sharing through API usage. Authentication, configuration, requests, and responses available.","Media, File Sharing, Video",https://www.programmableweb.com/sample-source-code/mediasilo-php-sample-code-mediasilo,https://github.com/mediasilo/MediaPortal,,PHP
96," The Indico JavaScript Sample Code by Joseph Núñez demonstrates how to use sentiment analysis for machine learning purposes, in addition to authentication, requests, and responses.","Machine Learning, Analytics, Images, Text",https://www.programmableweb.com/sample-source-code/indico-javascript-sample-code-joseph-n%C3%BA%C3%B1ez,https://github.com/IndicoDataSolutions/IndicoIo-node/tree/master/examples,,JavaScript
97, The Indico Python Sample Code by Adrian demonstrates API to access machine learning features. Code presents how to interact from the server side and from JavaScript client.,"Machine Learning, Analytics, Images, Text",https://www.programmableweb.com/sample-source-code/indico-python-sample-code-adrian,https://github.com/indico/indico-plugin-example,,Python
98," The Splunk C# Sample Code by Splunk demonstrates how to integrate data intelligence into applications, once developers can authenticate and make callbacks. Examples and running tests available.","Intelligence, Data, Machine Learning, Monitoring",https://www.programmableweb.com/sample-source-code/splunk-c-sample-code-splunk,http://dev.splunk.com/view/csharp-sdk-pcl/SP-CAAAEYP,,C#
99," The Splunk Ruby Sample Code by Splunk demonstrates how to integrate data intelligence into applications, once developers can authenticate and make callbacks. Examples and running tests available.","Intelligence, Data, Machine Learning, Monitoring",https://www.programmableweb.com/sample-source-code/splunk-ruby-sample-code-splunk,http://dev.splunk.com/view/ruby-sdk/SP-CAAAENX,,Ruby
