,Description,Category,Meta_Url,Source Code,Repository,Languages
11, The Google Firebase AdMob Quickstart Java Sample Code by Google shows how to deploy interstitial ad and banner as displays. It demonstrates the procedure for a banner ad using the AdRequest and AdView as well as the procedure for using InterstitialAd to display an interstitial ad.,"Applications, Advertising",https://www.programmableweb.com/sample-source-code/google-firebase-admob-quickstart-java-sample-code-google,https://github.com/firebase/quickstart-android/tree/master/admob,,Java
12," The Zype AppleTV Sample Code by Zype presents API interaction, providing video content features for development projects. Callbacks are available to communicate with the interface.","Video, Content, Platform-as-a-Service",https://www.programmableweb.com/sample-source-code/zype-appletv-sample-code-zype,https://github.com/zype/zype-apple-tv,,Objective-C
13," The Zype Ruby Sample Code by Zype demonstrates API access, providing video content features for implementation. Tests and configuration available as resources.","Video, Content, Platform-as-a-Service",https://www.programmableweb.com/sample-source-code/zype-ruby-sample-code-zype,https://github.com/zype/zype-rails,,Ruby
14, The SinglePlatform Java Sample Code by SinglePlatform demonstrates API access to integrate location-based search features. It includes resources to get location after authenticating with user ID.,"Platform-as-a-Service, Directories, Location, Publishing, Search",https://www.programmableweb.com/sample-source-code/singleplatform-java-sample-code-singleplatform,http://docs.singleplatform.com/spv3/attachments/Signature.java,,Java
15, The SinglePlatform PHP Sample Code by SinglePlatform demonstrates API access to integrate location-based search features. Developers can download the zip file from the API site.,"Platform-as-a-Service, Directories, Location, Publishing, Search",https://www.programmableweb.com/sample-source-code/singleplatform-php-sample-code-singleplatform,http://docs.singleplatform.com/spv3/#sample-libraries,,PHP
16," The SinglePlatform NodeJS Sample Code by SinglePlatform presents API access to implement location-based search features. With client ID, developers can obtain location queries using a single line of code.","Platform-as-a-Service, Directories, Location, Publishing, Search",https://www.programmableweb.com/sample-source-code/singleplatform-nodejs-sample-code-singleplatform,http://docs.singleplatform.com/spv3/attachments/sp_signing_sample.js,,Node.js
17," The SinglePlatform Python Sample Code by SinglePlatform demonstrates API access to integrate location-based search features. It includes resources to get location, get menu, and get photos of given queries.","Platform-as-a-Service, Directories, Location, Publishing, Search",https://www.programmableweb.com/sample-source-code/singleplatform-python-sample-code-singleplatform,http://docs.singleplatform.com/spv3/attachments/signing.py,,Python
18," The Google Play Publishing Python Sample Code by Google presents API access, providing publishing features for developers. It includes installation and OAuth authentication.","Applications, Games, Publishing",https://www.programmableweb.com/sample-source-code/google-play-publishing-python-sample-code-google,https://github.com/googlesamples/android-play-publisher-api/tree/master/v2/pytho...,,Python
19," The Google Play Publishing Java Sample Code by Google demonstrates API access, providing publishing features for developers. Resources include installation and configuration.","Applications, Games, Publishing",https://www.programmableweb.com/sample-source-code/google-play-publishing-java-sample-code-google,https://github.com/googlesamples/android-play-publisher-api/tree/master/v2/java,,Java
20," The Heroic Labs iOS Sample Code by Heroic Labs presents API access, providing backend features for game developers. Sample test, push notification, and mailbox test are available as resources.","Backend, Backend-as-a-Service, Games, Video",https://www.programmableweb.com/sample-source-code/heroic-labs-ios-sample-code-heroic-labs,https://github.com/heroiclabs/heroiclabs-sdk-ios/tree/master/Tests,,Objective-C
21," The Heroic Labs Android Sample Code by Heroic Labs demonstrates API access, providing backend features for game developers. Cloud storage, gamer request, and login anonymous are available resources.","Backend, Backend-as-a-Service, Games, Video",https://www.programmableweb.com/sample-source-code/heroic-labs-android-sample-code-heroic-labs,https://github.com/heroiclabs/heroiclabs-sdk-android/tree/master/sdk/src/test/ja...,,Java
22," The GameAnalytics Unity Sample Code by GameAnalytics presents API interaction, providing video game analytics features. Steps include setup, tracking, and integration.","Games, Analytics, Performance, Video",https://www.programmableweb.com/sample-source-code/gameanalytics-unity-sample-code-gameanalytics,https://guides.gameanalytics.com/content/sdk?page=unity,,Unity
23," The GameAnalytics Android Sample Code by GameAnalytics demonstrates API access, providing video game analytics features. Available code includes steps to complete integration.","Games, Analytics, Performance, Video",https://www.programmableweb.com/sample-source-code/gameanalytics-android-sample-code-gameanalytics,https://guides.gameanalytics.com/content/sdk?page=android,,Java
24," The GameAnalytics tvOS Sample Code by GameAnalytics presents API interaction, providing video game analytics features. Code available includes steps to complete integration.","Games, Analytics, Performance, Video",https://www.programmableweb.com/sample-source-code/gameanalytics-tvos-sample-code-gameanalytics,https://guides.gameanalytics.com/content/sdk?page=tvos,,Objective-C
25," The GameAnalytics iOS Sample Code by GameAnalytics demonstrates API interaction, providing video game analytics features. Code includes steps to complete integration.","Games, Analytics, Performance, Video",https://www.programmableweb.com/sample-source-code/gameanalytics-ios-sample-code-gameanalytics,https://guides.gameanalytics.com/content/sdk?page=ios&step=1,,Objective-C
26," The Blitzr JavaScript Sample Code by Blitzr demonstrates API usage, allowing to integrate music streaming, marketplace, and tickets. Developers can call harmonia, radio, track, and label methods.","Music, Marketplace, Streaming, Tickets",https://www.programmableweb.com/sample-source-code/blitzr-javascript-sample-code-blitzr,https://blitzr.github.io/blitzr-js-sdk/class/src/blitzr.js~Blitzr.html,,JavaScript
27," The Blitzr Python Sample Code by Blitzr presents API interaction for music streaming, marketplace, and tickets integration. Requests and responses available in HTTP format.","Music, Marketplace, Streaming, Tickets",https://www.programmableweb.com/sample-source-code/blitzr-python-sample-code-blitzr,https://github.com/blitzr/blitzr-python/blob/master/tests/test_methods.py,,Python
28," The Blitzr PHP Sample Code by Blitzr demonstrates API access, allowing to integrate music streaming, marketplace, and tickets features into web services.","Music, Marketplace, Streaming, Tickets",https://www.programmableweb.com/sample-source-code/blitzr-php-sample-code-blitzr,https://github.com/blitzr/blitzr-php-client/blob/master/tests/BlitzrClientTest.p...,,PHP
29," The Explara PHP Sample Code by Explara demonstrates how to access the API to implement event registration and ticket management. PHP folder includes booking, event creation, and publisher details.","Events, Cities, Registration, Tickets",https://www.programmableweb.com/sample-source-code/explara-php-sample-code-explara,https://github.com/Explara/ExplaraAPI/tree/master/Examples,,PHP
30, The Exosite NET Sample Code by Exosite demonstrates how to access the API to integrate internet of things into products and services. Clone examples aim to facilitate interface testing for developers.,"Internet of Things, Dashboards, Platform-as-a-Service, Products",https://www.programmableweb.com/sample-source-code/exosite-net-sample-code-exosite,https://github.com/exosite-labs/clronep/tree/master/clronep.examples,,.Net
31, The Exosite Java Sample Code by Exosite presents how to access the API to integrate internet of things into products and services. Main resource includes JSON formats to perform callbacks.,"Internet of Things, Dashboards, Platform-as-a-Service, Products",https://www.programmableweb.com/sample-source-code/exosite-java-sample-code-exosite,https://github.com/exosite-labs/javaonep/blob/master/examples/ClientOnepExamples...,,Java
32, The Exosite Objective-C Sample Code by Exosite presents how to access the API to integrate internet of things into products and services. Tests and XCWorkspace are available to simulate interface performance.,"Internet of Things, Dashboards, Platform-as-a-Service, Products",https://www.programmableweb.com/sample-source-code/exosite-objective-c-sample-code-exosite,https://github.com/exosite-labs/cocoaonep/tree/master/Examples/WaitForIt,,Objective-C
33," The Exosite Python Sample Code by Exosite demonstrates how to access the API to integrate internet of things into products and services. Developers can get info, grant token, provision, and read &amp; write from GitHub code.","Internet of Things, Dashboards, Platform-as-a-Service, Products",https://www.programmableweb.com/sample-source-code/exosite-python-sample-code-exosite,https://github.com/exosite-labs/pyonep/tree/master/examples,,Python
34, The Affirm JavaScript Sample Code by Affirm demonstrates API access to implement payments for credit services. Code shows how to initiate a checkout to authorize charge.,"Payments, Credit Cards, Financial",https://www.programmableweb.com/sample-source-code/affirm-javascript-sample-code-affirm,https://docs.affirm.com/Integrate_Affirm/Direct_API#example_code,,JavaScript
35, The Affirm Java Sample Code by Affirm demonstrates API access to integrate payments for credit services. Developers can make interface calls with downloadable code available as a zip file.,"Payments, Credit Cards, Financial",https://www.programmableweb.com/sample-source-code/affirm-java-sample-code-affirm,https://docs.affirm.com/Integrate_Affirm/Direct_API#example_code,,Java
36, The Affirm ASPNET Sample Code by Affirm demonstrates API access to implement payments for credit services. Developers can perform API calls with downloadable code available as a zip file.,"Payments, Credit Cards, Financial",https://www.programmableweb.com/sample-source-code/affirm-aspnet-sample-code-affirm,https://docs.affirm.com/Integrate_Affirm/Direct_API#example_code,,.Net
37, The Affirm CSharp Sample Code by Affirm presents API access to integrate payments for credit services. API calls can be performed as a server side with downloadable code available as a zip file.,"Payments, Credit Cards, Financial",https://www.programmableweb.com/sample-source-code/affirm-csharp-sample-code-affirm,https://docs.affirm.com/Integrate_Affirm/Direct_API#example_code,,C#
38, The Affirm PHP Sample Code by Affirm demonstrates API access to implement payments for credit services. API calls can be performed with downloadable code available as a zip file.,"Payments, Credit Cards, Financial",https://www.programmableweb.com/sample-source-code/affirm-php-sample-code-affirm,https://docs.affirm.com/Integrate_Affirm/Direct_API#example_code,,PHP
39, The Monitis Python Sample Code by Monitis presents API interaction to integrate network &amp; IT monitoring using dashboards. Simple drive space usage monitor and extended drive monitor for several drives are available as resources.,"Dashboards, Monitoring, Networking",https://www.programmableweb.com/sample-source-code/monitis-python-sample-code-monitis,https://github.com/monitisexchange/Python-SDK/tree/master/examples,,Python
40, The Monitis PHP Sample Code by Monitis presents API interaction to implement network &amp; IT monitoring using dashboards. Developers can access a simple drive space usage monitor and an extended drive monitor for several drives.,"Dashboards, Monitoring, Networking",https://www.programmableweb.com/sample-source-code/monitis-php-sample-code-monitis,http://www.monitis.com/docs/customMonitorExamplesPhp.html,,PHP
41, The Monitis Java Sample Code by Monitis demonstrates API interaction to implement network &amp; IT monitoring with dashboards. Resources include simple drive space usage monitor and extended drive monitor for several drives.,"Dashboards, Monitoring, Networking",https://www.programmableweb.com/sample-source-code/monitis-java-sample-code-monitis,http://www.monitis.com/docs/customMonitorExamplesJava.html,,Java
42," The Geckoboard Ruby Sample Code by Geckoboard presents API interaction, providing dashboard implementation code. The Datasets API currently communicates with date, time, number, percentage, string, and money formats.","Dashboards, Data, Performance, Software-as-a-Service",https://www.programmableweb.com/sample-source-code/geckoboard-ruby-sample-code-geckoboard,https://developer.geckoboard.com/api-reference/ruby/,,Ruby
43," The Geckoboard NodeJS Sample Code by Geckoboard demonstrates API interaction, providing dashboard implementation resources. The Datasets API currently communicates with date, time, number, percentage, string, and money methods.","Dashboards, Data, Performance, Software-as-a-Service",https://www.programmableweb.com/sample-source-code/geckoboard-nodejs-sample-code-geckoboard,https://developer.geckoboard.com/api-reference/nodejs/,,Node.js
44, The DataDog Ruby Sample Code by DataDog demonstrates API interaction to integrate cloud data into applications. Developers can refer to custom metric and custom events to test the interface.,"Data, Cloud, Monitoring",https://www.programmableweb.com/sample-source-code/datadog-ruby-sample-code-datadog,https://github.com/DataDog/dogapi-rb/tree/master/examples,,Ruby
45, The DataDog Python Sample Code by DataDog presents API interactivity to integrate data into cloud services. Tests aim to evaluate interface quality with requests and responses.,"Data, Cloud, Monitoring",https://www.programmableweb.com/sample-source-code/datadog-python-sample-code-datadog,https://github.com/DataDog/datadogpy/blob/master/tests/performance/test_statsd_t...,,Python
46, The DataDog Go Sample Code by DataDog presents API interaction to implement data into cloud services. Tests evaluate interface performance with callbacks.,"Data, Cloud, Monitoring",https://www.programmableweb.com/sample-source-code/datadog-go-sample-code-datadog,https://github.com/DataDog/datadog-go/blob/master/statsd/statsd_test.go,,Go
47," The DataDog CSharp Sample Code by DataDog demonstrates how to access the API, providing tests to implement data into cloud services. Statistics and configuration available as resources.","Data, Cloud, Monitoring",https://www.programmableweb.com/sample-source-code/datadog-csharp-sample-code-datadog,https://github.com/DataDog/dogstatsd-csharp-client/tree/master/tests/StatsdClien...,,C#
48, The CleverTap iOS Sample Code by CleverTap presents API access to implement mobile engagement into applications. User profiles and user events are included with code available for integration projects.,"Engagement, Campaigns, Marketing, Mobile",https://www.programmableweb.com/sample-source-code/clevertap-ios-sample-code-clevertap,https://support.clevertap.com/docs/ios/getting-started.html,,Objective-C
49, The CleverTap Android Sample Code by CleverTap demonstrates API access to integrate mobile engagement into applications. User profiles and user events are explained with code available for implementation projects.,"Engagement, Campaigns, Marketing, Mobile",https://www.programmableweb.com/sample-source-code/clevertap-android-sample-code-clevertap,https://support.clevertap.com/docs/android/getting-started.html,,Java
50," The ShuttleCloud Python Sample Code by ShuttleCloud demonstrates API access, providing console, contacts, methods, and OAuth as resources. Usage example displays contacts API flow email.","Cloud, Contacts, Email, Engagement, Platform-as-a-Service",https://www.programmableweb.com/sample-source-code/shuttlecloud-python-sample-code-shuttlecloud,https://github.com/shuttlecloud/contacts-api-client/tree/master/examples/interac...,,Python
51, The Clearbit Java Sample Code by Clearbit demonstrates how to interact with the APIs Person and Company. Usage displays authorizing requests and parsing responses.,"Email, Contacts, Sales",https://www.programmableweb.com/sample-source-code/clearbit-java-sample-code-clearbit,https://github.com/clearbit/clearbit-java,,Java
52," The Clearbit Go Sample Code by Clearbit Developers presents API communication, allowing developers to create lead generation services. Examples available include autocompletion, company service, discovery service, person service, prospector service, and reveal service.","Email, Contacts, Sales",https://www.programmableweb.com/sample-source-code/clearbit-go-sample-code-clearbit,https://github.com/clearbit/clearbit-go,https://godoc.org/github.com/clearbit/clearbit-go/clearbit#pkg-examples,Go
53," The Clearbit Python Sample Code by Clearbit presents API communication, allowing developers to create lead generation projects. Implementation methods include company, discovery, logo, person, and watchlist.","Email, Contacts, Sales",https://www.programmableweb.com/sample-source-code/clearbit-python-sample-code-clearbit,https://github.com/clearbit/clearbit-python/tree/master/clearbit/examples,,Python
54," The Clearbit NodeJS Sample Code by Clearbit presents API communication, offering code to integrate company, discovery, logo, person, risk and watchlist. Developers can use the code for lead generation projects.","Email, Contacts, Sales",https://www.programmableweb.com/sample-source-code/clearbit-nodejs-sample-code-clearbit,https://github.com/clearbit/clearbit-node/tree/master/test,,Node.js
55," The Clearbit Ruby Sample Code by Clearbit demonstrates API interaction, providing methods to access company, discovery, logo, person, prospector, version, and watchlist.","Email, Contacts, Sales",https://www.programmableweb.com/sample-source-code/clearbit-ruby-sample-code-clearbit,https://github.com/clearbit/clearbit-ruby/tree/master/examples,,Ruby
56," The CloseIO Python Sample Code by CloseIO demonstrates API interaction, providing resources for updating leads, deleting emails, merge leads, update opportunities, and reassign contacts. Scripts present callbacks. Resources offer dependencies, setup, and CSV file.","Customer Relationship Management, Business, Reporting, Sales",https://www.programmableweb.com/sample-source-code/closeio-python-sample-code-closeio,https://github.com/closeio/closeio-api/tree/master/scripts,,Python
57," The Intis Telecom Java Sample Code describes functionality of the Java SDK such as message sending, delivery status reports, and HLR responses.","Messaging, Campaigns",https://www.programmableweb.com/sample-source-code/intis-telecom-java-sample-code-intis-telecom,https://github.com/intistelecom/Inits-Telecom-SDK-JAVA/tree/master/src/test/java...,,Java
58," The Intis Telecom PHP Sample Code describes how to obtain statistics, and message delivery.","Messaging, Campaigns",https://www.programmableweb.com/sample-source-code/intis-telecom-php-sample-code-intis-telecom,https://github.com/intistelecom/Intis-Telecom-SDK-PHP/tree/master/src/examples,,PHP
59," The Intis Telecom .NET Sample Code describes how to send messages, and obtain status reports.","Messaging, Campaigns",https://www.programmableweb.com/sample-source-code/intis-telecom-net-sample-code-intis-telecom,https://github.com/intistelecom/Intis-Telecom-SDK-NET/tree/master/Test,,.Net
60," The SendWithUs Java Sample Code by SendWithUs demonstrates how to access the API. Available initial code enables developers to integrate email features into web services, such as automation, scheduling, and translation.","Email, Automation, Scheduling, Translation",https://www.programmableweb.com/sample-source-code/sendwithus-java-sample-code-sendwithus,https://github.com/sendwithus/sendwithus_java/blob/master/client/src/test/java/c...,,Java
61," The SendWithUs PHP Sample Code by SendWithUs demonstrates how to access the API. With initial code available, developers to integrate email features into web services, such as automation, scheduling, and translation.","Email, Automation, Scheduling, Translation",https://www.programmableweb.com/sample-source-code/sendwithus-php-sample-code-sendwithus,https://github.com/sendwithus/sendwithus_php/tree/master/test,,PHP
62," The SendWithUs Node.js Sample Code by SendWithUs demonstrates how to access the API for implementation purposes. Resources show initial code that allows developers to integrate email features into web services, such as automation, scheduling, and translation.","Email, Automation, Scheduling, Translation",https://www.programmableweb.com/sample-source-code/sendwithus-nodejs-sample-code-sendwithus,https://github.com/sendwithus/sendwithus_nodejs/blob/master/test/sendwithus.js,,Node.js
63," The SendWithUs Ruby Sample Code by SendWithUs presents API access. Initial resource code allows developers to implement email features into web services, such as automation, scheduling, and translation.","Email, Automation, Scheduling, Translation",https://www.programmableweb.com/sample-source-code/sendwithus-ruby-sample-code-sendwithus,https://github.com/sendwithus/sendwithus_ruby/blob/master/test/test_helper.rb,,Ruby
64," The SendWithUs Python Sample Code by SendWithUs demonstrates how to access the API. Initial code allows developers to integrate email features into web services, such as automation, scheduling, and translation.","Email, Automation, Scheduling, Translation",https://www.programmableweb.com/sample-source-code/sendwithus-python-sample-code-sendwithus,https://github.com/sendwithus/sendwithus_python/blob/master/sendwithus/test/__in...,,Python
65," The Leftronic Java Sample Code by AppInsights presents API access to send data to the dashboard. Usage presents how to create a client, send leaderboard, send lists, and send texts. Now Leftronic is part of AppInsights, with AppDirect as the official interface provider.","eCommerce, Cloud, Monetization, Sales",https://www.programmableweb.com/sample-source-code/leftronic-java-sample-code-appinsights,https://github.com/webmetrics/leftronic-java,,Java
66," The Leftronic Node.js Sample Code by AppInsights demonstrates API access, providing client creation with access Key and number pushing as a function. Now Leftronic is part of AppInsights, with AppDirect as the official interface provider.","eCommerce, Cloud, Monetization, Sales",https://www.programmableweb.com/sample-source-code/leftronic-nodejs-sample-code-appinsights,https://www.leftronic.com/api/#node-js,,Node.js
67," The Leftronic Ruby Sample Code by AppInsights demonstrates how to access the API using Key as authorization method. With code available, developers can personalize widgets for dashboard design. Now Leftronic is part of AppInsights, with AppDirect as the official interface provider.","eCommerce, Cloud, Monetization, Sales",https://www.programmableweb.com/sample-source-code/leftronic-ruby-sample-code-appinsights,https://www.leftronic.com/api/#ruby,,Ruby
68," The Leftronic Python Sample Code by AppInsights presents API access via Key as authorization method. Code allows personalizing widgets for dashboard design. Now Leftronic is part of AppInsights, with AppDirect as the official interface provider.","eCommerce, Cloud, Monetization, Sales",https://www.programmableweb.com/sample-source-code/leftronic-python-sample-code-appinsights,https://www.leftronic.com/api/#python,,Python
69," The Leftronic PHP Sample Code by AppInsights demonstrates how to access the API using Key. It allows personalizing widgets for dashboard design. Now Leftronic is part of AppInsights, with AppDirect as the official interface provider.","eCommerce, Cloud, Monetization, Sales",https://www.programmableweb.com/sample-source-code/leftronic-php-sample-code-appinsights,https://www.leftronic.com/api/#php,,PHP
70," The Bioontology Ruby Sample Code by BioMed Central presents API communication via REST architecture, providing annotations, bioportal technologies import, and classes search. Developers can use the references to implement data into scientific applications.","Science, Annotations, Medicine, Publishing",https://www.programmableweb.com/sample-source-code/bioontology-ruby-sample-code-biomed-central,https://github.com/ncbo/ncbo_rest_sample_code/tree/master/ruby,,Ruby
71," The Bioontology Python Sample Code by BioMed Central presents how to interact with the API via REST architecture. To implement data into scientific applications, resources include annotations, class search, search terms, labels, and ontologies as references.","Science, Annotations, Medicine, Publishing",https://www.programmableweb.com/sample-source-code/bioontology-python-sample-code-biomed-central,https://github.com/ncbo/ncbo_rest_sample_code/tree/master/python,,Python
72," The Bioontology Perl Sample Code by BioMed Central demonstrates API interactivity with REST architecture. Examples include annotation, classes search, get labels, and list ontologies.","Science, Annotations, Medicine, Publishing",https://www.programmableweb.com/sample-source-code/bioontology-perl-sample-code-biomed-central,https://github.com/ncbo/ncbo_rest_sample_code/tree/master/perl,,PERL
73, The Bioontology Java Sample Code by BioMed Central demonstrates API interactivity via REST architecture. Developers can integrate data features into scientific applications.,"Science, Annotations, Medicine, Publishing",https://www.programmableweb.com/sample-source-code/bioontology-java-sample-code-biomed-central,https://github.com/ncbo/ncbo_rest_sample_code/tree/master/java,,Java
74," The Mite Java Sample Code by Simon Martinelli demonstrates how to access the API to integrate time tracking into accounting, invoicing, and scheduling projects for freelancers. For updated information, contact mail@simas.ch","Time Tracking, Accounting, Invoicing, Scheduling",https://www.programmableweb.com/sample-source-code/mite-java-sample-code-simon-martinelli,https://github.com/simasch/mite4java/,,Java
75," The Mite PHP Sample Code by Mite presents API access to integrate time tracking into web services. Developers can create accounting, invoicing, and scheduling projects for freelancers, using the example as a reference. For updated information, contact mite@yo.lk","Time Tracking, Accounting, Invoicing, Scheduling",https://www.programmableweb.com/sample-source-code/mite-php-sample-code-mite,https://github.com/thomasklein/Mantis2mite/,,PHP
76," The Mite Ruby Sample Code by Lukas Rieder demonstrates API access to integrate time tracking into web services. Developers can create accounting, invoicing, and scheduling projects for freelancers with accurate time tracking development. Use the sample as a reference. For updated information, contact l.rieder@gmail.com","Time Tracking, Accounting, Invoicing, Scheduling",https://www.programmableweb.com/sample-source-code/mite-ruby-sample-code-lukas-rieder,https://github.com/Overbryd/mite.cmd,,Ruby
77," The AT&amp;T In-App Messaging Ruby Sample Code by AT&amp;T demonstrates how to manage and intermediate MMS and SMS messages. It shows how to receive, send, edit, and delete intermediated messages.","Messaging, Text",https://www.programmableweb.com/sample-source-code/att-app-messaging-ruby-sample-code-att,https://lprod.code-api-att.com/APIPlatform/2/2/0/PROD/Ruby-RESTful/IMMN/app1/,https://gist.github.com/t2-support-gists/3523602,Ruby
78, The Hotmob iOS Sample Code is an application that demonstrates several features of Hotmob's advertisement platform such as Google advertising integrations.,"Advertising, Mobile",https://www.programmableweb.com/sample-source-code/hotmob-ios-sample-code-hotmob,https://github.com/hotmobmobile/hotmob-ios-sdk/tree/master/Example,,Objective-C
79," The Hotmob JavaScript Sample Code is an application that demonstrates banners, and popup advertisements.","Advertising, Mobile",https://www.programmableweb.com/sample-source-code/hotmob-javascript-sample-code-hotmob,https://github.com/hotmobmobile/hotmob-js-sdk/tree/master/example,,JavaScript
80," The Hotmob Android Sample Code is an application that demonstrates activities, and banners.","Advertising, Mobile",https://www.programmableweb.com/sample-source-code/hotmob-android-sample-code-hotmob,https://github.com/hotmobmobile/hotmob-android-sdk/tree/master/AndroidStudio/Exa...,,Java
81," The WebMerge PHP Sample Code by WebMerge demonstrates how to interact with the API to implement document features such as conversions and electronic signatures. Examples present how to create documents, get documents, and merge documents.","Documents, Compliance, Conversions, PDF",https://www.programmableweb.com/sample-source-code/webmerge-php-sample-code-webmerge,https://github.com/webmerge/api-php/tree/master/examples,,PHP
82," The WooCommerce Ruby Sample Code by WooCommerce presents how to integrate eCommerce into application via API. Initially, developers can consult the code reference with requests and responses in JSON format.","eCommerce, Platform-as-a-Service, Plugins",https://www.programmableweb.com/sample-source-code/woocommerce-ruby-sample-code-woocommerce,https://github.com/woocommerce/wc-api-ruby/blob/master/test/test.rb,,Ruby
83," The WooCommerce PHP Sample Code by WooCommerce presents how to interact with the API, providing HTTP requests tests. Developers can integrate eCommerce features into application, using the tests as an initial reference.","eCommerce, Platform-as-a-Service, Plugins",https://www.programmableweb.com/sample-source-code/woocommerce-php-sample-code-woocommerce,https://github.com/woocommerce/wc-api-php/tree/master/tests/WooCommerce/Tests,,PHP
84, The WooCommerce Python Sample Code by WooCommerce demonstrates how to interact with the REST API. It includes HTTP GET requests to return JSON responses to integrate eCommerce into web services.,"eCommerce, Platform-as-a-Service, Plugins",https://www.programmableweb.com/sample-source-code/woocommerce-python-sample-code-woocommerce,https://pypi.python.org/pypi/WooCommerce,,Python
85," The WooCommerce Node.js Sample Code by WooCommerce demonstrates how to interact with the REST API, displaying JSON responses in return of requests. Developers can implement eCommerce features into the web with references available.","eCommerce, Platform-as-a-Service, Plugins",https://www.programmableweb.com/sample-source-code/woocommerce-nodejs-sample-code-woocommerce,https://github.com/woocommerce/wc-api-node/blob/master/test.js,,Node.js
86," The Cloudant Python Sample Code by Cloudant presents how to access the API, offering tests to evaluate interface callbacks. With accurate interface implementation, developers can integrate NoSQL databases into cloud applications.","Cloud, Database, Database-as-a-Service, NoSQL",https://www.programmableweb.com/sample-source-code/cloudant-python-sample-code-cloudant,https://github.com/cloudant/python-cloudant/tree/master/tests,,Python
